,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
,,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Finance S / Interim SQ,Finance S / Interim SQ
,,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million
,,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2007,06/07,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,06/08,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,31 Jul 2008,31 Jul 2009
Company Name,NSE symbol,Total income,Sales,Income from financial services,Extra-ordinary income,Total expenses,Cost of goods sold,Total term liabilities,Current liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Total income,Sales,Income from financial services,Extra-ordinary income,Total expenses,Cost of goods sold,Total term liabilities,Current liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Market Capitalisation,Market Capitalisation
Bongaigaon Refinery & Petrochemicals Ltd. [Merged],BONGAIREFN,66147.2,65651.4,204.6,,64618.1,51294.56,0,4729.7,21918.8,10344.7,1664.5,0.83,68345.8,67453.8,466.8,,67002.4,53531.57,0,8414.1,29193,15693.8,1470.5,0.85,12708.42,
Bosch Ltd.,BOSCHLTD,51613.4,48296.4,1758.9,24.9,45788.4,31387.95,2327.2,8026.2,39810.2,17608.8,6169.6,6.43,55566.3,51313.3,3151,25.3,49562.3,35107.71,2544.4,7576.8,45574.3,23237.1,4694.9,3.28,119398.1,122805.81
Brigade Enterprises Ltd.,BRIGADE,4039.4,3903.5,12.3,,3659.4,4627.88,2401.1,2921.6,7151.9,2605.2,-792.8,NA,4941.5,4762.3,85.3,2.2,4331.6,4882.34,2954.2,3147.5,16004.8,3196.1,-1402.6,2.04,14025.88,9866.95
C E S C Ltd.,CESC,26288.8,25747.7,489.9,,23281.8,17678.51,16105,15487.8,76607.1,13885,10388.4,1.59,30118.3,28726.2,1007.4,269.1,26564.7,21386.65,15165,18352.9,85945,15249.5,10340.8,1.73,43665.11,39223.63
C M C Ltd. [Merged],CMC,9947.1,9875.2,16.5,,9065.1,7612.91,0,2937.1,7489.8,4425.1,1461.3,7.91,9902.3,9759.6,31,,8977.8,6775.65,289.3,2683.8,8378.4,3979.9,909.2,4.02,7546.21,12390.43
Cairn India Ltd.,CAIRN,339.6,12.7,326.9,,1127.8,436.31,,138.4,294193.9,20.4,-90,1.56,2980.4,37.3,2787.3,,2438,186.01,,1076.8,321905.4,28284.3,-354.4,1.09,458073.11,446285.94
Canara Bank,CANBK,128763.6,,122072.2,4.9,114555.5,13763.15,78250.7,52628.6,1660990.8,188578.2,84547.9,0.98,165090.5,,155811.7,10.9,149440.4,14509.64,86324.9,71746.1,1806960.3,204238.8,59786.6,1.11,74907,117219
Central Bank Of India,CENTRALBK,69596.6,,67656.6,,64616.5,9357.94,29587.4,32172.7,933436.6,114526.4,27566.4,NA,88395.9,,84921.9,,82894.3,9786.87,28608.2,47877.9,1244635.5,156505.6,74776.9,1.13,23601.86,40939.53
Century Textiles & Inds. Ltd.,CENTURYTEX,36358.2,35866.1,142.2,79.2,33573,19329.57,7949.9,4128.5,32167.8,8212.5,3078.7,5.06,40042.2,39628.5,147.5,22,37436.6,21725.87,10357.4,5803.7,38870.9,8515.3,5851.6,5.26,44610.75,43936.17
Chambal Fertilisers & Chemicals Ltd.,CHAMBLFERT,26361.5,25977.1,93.1,230.5,25644.4,18992.44,13698,1368.1,36558.3,10011.8,-1270.3,1.27,28269.7,27290.9,633.6,290.7,25520.3,19872.78,13072.1,1740.2,36407.2,9101.7,4530.9,1.82,31569.37,23578.17
