,,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,
,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Finance S / Interim SQ,Finance S / Interim SQ,Annual Finance Standalone
,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs.,Rs.,Rs. Million
,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,01 Jul 2011,29 Jun 2012,Jul-09
Company Name,Total income,Net sales,Extra-ordinary income,Extra-ordinary expenses,Total expenses,Cost of goods sold,Income from financial services,Current liabilities,Total term liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Total income,Net sales,Extra-ordinary income,Extra-ordinary expenses,Total expenses,Cost of goods sold,Income from financial services,Current liabilities,Total term liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Adjusted Closing Price ,Adjusted Closing Price ,Total assets
Financial Technologies (India) Ltd.,6543.7,3269.5,30.8,,3100,1003.16,3138.6,1001.3,4085.2,27199.2,2772.2,1101.7,3.54,5746.4,3555.7,,2102.2,4827.1,1218.31,1451.7,864.7,4040.8,27724,1922,-516.6,1.93,865.05,738.4,24178
Firstsource Solutions Ltd.,8338.7,6617.2,5.1,,7665.4,3640.03,1685.3,565.6,12056.7,22897.7,1904.1,1574,1.25,7696.2,7028.2,,15,7033.3,4010.4,646.3,1590.4,12920.2,24529.6,3696.7,784.9,0.84,18.8,8.65,24244.1
Fortis Healthcare Ltd.,2542.9,2054.3,,4.8,2241.4,1406.17,472.6,814,12396.5,29231.9,748.8,156.6,3.68,4409.9,2519,,4.6,2991.8,1751.49,1838.2,984.4,4492.9,35857.7,2189.3,-0.5,2.03,161.45,101.4,12127.9
G A I L (India) Ltd.,259288.1,239682.5,,75.5,228095.6,185701.15,4200.7,54483.1,13603.8,303867.3,63227.7,46774.3,3.1,334264.9,320499.5,145.7,,299978.5,259584.34,4112.3,47543.7,20900,327626.7,51092.7,30772.5,3.06,450.75,352.1,257359.5
G M R Infrastructure Ltd.,1845.5,1020.3,,,1837.8,634.71,637.3,701.5,17750,84966,1214.1,347.9,3.94,7343.8,5402.6,,0.3,6755,4220.77,1861,3722.6,17000,99344.3,7707.9,77.1,2.2,32.28,24.63,61409
G O L Offshore Ltd.,10139.5,10074,40.5,,8393.3,4380.93,7.5,2043.9,23078,35694.4,3139.5,4070.5,1.48,9406.1,8427.7,583.7,,8389.1,4384.15,343.6,4012.4,26467.4,44843.4,4843.2,2993,0.84,213.25,84.3,28998.5
G T L Infrastructure Ltd.,6984.9,3461.6,12.8,,7010.7,4095.84,1551.1,3933.1,44703.1,66629.6,7031.5,1209.1,2.26,8024.5,4882,18.1,0,9417.4,5016.6,413.6,8954.6,40182.9,75789.9,5154.2,3436.9,2.2,15.85,8.1,52121.2
G T L Ltd.,16786.6,15513.3,5.9,,14684.2,11507.67,1240.7,7533.8,21735,43365.8,17843.4,2799,3.47,33527.3,30803.6,21.6,0.2,33491.1,25031.96,2667.5,15726.7,38907.3,68718.2,17741.7,3216,0.69,97.2,33.8,30733.1
G V K Power & Infrastructure Ltd.,604.7,445.6,,,387.8,136.19,135.6,26.3,1003.4,25702.1,131.6,12.7,2.87,1231.1,407.3,,,548.3,152.54,813.4,27.9,9.5,26396.1,74.2,-229.8,1.61,20.15,15.35,17427.9
Glaxosmithkline Pharmaceuticals Ltd.,23551,21597.9,4.9,265,18116,10590.03,1173.4,3462.2,51.6,50729.5,23340.1,4274.4,10.25,26489.4,24007.6,,142.8,22744.3,12252.9,1603.2,2713.9,49,30256.9,24732.5,2682.8,8.58,2346.1,2019.3,44485.2
Godrej Industries Ltd.,10343.9,8093.7,0.9,,9707.9,6922.58,1609.4,2104,2634.2,19107.9,2617.5,700.2,4.41,13186.3,10568.5,248.3,0,12083.6,8791.1,1583.8,4748.3,4411.1,22860.4,3579.2,1014.6,5.36,209.23,241.61,18927.7
Grasim Industries Ltd.,96095.9,82217.5,3467.9,112.9,75138.5,42031.51,2247.5,3023.7,7952.2,93301.9,7791.2,19791.4,3.61,53592.7,46525.5,334.7,,41901,28279.88,2563,3708.7,7649.6,100177.8,9295.1,9729.9,2.77,2127.5,2640.9,160680.4
Great Eastern Shipping Co. Ltd.,22498.8,19142.7,1858.5,,18541.3,10484.77,1276.4,3997.8,35815.6,97776.1,14767.4,9109.5,0.83,16643.4,13816.6,1056.9,857,13978.8,8005.03,1555.5,2033,36158.2,96127.3,9407.1,6783.3,0.73,287.05,248.85,89266.5
Gujarat Mineral Devp. Corpn. Ltd.,11130,10596.4,60.1,,8430.9,5041.72,212.1,2005.4,2160.7,30020.4,2222.6,5535.5,3.21,14707.4,14217.6,12.4,5.5,10916.5,6587.36,194.4,3579.9,1330.2,26868.6,1450,3887,2.58,155.25,186.2,28894.9
Gujarat State Petronet Ltd.,10236.6,9919.4,,,6098.9,2464.11,146.7,4878.7,12565.5,37980,2845.9,8862.3,3.16,10919,10459.4,,0.1,5855.2,1782.61,206.9,2948.7,14781.9,41151.4,3772.6,5975,2.78,90.8,70,30138.8
H C L Technologies Ltd.,52559.7,50703,38.7,16.7,41650.3,21105.89,1566.4,17224.8,10305.1,91591.5,35640.8,6801.4,5.01,69610.5,67604.4,14.3,3,58723.1,31419.93,1564.3,15153.4,8598.7,97766.6,36306.4,14101.3,5.82,248.1,238.22,70863.5
H D F C Bank Ltd.,201589.6,,40.2,,172102.6,22378.95,201501.2,191676.7,114903.6,2225568.8,327579.7,57329.6,4.11,244867.6,,,8.2,205603.6,27460.38,244772.8,266053.9,136890,2774287.7,405932.5,110220.6,4.3,500.25,563.55,1833586.8
Havells India Ltd.,25928,24657.4,1.1,75.9,24406.3,17229.97,105.7,3960.3,1136,17173.2,4898.3,1952.3,3.17,31970.8,30074.7,5.4,5.8,30688.3,22001,107.7,5844.2,1172.1,21794,6435,3365.7,3.45,77.21,116.64,14128.1
Hero Motocorp Ltd.,177598.7,163555.9,2.3,61.8,155165,125414.94,2770.1,22075.6,660.3,85305,25595.7,25887.7,11.21,214877,196189.4,4.6,922.7,195868,158903.97,2956.2,28927.5,21518,107411.8,7892.3,19131.6,10.74,1899.2,2149.4,60904
Hexaware Technologies Ltd.,5433.4,4221,827.4,270.5,4505.1,2188.63,303.7,1236.4,,10991.1,5179.8,-29.9,1.93,7574.8,6789.2,1.3,,5255,2948.13,676.4,2737.5,,12403.5,5736,1086.7,2.57,71.45,127.8,9758.4
Hindalco Industries Ltd.,212388.7,195060.5,41.5,12.2,200891.1,157126.2,4970.4,54269.3,51530.2,419170.5,75984.5,16782.5,1.24,258382.6,238451.7,,80.7,241049.7,193123.41,4762.3,54253.6,51495.4,466727.8,94210.1,22144.7,1.35,187,119.9,362701.4
Hindustan Construction Co. Ltd.,34743.7,33067.6,,162.5,36246.1,28155.52,279.3,18520,18583.7,63484.4,37631.5,344.2,2.68,39853.2,37586.5,0,25.3,41044.8,30967.12,462,30603.8,23654.5,85166.4,49735,-97.6,1.45,32.4,20.45,51032.8
Hindustan Oil Exploration Co. Ltd.,1831.2,1398.4,,,1466.7,741.41,165.8,676.2,6524.7,19989.1,1650.3,-1867.2,2.71,3840.4,3270.5,1,,3052,1793.5,75.5,540.5,5894.3,22273.9,1386.8,1631,2.23,177.55,131.5,17028
Hindustan Petroleum Corpn. Ltd.,1176416.8,1084128.2,16.6,,1195904.6,1007580.89,13875.9,145355.3,103514.9,517747.7,194702,32511.9,0.93,1452879,1346492.9,,144.4,1471878.6,1263564.23,12842.5,180997.4,179284.8,613947.6,256137.3,10014.3,0.96,391.75,335.2,472075.6
Hindustan Unilever Ltd.,190166.9,177153.6,1465.7,442.3,168341.3,107151.71,2962,52916.6,,95909.1,48287.1,33977.2,20.23,211567.7,196470.2,1800.9,180.1,191458.6,120321.94,2925.9,57828.4,,104019.1,55513.4,16562,23.32,336.75,454.5,85202.8
Hindustan Zinc Ltd.,91603.1,80201.5,,3,50435.8,30045.95,6047.7,9862.6,3.9,202239.6,15380.6,40351.3,2.81,114828.7,99786.5,1.3,,67380.2,40811.64,8658.9,10076,3.9,250600.3,69110.2,42297.9,2.58,136.5,123.35,159386
Hotel Leelaventure Ltd.,4807.6,4392.6,6.5,3.6,4397.4,2452.44,261.4,1445.1,28386.7,53551.6,978.7,331.6,2.24,5113.6,4543.4,185.4,18.2,4735.2,2390.28,250.6,1417.8,37713.2,63118.3,2198.3,690.1,1.69,40.9,33.6,49290.5
Housing Development & Infrastructure Ltd.,15995.7,14936.5,,1.5,25948.7,19531.03,1048.4,8022.7,33467.2,123995.6,90245.5,-9094.7,1.46,19237,18032.3,0,45.3,34415.1,27451.5,1165.1,18768.3,35154.9,161818.6,106578.9,-15354.4,0.78,164.7,86.95,95128.1
Housing Development Finance Corpn. Ltd.,116203.5,65.5,,,87787.5,1375.12,115825.2,26561.6,889997.8,1166914.3,57754.9,-105771.6,5.13,130980.6,67.1,,,95664.6,1614.45,130716.7,35790.1,874411.3,1392919.3,67390.2,-173866.3,5.94,703.3,653.2,1017088.2
I C I C I Bank Ltd.,331899.3,,1345.2,,291649.5,22037.08,326265.2,125632,917635.7,3638668.3,492615,279757.1,2.06,330829.6,,411.7,,279315.8,28049.08,328699,126918.9,1058313,4066780.9,429589.3,-115777,2.33,218.97,179.9,3798495.8
I D B I Bank Ltd.,176192.7,,,14.3,165881.4,7036.2,173544.8,62240.9,448489.8,2337692.2,168092.7,241322.3,1.01,207070.8,,,26.9,190567.6,9419.04,204589.6,45576.6,508983.5,2533768,228850.9,-31812.2,1.11,135.05,93.4,1725542.1
I D F C Ltd.,36087.8,110.6,127.4,,25959.4,1130.34,35663.5,7742.3,180805.2,343640.8,4892.5,-33981.3,3.07,46100.3,74.4,70,,33329.1,1165.8,45696.8,11373.4,291347.9,507219.3,35386.7,-116515.4,2.21,135.05,136.15,303790.7
I F C I Ltd.,24481.9,205.7,,39.2,17772.5,634.85,16751,8115.3,91284.7,220393.6,2962.6,5908,1.17,32039.5,253.3,340.9,,25079.7,729.33,23911.4,11146.9,191873.1,275839.8,8613.5,-32616.6,1.03,48.15,40.25,179224.5
I I F L Holdings Ltd.,6983.6,,,1.7,5463.4,1685.75,6982.1,10258.1,4977.5,26406.3,11948.3,-85.1,2.94,7998.8,-8.2,0,3.1,6775.2,1827.98,7992.7,9333.8,5.6,27841.2,11545.7,1915.9,1.95,87.7,61.4,17529.3
I R B Infrastructure Developers Ltd.,789.2,-0.1,,,230.8,48.55,771.2,5066,6500,25829.8,3178.4,2249.6,6.19,3733.6,2872.6,,,2832,2252.2,857.2,4200.2,1606.5,32840.5,10793.4,-380.6,5,174.65,127.2,15261.3
I T C Ltd.,270625.5,183243.7,,308.8,225514.8,99723.91,4304.8,35144.2,1077.1,233904.3,65878.6,44050.9,7.17,314430.8,210659.9,,244.4,268013.5,108047.41,5712.7,44732.2,972.6,258714,85200.4,46991.4,8.86,201.55,258.9,198077.3
I V R C L Ltd.,55787.1,53188.6,,19.9,55122.7,45748.73,547.9,23924.2,3926.6,64038.9,31643.3,1797,2.4,57161.1,54326.7,,29.3,55594.2,47082.81,504.6,26693.6,3293.1,73967.4,43149.8,2010.1,1.1,71.2,52.85,51512.6
Idea Cellular Ltd.,124376.2,118430.6,317,30.9,113839.6,84590.15,3495.2,36292.6,65264.1,228086.9,10736.3,19851.3,1.89,155067.3,153245.5,,172.3,146621.3,114262.04,1177.2,52909,92417.7,295989.9,16897.2,45230.3,1.81,78.85,75.8,228840.5
Igate Computer Systems Ltd. [Merged],20829.7,18885.3,0.5,,14279.2,7931.89,1883.6,3055.9,9.8,38034.1,6562.2,5544.5,2.11,22966.8,21492.1,0.3,,17969,10297.39,1364.9,3309.7,12,43217,6612.3,2650.5,1.78,,,39469.7
India Cements Ltd.,42685.4,36851.3,2.1,12.1,39324.4,18480.09,770.9,11752.9,17670,78513.1,11083.4,2087.5,1.15,40136.7,34914.6,5.9,2.7,39569.7,18897.12,382.9,9918.7,18696,79620.6,8106.7,2806.3,0.83,72.65,86.95,70519.2
Indiabulls Real Estate Ltd.,1416.7,445.3,,,1192.3,343.31,950.6,199.8,867.5,67054.7,1931.8,-269.9,0.95,1741.9,1590.9,,10,1412.6,351.57,146,248.4,11267.6,76865.5,1431.7,216.4,0.84,116.45,61.05,54670.3
Indian Bank,91406.9,,3.5,7.1,75857,9831.45,86654.5,34050.9,9573.3,1013893.2,93617.8,70339.2,1.13,107506.5,,15.9,5,90365.8,9258.55,101516.1,37479.4,21003.5,1217183.2,92951.8,61792.4,1.26,213.55,176.05,840538.4
Indian Hotels Co. Ltd.,16097.2,14514.2,71.3,,14566.2,7788.19,911.8,4145.8,26505.5,66399,6434.7,-885.8,2.75,17725.1,16459.6,42.9,1.5,16312.6,9251.67,705.2,4134.3,13249.1,69215.9,3080.5,4663.9,2.05,78.25,61.75,54887.8
Indian Oil Corpn. Ltd.,2986096.8,2689412.9,704.3,,2934345.8,2434237.61,53785.9,360673.8,298555.5,1582101.3,558340.2,-4647,1.42,3618639.2,3309854,,0,3593925.3,3059401.06,33109.2,554794.3,346714.3,1868069.5,760309.1,56838.9,1.46,337.9,255.75,1390637.1
Indian Overseas Bank,115623.8,,16.1,,108554.2,13548.44,113623.9,31565.9,89822,1310963.9,116019.3,78301.1,0.79,133794.9,,10.2,,123069.5,13703.78,130561.7,37856.2,193554,1787842.8,156044.7,26325.3,1.09,147.95,83.3,1210734.1
Indraprastha Gas Ltd.,12437.5,10871.1,,1.6,10283,6973.13,167.2,1814,,16264.5,1937.9,3177.7,3.68,19764,17602.3,,0.2,17174,12564.19,52.8,2896.4,3443.4,23942.3,1641.7,4097.9,4.18,385.85,239.4,12940.1
Indusind Bank Ltd.,32947.6,,,340,29444.5,2785.68,32725.3,12477.2,44023.1,354300.4,52651.4,24037,3.22,43058.8,,,28.6,37285.5,3670.15,42115.1,15918.2,53307.2,456905.9,67481.1,37657,3.21,275,340.25,276762.1
Infosys Ltd.,224260,211140,,,166230,89268,9560,13880,,261660,158140,56270,6.81,265320,253370,,,200890,105875,11420,13210,,291130,215550,37460,7.6,733.54,627.3,212560
J S W Holdings Ltd.,70.4,,,,26.6,7.07,70.4,3.2,,6248.1,3.8,-79.2,3.11,265.6,,,,58.6,9.66,240.6,0.7,,6433.5,27.7,-231.2,1.62,989.5,550.45,6205.8
J S W Ispat Steel Ltd. [Merged],117797,101912.9,2571.1,60.1,123692.4,85572.25,1498.5,40793.8,68002.5,140825.9,30108.7,12195,-5.42,94455.7,82197.2,2240.5,26.4,113445.2,77274.78,477.6,36127.4,57418.8,135079.2,30558.6,-8029.3,199.51,19.7,10.7,143915.1
J S W Steel Ltd.,200275.8,180930.3,39.8,6.6,180695.8,136572.09,4549.2,73576.7,105027.5,309978.2,35373.3,32998.4,2.47,255691.4,230478,,9.8,243058.4,182242.13,2327.6,96673.3,116009.2,416243.3,70928.6,20088.4,1.25,882.55,679.7,284465.1
Jain Irrigation Systems Ltd.,28861.2,27180.8,9.2,17.6,27212.6,19084.93,811.5,7693.2,9149,41847.1,20115.2,4211.3,5.45,35045.2,33282.7,8.8,,34566.1,22951.21,736.6,12956.9,9308.6,53919,29694.6,2037.1,4.14,173.75,83.15,31930
Jaiprakash Associates Ltd.,120840.8,99957.7,,9.8,102886.6,60992.34,14757.4,52682.4,157506.6,333215.1,97498.2,-383.9,3.88,144214.8,127865.4,,17.9,136770.7,83134.82,7403.9,52924.8,194128.4,376835.2,94156.6,12200.4,2.15,81.35,73.5,255624.7
Jaiprakash Power Ventures Ltd.,7276,6593.1,,,4760.5,1300.56,119.3,387,52585.5,91250.9,27136.3,6023.3,4.19,8518.9,7092.7,0.1,,6867.8,1277.88,876.9,7759,120173.2,183808.9,22722.1,10395.8,1.9,47.8,34.85,20149.4
Jet Airways (India) Ltd.,107722.5,96402.9,,0.2,112398.9,65129.54,8649.8,35237.2,98757,210123.3,21919,16514.1,5.01,133182.3,121225.8,,,133085.4,77724.74,6420.1,38509.8,122247,216672.9,28474.4,13186.4,4.61,475.15,383.35,234607.3
Jindal Saw Ltd.,70728.3,67655.3,1.9,0.9,61217.6,50550.55,483,8328.5,7194.7,55366.5,18193,18104.8,1.64,45613.8,41828.6,0.3,5,41178.5,31336.51,490,9026.6,4563.8,68592.6,30086.5,-8162.9,1.41,161.7,132.5,55366.5
Jindal Steel & Power Ltd.,81482.5,73348.7,1.2,24.9,67086.3,45367.68,2226.7,28984,68974.7,201768.3,20128.9,19559.1,9.71,107816.2,95277.8,21.3,24,90811,53495.69,2902.4,28125.5,94474.8,264910.5,33111.2,13954.1,7.5,650.75,470.35,144923.3
K S Oils Ltd.,41022.3,40409.5,,,38812.9,35015.69,424.9,6702.7,4162.2,37920.7,21427.9,-3732,2.01,56417.6,56162.9,5.2,,60746.1,54925.55,117.2,6302.2,9392.4,44785.9,28452.2,-6327.2,0.82,21.9,5.4,24173.2
Karnataka Bank Ltd.,23729.1,,2.1,,22057.9,1894.92,23272.2,6636.1,6916.4,270682.2,21023.9,12465.4,0.88,26625.9,,7.2,336.8,24579.8,2488.06,26050.2,7076.1,10863.1,316930.1,22761.8,9709.8,0.83,130.4,93.6,228828.1
Kingfisher Airlines Ltd.,53618.2,50149.2,25,3576.5,71063.1,38157.07,96,34844.3,61007.4,80069.5,8695.3,-17016.5,-0.31,65000.9,63146.9,,918,75274.9,41979.73,91.4,40851.8,67169.8,86183.9,8835.8,-160.5,-0.57,40.45,12.1,74447.8
Kotak Mahindra Bank Ltd.,39588.4,,,29.4,33957.2,5672.71,38692.6,28398.3,49123.5,374363.2,34958.1,57450.6,5.74,50452.7,,0.2,,42270.9,7154.39,49573.1,29859.6,92612.5,508506.6,37714.9,-17791,4.94,236.7,296.15,287118.6
L I C Housing Finance Ltd.,36495.9,,,1.8,29874.1,480.68,36172.3,8222.1,312821.1,400280.4,5078.9,-95208.6,2.44,49047.5,4.8,,0.2,39302.6,621.7,48921,24959.1,385716.1,536326.9,7846.3,-104778,2.57,240.5,270,291448.3
Lanco Infratech Ltd.,62674.3,58866.5,24.8,6.8,57072.3,50975.49,978,33385.5,22245.7,93178.5,32425.7,804.8,3.97,61343,57896.6,10.4,57.9,61971.3,53703.26,961.7,84688,20482.8,157995.7,43507.6,37167.4,2.77,24.6,14.95,62057.5
Larsen & Toubro Ltd.,396393.7,369909.3,988,216.1,348616.6,290265.56,18691.9,190904.7,61059.6,483715.5,208239.6,53829.1,5.38,459526.5,437289,2143.1,,425279.7,339301.89,12737.5,255949.8,61949.4,594625.4,272453.7,37292.9,4.61,1205,931.87,376771.6
Lupin Ltd.,37529.4,36877.7,8.9,74.2,31020.3,25177.81,41,6081.8,7240.4,45934.6,17419.3,5148,5.72,45563.4,44534.3,30,92.6,37468.7,31403.21,165.8,6978.9,2258,55299.9,22371.5,4390,5.9,448.75,537.15,33915.3
M R F Ltd.,81188.1,74428.2,19.1,,79231.9,60634.1,183.3,12022.5,6625.6,40116,19699.9,1860.5,2.2,110750.7,97089.7,108.4,,107873.9,82874.27,17.3,20902.9,9848.4,63512.9,28967,6336.9,1.22,6886.85,10032.65,27706.3
Mahanagar Telephone Nigam Ltd.,55461.4,36165.9,21.8,14.1,81571.1,64197.33,4481.2,170944.5,,366199.4,118858.8,111264.2,0.49,39946,36290.5,25.8,100.9,67965.1,47195.16,1033.5,56008.3,25539.7,288543.4,44682.5,-110046.7,0.43,43.95,23.6,248609
Mahindra & Mahindra Ltd.,208155.2,185722.9,,208.3,187514.6,141055.37,3632.1,34034.6,26777.1,161762.4,43542.1,23032.6,4,261315,234289.9,205.4,,236716.3,183990.27,4465,47860,23972.5,198109.7,40990.7,29055.5,4.17,691.8,707.25,143770.8
Mangalore Refinery & Petrochemicals Ltd.,368134.3,318054.7,,9.7,359969.3,305236.06,6545.3,63098.8,14970.7,164756.3,72823,26877.8,2.39,439672.4,388366,0,7.3,436058.8,370529.93,2033.2,95653.7,14970.8,188614.5,91434,19203.8,1.73,77.75,54.35,122692.7
Maruti Suzuki India Ltd.,331273,293312,,97,308306,250539.2,4998,28690,4199,216288,22283,28874,3.46,415731,362328,,79,393537,322680,4539,34358,2780,246588,50060,27843,2.63,1143.15,1169.75,178672
Max India Ltd.,3918.6,3367.3,,2.4,3913.4,2864.22,242.3,304.4,5749.2,30480,1032.1,94.3,2.15,5204.5,4197.9,,1.7,5669.5,3725.83,485.9,729.4,1021.7,30142.6,5849,-266.2,1.7,183.9,192.1,22835.1
Mcleod Russel India Ltd.,11375.4,10871.4,11.3,9.6,8898.7,5039.16,259.6,1127.3,1928.2,20080.7,1741.3,2873.5,3.76,11354,10861.6,34.2,,9147.1,5278.02,147.7,1109.2,1406.2,20928.9,2251.7,1752.8,2.89,272.05,298.1,19249.9
Mercator Ltd.,7647.7,5762.9,1191.4,,7583.7,4283.33,691.3,8208.1,12996.5,33551.5,8251.3,-1907,1.25,7025,6372.4,,0.3,8004.7,4957.04,651.9,6947.5,13140.3,30678.1,6375.7,-1241.2,0.93,40.55,21.75,37565.6
Moser Baer India Ltd.,23660.4,20538.5,244.8,4.5,24143.6,18474.79,1729.2,6545.3,12849,46929.3,19341.1,3735.8,0.73,19675.4,18527.1,72.4,32.8,23966.1,17998.6,374.4,6324.1,16061.1,43208.2,17433.8,1993.4,0.54,40.15,9.05,48521.7
Mphasis Ltd.,38815.4,37679.4,7.7,,28846.6,20389.79,1106.7,5608.7,8.6,37682.7,9814.2,6617.4,4.4,36685,33672.8,16.5,,28864.9,19478.4,1908.3,6169.9,2436.4,45868.3,16054.3,6249.8,2.12,442.9,370,32404.7
N C C Ltd.,48959.8,46385,6.5,9.6,46226.1,39450.13,1133.4,17496.6,4009,58760.9,22612.9,104.3,1.86,51793.7,49465.2,25.5,,51296.5,43834.42,963.4,19030.6,6617.6,71282.2,24868.1,-2513.8,1.09,49.58,27.79,47584.3
N H P C Ltd.,50442.6,35126,46.6,6.8,29530.3,14998.24,6124.5,35644.1,138112.2,439881.2,77704.9,27916.9,1.61,59485.3,41587.5,281.7,8.2,37800.2,15641.43,7612.4,37561.9,145122.6,503827.1,89017.1,28925.3,1.27,24.6,18.25,360306
N M D C Ltd.,71104.3,62344.9,13.1,0.3,36612.7,10783.94,8353,8676,,214055.6,137460.3,34707.2,8.18,125862,113627.4,13.3,7,62002.6,16245.89,11103.3,7718.7,,283510.6,185269.3,47173.7,5.87,264.15,186.6,168367.5
N T P C Ltd.,500908.5,463159.8,69.9,276.4,413626.5,347573.29,26378.6,93441.6,364970.2,1247013.5,270373,100778.3,2.74,592926.3,540331.4,81.6,608.7,501900.4,411760.02,23443.5,112988.9,425382.4,1392843.2,318205.8,105669.7,2.35,186.8,159.45,1114528
Nagarjuna Fertilizers & Chemicals Ltd. [Merged],20187.9,19855.3,0.7,,19389.7,14381.73,200.6,3442.6,9080.6,31232.6,4217.5,2580,1.38,31370.9,30851.8,,,30303.5,23180.38,436.8,3025.7,13690.5,35150.9,7335.8,376.2,1.18,,,34308
National Aluminium Co. Ltd.,58311.7,50224.6,3.8,1.8,49952.8,31905.46,3539.4,18413.4,0,134389.8,49716.4,11716.5,2.53,68162.9,58828.9,,403.7,58197.2,34973.43,3293.2,26885.8,0,151171.2,53018.6,16304.8,2.21,83.85,59.35,124392.9
Neyveli Lignite Corpn. Ltd.,47240.2,41313.5,33,,34781.5,22810.52,5149.1,23899.1,40773.6,194169.8,71051.4,5409.8,2.36,53351.4,42588.4,4206.3,3996.1,40368.1,21391.8,4788.5,19341.1,40040.4,193105.3,73379.8,1741.3,1.56,99.6,81.85,179954.9
Oil & Natural Gas Corpn. Ltd.,661803.8,540936,,553.4,495308.6,385249.02,25555.3,284882.4,49.8,1688947.7,268849,188853.3,2.69,740875.1,613538.2,,1534.7,551764.2,497006.38,25302.5,188133,0,1848476,235343.5,370509.6,2.56,276.35,284.85,1530395.3
Oil India Ltd.,105363,83456.2,2.5,,79152.1,36445.72,6272.2,18224.8,375,183523.7,100377.3,18335.3,2.02,125579.3,106566.4,,,96778.4,30161.19,8191.2,21380.3,212.5,214178.2,137528.3,29164.1,2.02,524.14,499.4,135795.4
Onmobile Global Ltd.,3829.6,3626.1,1.6,7.9,3300.6,2180.48,163.5,1168.7,1805.2,11487.5,3031.1,300.7,3.18,5018,4539.1,1.5,,4101.6,2603.27,461.3,2180,233.8,12343.4,2608.9,745.7,1.75,107.5,30.45,8926
Opto Circuits (India) Ltd.,4719.4,4712.5,,13.1,3243.9,2489.87,,70.3,1074.7,12246.4,4248.4,928.9,4.75,6395.9,6029.8,,0.5,4440.5,3550.05,360.7,1461.2,1562.1,20440.2,5914.7,1180.1,4.83,229.77,154.25,10660
Oracle Financial Services Software Ltd.,23351,22434.7,,10.5,16742.5,8295.63,653.5,5322.9,,53537.2,29033.9,6763.8,4.62,25227.2,23554.6,5,,15547.4,8362.76,1383.2,5655.7,,66362.6,37434.4,7166.3,3.24,2310.7,2537.2,42873.5
Orbit Corporation Ltd.,4935.9,4797.7,,,3165.6,1939.08,62.5,1470.2,6097.1,17431.7,8635.8,-3047.9,1.8,3612.9,3485.4,1.2,,5026.4,3366.59,41.8,1490.5,5199.2,19590.7,10839,-120.7,0.66,42.65,56.5,12187
Orchid Chemicals & Pharmaceuticals Ltd.,23013.4,12481.4,10238.2,16.9,17008.3,11814.48,15.7,3337.7,10445,37880.2,14436.8,-402.8,1.09,17704.8,16598.6,95.5,6.7,17333.8,11874.81,764.4,3218.8,20691.2,38883.8,12713.3,3121.2,1.87,270.7,118.1,43251.1
Oriental Bank Of Commerce,115814.5,,10.6,7.2,104467.7,8425.19,114522.8,35823.3,44145.5,1378340,162983.2,85688.4,1.1,131224.7,,6.3,9.9,116196,9199.15,129675.8,51799.7,51748.6,1617623.7,144509.3,89946.4,1.11,333.4,253.1,1125826.1
P T C India Ltd.,77335.5,76615.5,,,76394.5,74910.83,705.6,3466.5,,25992.4,15329.7,-797.8,1.57,89402.4,88744.5,,0.4,88017.2,86352.73,606.6,5702.9,,29762.9,16761.3,-1473.1,1.13,78.9,64.9,19124
Patel Engineering Ltd.,20861.8,20163.6,11,,24914.9,19717.7,541.5,9660.9,5849.3,39078.1,22435.8,-4533.9,2.47,21969.3,20900.4,0,,25605.2,20776.63,910.4,13379.5,7437.1,46244.6,27118.2,235.4,0.73,149.3,94.25,29463.6
Petronet L N G Ltd.,107469.2,106455.9,,5.7,103424.3,98710.07,974.9,7448.7,22998.1,59623.4,10693,10055.9,2.55,132656.6,131900.1,,0.8,126460.4,120552.3,530,10327.6,30353.5,79377.1,13300.4,8441.4,3.41,135.9,143.1,54295.5
