||||||||||||||||||||||||||NSE|NSE
||Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Finance S / Interim SQ|Finance S / Interim SQ
||Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Times|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Times|Rs. Million|Rs. Million
||Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2007|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|Jun 2008|31 Jul 2008|31 Jul 2009
Company Name|NSE symbol|Total income|Sales|Income from financial services|Extra-ordinary income|Total expenses|Cost of goods sold|Borrowings|Current liabilities|Total assets|Current assets|Net cash flow from operating activities|PB on NSE|Total income|Sales|Income from financial services|Extra-ordinary income|Total expenses|Cost of goods sold|Borrowings|Current liabilities|Total assets|Current assets|Net cash flow from operating activities|PB on NSE|Market Capitalisation|Market Capitalisation
Gateway Distriparks Ltd.|GDL|1604.60|1370.30|216.00|8.00|831.40|545.97|23.80|141.80|6723.00|1809.80|1170.00|2.46|1763.80|1657.60|96.20||1011.70|615.97||115.70|7272.60|683.80|778.20|1.76|10467.29|10001.18
Gitanjali Gems Ltd.|GITANJALI|22281.40|22203.40|76.50||23597.80|20735.68|10834.00|5650.20|24917.20|18889.50|-10.30|1.55|27093.80|26544.60|546.90||27169.90|24402.23|10433.30|8465.80|37611.00|26754.10|1940.10|1.05|21878.17|9488.76
Glaxosmithkline Pharmaceuticals Ltd.|GLAXO|20639.90|17613.90|712.70|2029.30|15095.50|8254.20|57.70|2447.80|35273.20|4346.60|2701.30|6.39|20706.10|17962.20|2493.60|32.20|14963.50|8634.10|56.50|2716.00|40308.70|12452.50|2676.00|6.32|93173.32|115886.43
Grasim Industries Ltd.|GRASIM|99035.40|96271.30|2049.00|60.70|83502.50|46515.65|29515.60|12668.60|112619.90|15188.20|16716.00|3.08|121734.80|116047.20|4656.60|290.70|100817.30|52536.81|32018.70|16039.10|141692.10|18196.90|20910.30|2.90|165673.66|251551.02
Great Eastern Shipping Co. Ltd.|GESHIP|22565.20|19975.10|1100.10|1363.90|13732.10|8506.13|21978.90|2418.30|56136.20|12965.70|10046.60|1.01|32039.10|25945.70|2885.50|3053.00|18471.00|11675.19|24845.80|4244.10|72422.90|13091.70|16353.20|1.38|62104.92|39290.74
Gujarat Alkalies & Chemicals Ltd.|GUJALKALI|12559.50|12326.60|164.60|1.20|10710.20|6363.28|4006.40|1128.30|18415.30|3430.50|2905.90|0.96|13932.90|13410.80|132.30|7.80|11716.80|7378.53|3154.80|1504.70|20752.20|3949.60|3593.70|1.02|11658.11|7505.25
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.|GNFC|30040.50|29613.20|101.80|133.70|27283.50|19605.09|3515.80|4424.50|33893.30|11300.70|2028.30|0.92|37917.30|35834.20|199.00|187.40|34051.10|25553.72|3135.20|3527.20|37798.20|9316.30|4240.90|1.14|18696.88|14282.99
H C L Technologies Ltd.|HCLTECH|42080.40|37707.00|4362.00|2.70|31062.80|13905.23|408.90|10030.20|49057.30|14928.90|9887.60|6.66|47862.40|46177.60|1657.10|4.50|40056.00|17023.61|253.30|18288.50|57985.60|19275.20|10389.00|5.24|133501.27|161531.84
H D F C Bank Ltd.|HDFCBANK|84836.10||84676.50||73421.60|8384.27|60979.90|97910.10|913192.90|120120.20|30142.00|4.74|126865.30||126795.00|7.00|110963.40|12847.98|78440.20|121807.00|1332510.10|181931.30|199333.70|4.10|466530.55|639674.65
Havells India Ltd.|HAVELLS|16864.80|16810.60|31.60||16433.20|11251.82|560.60|2499.40|6175.70|3090.70|2020.10|8.94|22464.30|22318.90|77.20|23.90|22322.10|15044.10|358.00|4362.80|11989.20|5656.60|1290.20|4.17|20743.48|18032.47
Hindalco Industries Ltd.|HINDALCO|202629.00|198821.90|2817.40||181424.50|133531.49|73592.40|27527.50|250277.10|66240.30|32812.40|1.22|220965.80|209935.60|4650.90||193774.40|147996.80|83285.80|28947.80|309921.60|68920.90|21398.50|1.17|173454.91|170537.16
Hinduja Ventures Ltd.|HINDUJAVEN|10770.30|1598.60|9154.70||3879.10|839.06|300.00|46.90|6331.70|2209.40|-1905.90|2.09|670.80|105.70|561.80||254.30|22.82|746.40|14.40|6929.00|3043.00|-376.90|1.14|3947.68|4526.32
Hindustan Construction Co. Ltd.|HCC|18861.20|18201.80|647.30||23986.50|19453.86|15510.60|8439.00|36389.90|19602.10|-5702.20|2.54|26941.50|26492.40|415.80||30332.20|24283.23|18448.60|10174.20|40916.30|24367.60|1831.90|3.43|22332.15|35586.34
Hindustan Oil Exploration Co. Ltd.|HINDOILEXP|1677.50|1411.70|147.90||1619.30|245.03|1320.90|718.10|7061.70|1558.90|807.80|1.38|1385.20|1063.80|215.30||1166.00|245.91|1472.20|980.80|13827.00|1955.70|558.50|1.35|16944.55|18784.51
Hindustan Petroleum Corpn. Ltd.|HINDPETRO|1028087.40|976884.00|5214.10||1014813.10|883920.62|105175.30|88917.70|318611.70|107027.90|37875.10|0.88|1145935.10|1130472.20|9828.60||1158184.10|999628.19|167867.00|117422.20|416518.20|184111.20|-17299.30|0.82|74227.09|118265.57
Hindustan Unilever Ltd.|HINDUNILVR|154303.00|148955.60|2466.30|2113.60|136668.90|84724.54|885.30|38370.90|68921.90|26723.60|14840.70|32.35|225242.80|219491.70|2887.30|2116.00|204621.60|126405.51|4219.40|42558.30|85202.80|49276.00|19806.30|25.12|522039.42|635627.43
Hindustan Zinc Ltd.|HINDZINC|94773.00|92220.70|1792.70||50924.00|18387.76|3.90|6418.10|87602.00|11762.90|46045.80|3.13|96687.80|87388.40|6198.60|12.50|52136.00|21571.75|3.90|7748.60|132099.40|23275.40|40615.60|1.87|251934.65|292117.43
Hotel Leelaventure Ltd.|HOTELEELA|4755.90|3936.90|341.00|415.70|3493.50|1546.83|9528.00|1014.10|20921.00|798.10|2270.00|3.02|6109.30|5364.10|689.30||4623.80|2236.83|20356.70|932.80|32708.20|3747.70|1177.00|2.11|11901.49|12808.27
Housing Development & Infrastructure Ltd.|HDIL|12281.00|12153.80|124.80||14014.80|12706.26|3756.80|7213.40|19172.70|14675.80|-1383.80|NA|24593.40|23945.70|646.40||49991.60|46157.28|31127.50|4917.20|76029.30|55160.50|-40074.90|3.87|96476.00|95781.13
Housing Development Finance Corpn. Ltd.|HDFC|59148.60|72.10|58823.90|108.40|43444.80|930.21|571930.30|14849.70|656260.40|16629.20|15789.90|6.93|89035.80|82.80|88833.30||64673.30|1116.28|691512.20|19069.50|844741.90|11451.00|17992.20|5.66|647246.03|721659.29
I C I C I Bank Ltd.|ICICIBANK|299572.30||297708.40|1152.20|268470.10|17774.41|706611.40|164766.10|3453124.50|458414.50|193245.80|3.16|405648.00||403465.10|656.10|364070.70|22340.65|863986.10|192650.10|4004171.10|498133.90|-134417.90|1.84|709413.19|844468.20
I D B I Bank Ltd.|IDBI|76909.90||72612.20|1786.20|70606.80|3440.15|476750.80|40643.70|1038392.90|107762.60|56246.30|0.90|99949.50||96528.50|8.10|92654.90|3901.61|438229.70|44668.00|1308674.70|107048.20|133692.20|0.95|54248.57|76573.16
I D F C Ltd.|IDFC|15409.30||15005.60||10780.60|303.78|148889.90|3696.90|182781.40|11344.70|1204.40|3.27|25923.30||25550.70|15.30|19231.60|562.77|222884.90|6702.10|286096.10|30478.10|-55281.00|3.58|119095.20|174698.06
I F C I Ltd.|IFCI|25233.00|2090.80|19976.50|7.10|16495.90|373.52|129242.80|7513.90|200489.20|30875.30|3026.00|132.30|36232.90|146.30|19250.30|4.90|26027.20|993.65|102229.90|8814.40|183756.20|37951.30|20187.30|1.50|35032.90|37814.16
I I F L Holdings Ltd.|IIFL|2867.20|378.30|2483.60||2346.00|592.76|809.50|2445.20|6670.40|2265.40|892.40|5.89|6724.40||6575.30||5437.50|1252.76|1305.70|5148.70|18534.20|5601.00|1967.70|4.43|37165.95|38726.61
I R B Infrastructure Developers Ltd.|IRB|113.90|10.20|103.70||45.60|10.26|2781.20|155.70|5578.70|2657.10|-50.80|NA|413.00|0.70|412.20||353.80|21.55|168.80|66.40|13837.80|3103.50|-114.00|4.14|45766.54|60440.41
I T C Ltd.|ITC|200074.30|195050.60|2461.10||175668.30|66146.49|2008.80|23961.70|152522.70|49313.80|20016.30|5.48|221319.20|214673.80|4103.50||190551.00|76222.37|2144.30|27990.00|175686.40|54017.80|26159.40|6.48|703976.36|940580.37
I V R C L Ltd.|IVRCLINFRA|23791.00|23348.80|374.30|1.30|22376.40|19983.78|5561.20|9092.00|28919.10|12760.80|-1259.60|2.88|37711.90|36860.40|817.30||35639.70|31781.88|10678.40|8779.90|37490.40|16726.80|-3775.60|3.38|40120.40|44690.77
Idea Cellular Ltd.|IDEA|44125.40|43664.00|252.10|1.90|39092.90|26785.98|43170.10|20316.30|88950.20|22884.30|16051.10|11.22|69190.30|67199.90|1815.90||58746.70|39568.42|67403.20|23180.90|131589.10|10216.40|25022.20|7.63|232043.50|244752.52
Igate Computer Systems Ltd. [Merged]|PATNI|13691.90|11716.70|1582.30|13.30|9816.70|5132.76|23.80|2449.50|31817.40|6016.00|4197.60|1.81|16498.60|15410.20|1028.70|15.00|12607.10|6558.31|17.50|5216.20|34380.80|7276.30|4782.20|0.66|29047.58|46339.83
India Cements Ltd.|INDIACEM|26230.40|26131.10|22.10|67.40|21487.20|9607.64|20587.50|4035.20|47628.80|7402.10|6430.60|2.57|36805.50|35699.00|327.60|2.20|30733.30|12231.54|18115.30|9176.40|63452.90|10907.70|10124.50|2.03|40745.92|39568.98
Indian Bank|INDIANB|51087.00||45611.70||43489.30|7121.28|22364.60|29805.20|561486.60|55342.30|13437.20|1.20|64444.30||57656.40|1.90|54356.90|8144.53|15832.40|27180.10|705077.00|80885.80|39018.40|1.55|41300.90|61800.93
Indian Hotels Co. Ltd.|INDHOTEL|16532.60|15414.30|930.60|1.90|13308.70|7242.58|9419.00|3052.40|33661.00|2354.40|4992.70|4.76|18385.50|17651.70|419.60||14610.90|7631.71|11380.60|2868.80|38045.20|2560.10|5171.00|4.00|62502.22|49408.58
Indian Oil Corpn. Ltd.|IOC|2442828.20|2384984.40|51938.20|377.40|2366035.30|1985295.62|270826.90|273409.10|1028927.70|354815.20|-28924.70|1.34|2746974.90|2705595.90|32773.80|443.00|2696939.20|2271843.32|355231.70|330692.30|1253202.80|487574.40|-93823.90|1.29|480407.61|664530.59
Indian Overseas Bank|IOB|67250.20||65578.30|321.20|57165.90|7746.37|41762.30|52494.60|823261.70|101447.40|75723.70|1.45|88142.40||85472.70|15.70|76119.00|8153.18|63536.40|62924.40|1018377.20|117849.80|31289.90|1.55|45599.76|47697.24
Indusind Bank Ltd.|INDUSINDBK|18159.90||17151.90||17487.60|1132.44|14385.10|7759.40|209718.10|33631.10|8840.10|1.27|21789.20||21366.20||21038.70|1397.69|19914.40|8790.70|233193.30|29915.50|-3303.70|2.27|20075.25|30814.00
Info Edge (India) Ltd.|NAUKRI|1651.10|1575.20|66.30|0.10|1380.40|414.55|3.80|664.50|3094.00|443.10|517.70|8.66|2396.60|2189.40|192.20|0.20|1841.70|564.02|35.60|944.60|4158.90|528.30|703.40|8.73|24090.79|16513.63
J S W Steel Ltd.|JSWSTEEL|94659.10|92972.60|268.30|687.30|81073.70|53946.81|41730.30|22105.10|132044.60|20971.20|30281.50|1.55|129404.50|125178.00|1649.30|190.40|114958.20|76570.85|75465.30|37381.20|207515.20|23941.50|38460.60|2.09|137789.41|130513.22
Jaiprakash Associates Ltd.|JPASSOCIAT|38307.90|37604.20|372.80||36099.90|20425.70|54194.30|20999.30|111972.10|33153.20|7787.60|4.61|46157.40|43675.30|1853.30||40680.50|21992.55|82549.20|33997.50|171312.60|39605.90|10119.60|6.82|184396.54|337556.22
Jammu & Kashmir Bank Ltd.|J&KBANK|20820.60||20434.40||18075.70|1972.20|6201.80|7224.20|286465.20|39123.00|-4777.90|1.55|26975.70||26410.60||23375.70|2004.68|7517.90|8688.30|327560.00|48553.80|10803.10|1.44|24146.79|22120.42
Jet Airways (India) Ltd.|JETAIRWAYS|74697.00|71040.90|884.50|2110.70|74417.60|47423.07|62109.10|16980.30|107721.00|21483.70|6874.60|2.60|96443.00|88921.50|3229.80|3148.40|98973.60|62984.36|120984.30|37056.90|209441.00|27295.30|8626.60|2.60|40300.72|22226.69
Jindal Saw Ltd.|JINDALSAW|77259.50|70171.30|6205.60|1.90|66945.50|55482.59|11593.90|8589.90|42645.30|26090.40|6692.30|2.94|52996.50|51610.60|259.90||51635.10|39371.70|16365.60|13134.50|55167.50|30233.10|3865.40|0.52|26644.87|25378.30
Jindal Steel & Power Ltd.|JINDALSTEL|39810.70|39197.90|400.30|1.20|33349.40|18309.31|35077.20|7948.80|76375.30|10197.50|13026.10|2.93|62561.90|61316.30|807.50|0.10|52221.20|27856.96|38633.50|10388.70|97939.30|18500.80|16076.50|8.49|321066.70|455873.67
K P I T Technologies Ltd.|KPIT|3257.40|3178.30|65.10|0.90|2800.00|1083.41|1223.00|490.00|3787.00|1342.80|374.80|5.14|4960.00|4648.30|245.40|3.20|4319.20|1661.26|864.90|486.00|4397.30|1816.00|498.10|2.24|4674.77|4148.25
Karnataka Bank Ltd.|KTKBANK|14414.70||14243.00||12644.40|1186.06|4207.40|3741.70|162308.50|13682.80|-4439.30|1.68|18038.10||17759.00|0.40|15620.70|1593.87|2922.00|5116.00|193552.00|18714.80|18017.40|1.76|15192.21|16680.07
Kesoram Industries Ltd.|KESORAMIND|25699.30|25400.00|134.50|34.40|23298.50|13803.54|7930.70|3051.10|20090.80|6550.50|1983.80|2.42|34846.10|34634.90|93.30|7.00|31375.80|18700.35|10923.50|4255.00|29788.40|7665.40|4488.50|1.84|12421.60|16424.14
Kotak Mahindra Bank Ltd.|KOTAKBANK|17147.70||16757.50|5.50|15734.00|2568.52|57252.70|15014.30|199165.90|19179.50|3160.20|9.41|31364.50||30694.20|11.20|28425.20|4513.51|59014.90|23628.20|283153.00|32660.30|16192.40|6.00|183109.14|227019.37
L I C Housing Finance Ltd.|LICHSGFIN|17589.10||17269.70||14797.60|270.29|166881.40|3233.30|186750.40|9490.20|-22857.60|0.76|23383.20||23193.00||19511.30|332.51|208118.60|3547.30|231272.30|5137.10|-38804.90|1.31|27462.96|58454.75
Lakshmi Machine Works Ltd.|LAXMIMACH|22363.10|21913.90|364.80|84.40|20360.80|14598.99||8893.60|16233.80|8548.10|4670.70|6.36|26839.40|26342.20|425.90|71.30|24506.40|17496.19||7796.10|18225.60|8267.80|2342.30|2.63|13197.99|12266.59
Lanco Infratech Ltd.|LITL|5534.10|5296.30|232.00||4998.50|4304.53|1595.10|8260.50|23772.10|4909.90|2792.40|2.55|16036.20|15741.50|254.20|6.70|14567.50|12684.29|5528.70|23312.00|45156.00|11705.80|6844.60|5.41|69810.52|91235.09
Larsen & Toubro Ltd.|LT|185761.70|179713.10|3126.20|74.10|172957.00|138620.01|20777.50|81763.00|176303.50|98495.90|20435.60|7.99|260503.30|253103.10|5298.10|69.20|246231.90|195104.81|35839.80|117416.90|274326.90|129218.90|19258.40|9.31|762162.03|883096.91
Lupin Ltd.|LUPIN|22155.20|20517.00|211.60|1152.00|19601.30|14166.83|8645.50|3556.70|22860.20|13277.20|1575.60|5.48|28072.80|26616.20|151.60|1138.90|25480.70|17090.17|9655.50|4383.70|29611.60|14761.90|2530.70|3.11|60583.74|79531.70
Mahanagar Telephone Nigam Ltd.|MTNL|58128.30|49163.20|2115.20|9.80|51310.90|37136.92||43309.10|230475.30|77690.60|3598.80|0.79|56080.20|47309.90|3054.50|26.10|50211.30|35191.40||43219.70|234226.20|89054.80|24478.30|0.51|65299.50|64638.00
Maharashtra Seamless Ltd.|MAHSEAMLES|15511.10|15208.90|199.10||13038.60|9951.85|1073.60|652.20|11591.90|7753.10|1460.40|3.87|16832.30|16557.40|227.80||15494.90|11202.34|1021.20|1424.30|14300.00|9054.90|167.70|1.97|20352.42|17943.70
Mahindra & Mahindra Ltd.|M&M|117833.70|112384.90|3686.30||107197.00|78917.65|16360.00|19502.20|80432.60|30608.60|11089.20|5.40|135051.20|130147.70|1796.80|1727.30|125508.60|89967.54|25870.60|22965.50|104277.10|31650.10|8091.40|3.94|128461.53|239521.41
Mahindra Lifespace Developers Ltd.|MAHLIFE|1632.60|1555.20|68.70||1971.90|1607.41|8.90|720.20|8828.50|3833.80|-639.30|3.00|2199.50|1721.20|464.00||1822.20|1398.58||741.80|10008.00|3204.60|-13.20|1.98|19094.60|12232.54
Mangalore Refinery & Petrochemicals Ltd.|MRPL|322818.70|322081.30|538.30||325546.70|267722.60|23683.10|29499.90|93634.10|38519.40|15796.20|2.16|377254.60|373391.20|1884.70||365580.30|305451.17|20580.60|47488.60|124563.30|66894.40|15591.90|3.63|116217.42|148120.25
Maruti Suzuki India Ltd.|MARUTI|179220.00|174580.00|3026.00||161169.00|121826.40|6308.00|20110.00|108620.00|29373.00|20398.00|3.46|219513.00|212212.00|4264.00||205568.00|151230.80|12592.00|20972.00|161497.00|20837.00|18228.00|2.84|166311.08|408648.83
Moser Baer India Ltd.|MOSERBAER|21555.70|20745.60|657.00||21097.00|15501.89|17250.20|3878.50|44197.00|11464.10|7054.20|1.59|20905.90|19632.40|756.00|6.10|22738.50|16372.45|26173.10|3672.50|52153.10|16032.30|3048.60|1.30|15702.96|14987.66
Mphasis Ltd.|MPHASIS|11048.60|11028.50|20.10||9733.30|6258.49|13.10|2209.40|11579.40|4403.30|1326.50|5.86|17261.30|17035.60|59.50|2.50|15053.60|10376.00|47.40|3865.20|14949.80|5337.10|1753.40|4.29|43758.47|99832.95
Mylan Laboratories Ltd.|MATRIXLABS|8227.20|7754.30|148.50|268.40|7260.70|5985.27|2270.20|2551.30|16053.20|4806.00|1265.20|2.76|10213.90|9742.70|169.70|269.10|13920.90|7343.94|4434.00|2597.50|15648.00|5500.40|565.10|3.97|23005.36|32698.05
N I I T Ltd.|NIITLTD|4078.90|3902.70|50.80|6.90|3749.70|1982.75|1340.20|1079.50|6312.10|2226.10|680.40|4.47|5041.10|4673.80|234.00||4710.10|2542.77|812.80|1305.50|6824.90|2204.90|859.80|4.50|14329.15|9956.72
N I I T Technologies Ltd.|NIITTECH|3120.50|2971.60|89.00||2013.70|1184.22|266.60|334.00|4087.90|1134.20|1081.50|5.78|5055.40|4447.10|469.90||3624.30|1936.01|166.60|746.50|5591.70|1688.00|1261.50|1.54|6418.78|5887.38
N T P C Ltd.|NTPC|358385.00|328089.00|26259.00|10.00|289738.00|235971.70|244844.00|59802.00|864023.00|191581.00|76906.00|2.55|406366.00|372481.00|29708.00|21.00|332218.00|262886.10|272028.00|71649.00|967352.00|225349.00|92824.00|3.08|1404614.86|1777722.12
Nagarjuna Fertilizers & Chemicals Ltd. [Merged]|NAGARFERT|18446.60|18163.30|51.20||18542.60|13508.01|13936.30|1271.40|36186.30|4159.00|3878.60|0.65|22162.00|21963.60|30.40||23389.30|16314.50|14537.40|2731.50|37457.20|5208.90|2500.10|1.83|16592.05|15272.70
National Aluminium Co. Ltd.|NATIONALUM|69178.80|66182.80|2792.90|11.60|45477.50|19799.97||8720.20|96347.10|49207.50|27236.20|1.96|60534.60|56014.90|4150.80|5.70|44422.70|21765.39||13183.10|111243.40|49795.80|19019.10|3.28|273606.08|198833.95
Network18 Media & Invst. Ltd.|NETWORK18|161.90|76.10|84.10||222.40|122.43|637.70|54.70|4079.00|443.30|-215.30|5.13|1434.30|401.20|1022.90|7.00|991.60|514.27|4062.40|148.80|8148.80|130.40|-2466.40|2.79|9082.28|9752.92
New Delhi Television Ltd.|NDTV|2836.70|2815.20|16.70||2905.60|1260.75|174.70|497.70|3157.50|1148.20|77.20|8.62|3754.20|3626.70|115.10|0.90|3711.40|1397.56|930.10|859.60|4442.50|1514.70|128.80|10.16|24222.16|8507.37
Neyveli Lignite Corpn. Ltd.|NEYVELILIG|27107.10|21081.10|4711.00|221.30|21448.70|13293.66|15057.00|12366.60|131473.20|50461.30|10917.60|1.02|37849.90|30446.70|5351.80|33.40|26864.00|16406.44|27906.80|14659.60|153622.10|55827.10|11087.70|2.22|194362.66|230685.07
Nucleus Software Exports Ltd.|NUCLEUS|1511.90|1465.30|42.40|0.20|1082.90|528.02||454.70|1950.70|676.20|197.40|11.23|2193.70|1969.50|163.50|0.90|1586.00|841.90||354.50|2510.90|843.60|171.00|3.27|5714.40|2953.76
Oil & Natural Gas Corpn. Ltd.|ONGC|637748.50|596869.00|20257.50|4750.60|481122.00|293041.62|3737.40|235523.00|1371875.70|261923.10|222140.40|3.04|672608.40|621531.80|36407.10||506733.00|335802.50|369.40|233609.20|1279424.20|319233.20|196194.80|2.97|2130851.76|2489754.57
Omaxe Ltd.|OMAXE|9475.70|9408.70|62.70||13274.20|10039.58|9140.90|6439.70|18990.50|14677.90|-3792.60|NA|18355.40|17895.00|182.00|0.40|15187.20|10817.42|18847.30|4179.70|35612.40|23682.40|-8235.00|3.01|20637.12|18589.03
Orchid Chemicals & Pharmaceuticals Ltd.|ORCHIDCHEM|9641.30|9341.90|230.50|55.80|10072.50|5604.91|16319.20|2132.80|29491.60|10951.00|1085.60|3.44|13231.00|12501.90|716.80|0.20|11579.00|7551.88|19534.40|2858.30|35585.90|11948.80|2163.90|1.54|16446.09|6818.79
Oriental Bank Of Commerce|ORIENTBANK|59831.80||56436.20|449.20|54023.70|4885.85|20981.20|20380.80|739362.90|83763.00|46598.50|0.84|76476.10||73802.00|31.10|72943.90|5176.74|35653.40|35073.80|907053.30|113290.60|57139.70|0.77|38432.79|43055.25
Oswal Greentech Ltd.|BINDALAGRO|1656.10|310.30|1304.40|0.10|1374.30|1332.88|145.10|1481.60|17696.90|10001.90|-3947.40|0.52|6458.90|5043.60|1318.70|0.40|4673.20|4236.88|181.30|1215.10|20087.00|6842.80|-2824.20|0.48|6972.37|5097.66
Parsvnath Developers Ltd.|PARSVNATH|12609.90|12364.00|196.30|0.10|19418.60|16907.80|10118.40|7347.70|33935.30|23088.50|-11239.70|3.28|17925.10|17279.80|415.00|184.40|19622.80|14647.97|17843.30|9314.00|48857.30|34664.00|-5017.40|2.15|20584.39|22468.29
Patel Engineering Ltd.|PATELENG|10518.00|10083.10|376.40|10.70|10167.60|9017.97|3244.90|4199.30|14591.80|7446.90|-1383.00|2.87|10354.70|9775.80|424.90||12283.60|10581.27|6584.30|6351.00|21507.30|12459.80|-1527.50|4.32|24164.91|24680.97
Peninsula Land Ltd.|PENINLAND|3393.30|3194.20|99.40|0.20|1808.00|756.20|3717.40|1304.80|9689.80|5584.10|1764.20|3.58|4043.30|3296.20|594.90|0.20|3302.80|1881.84|2708.70|1381.40|14003.20|4178.60|-1427.70|2.65|18343.52|19083.40
Petronet L N G Ltd.|PETRONET|55988.30|55089.50|326.10||52855.80|48870.03|13832.00|3993.10|35071.30|8843.80|5213.50|2.48|66096.90|65553.10|508.10||61350.40|57143.02|15776.20|4307.50|40299.00|7886.40|8351.60|3.27|44550.00|52387.50
Polaris Consulting & Services Ltd.|POLARIS|9092.60|9043.00|38.60||8296.70|5045.28|12.90|940.40|7367.70|3634.60|677.90|3.12|9623.50|9380.20|203.50||9097.20|5643.84|8.30|1011.00|7748.60|3306.10|800.80|1.29|9591.33|12173.23
Power Finance Corpn. Ltd.|PFC|39552.70|59.00|38352.40|0.10|29691.30|270.99|348158.10|11878.60|467032.60|16535.30|-71650.50|1.39|50566.00|141.60|50250.00||38498.40|464.19|406686.40|22621.40|547657.00|17838.60|-64942.20|1.99|153399.02|268520.02
Power Grid Corpn. Of India Ltd.|POWERGRID|41049.60|36131.50|3187.90|0.50|28932.60|11765.51|205266.70|40021.50|368391.20|29240.10|43773.70|NA|51786.20|46364.00|3738.60|61.40|37494.50|14057.07|239605.50|36726.70|433337.70|44272.80|29966.00|3.01|398787.71|494117.96
Praj Industries Ltd.|PRAJIND|6544.90|6455.50|83.50||5789.80|4419.10||3828.40|5477.60|2876.20|1585.70|21.46|7756.80|7322.90|371.10||6074.10|4672.61||3186.70|7360.20|2954.60|802.40|7.11|33432.19|16625.90
Punj Lloyd Ltd.|PUNJLLOYD|23595.90|22767.20|629.00|64.00|22979.90|16189.94|15186.40|11895.10|39071.10|21391.50|-1827.10|3.86|46235.60|45487.90|461.40|8.00|44023.60|33350.29|13676.50|13635.20|53232.50|28149.40|-2348.20|3.91|81858.91|74880.46
Punjab National Bank|PNB|131688.50||129811.60|10.20|116287.70|19087.16|56436.60|60470.50|1625291.30|188346.00|-6229.50|1.47|162914.90||160584.00|14.70|142427.30|19732.64|116113.60|80582.80|1990487.70|217200.30|68916.80|1.49|142437.90|217637.55
Puravankara Projects Ltd.|PURVA|4202.80|4147.60|55.20||3050.40|2464.58|6761.10|4779.20|13864.70|9594.60|-3539.20|NA|5912.60|5627.00|165.70||3803.10|3151.27|5822.90|4133.90|22191.20|17568.20|-6124.90|4.39|44477.63|20968.94
Rajesh Exports Ltd.|RAJESHEXPO|68934.00|65989.10|2944.90||67396.80|65468.72|33233.70|33343.00|69760.60|67577.10|5175.60|4.49|86670.80|81876.20|4794.00||86106.80|80950.54|9708.60|44142.30|61849.40|57531.20|15980.60|2.19|12693.56|10575.89
Ranbaxy Laboratories Ltd. [Merged]|RANBAXY|44061.60|36562.00|5251.60|675.10|38291.00|23032.41|35030.30|8331.10|79791.90|21637.20|6385.60|6.26|42806.30|39734.10|1654.00|963.50|54410.10|27808.16|37253.70|35414.00|120387.40|43178.20|-4276.20|3.00|186286.75|117725.15
Redington (India) Ltd.|REDINGTON|47195.70|45358.00|35.50|4.20|47936.80|45595.51|3171.00|3418.90|12758.90|9232.00|-1222.30|1.99|57820.30|55274.90|84.10||57225.60|55598.81|2522.60|3767.70|13288.10|8441.70|2101.60|5.05|24079.98|16549.43
Reliance Capital Ltd.|RELCAPITAL|8958.60|57.50|8898.80||2496.80|423.23|14013.60|978.20|67775.10|4616.90|-19060.80|3.18|20866.90|52.00|20814.90||10646.50|1299.35|93239.80|8446.90|164956.10|12286.00|-60205.10|5.01|319703.37|217483.28
Reliance Communications Ltd.|RCOM|130171.20|127670.50|2459.50||106082.70|64803.96|145678.40|63093.30|463877.50|20162.20|105087.90|4.19|153276.40|147951.30|5162.90|1.20|127411.90|75955.33|202864.30|72077.60|570883.00|23522.90|29828.20|4.24|1033355.06|569155.41
Reliance Industries Ltd.|RELIANCE|1188325.00|1183537.10|3888.60|173.50|1075431.90|889918.86|278257.30|168655.30|1176509.20|177073.50|168705.50|3.12|1459331.80|1392694.60|65246.00|42.50|1245596.30|1094363.29|364796.80|210454.70|1501494.40|248277.10|129307.40|4.17|3209073.08|3077544.24
Reliance Infrastructure Ltd.|RELINFRA|66856.80|57525.00|7227.00|96.50|58337.70|49152.37|58583.20|24246.80|186479.90|37832.60|11442.70|1.31|73823.70|61010.40|8871.60|615.60|65281.80|53701.17|49888.80|26195.30|204091.70|24193.60|2277.60|2.87|222812.89|271574.56
