|||||||||||||||||||||||||||NSE|NSE
Arvind Ltd.|39420.40|35002.30|919.30|0.00|35043.80|26888.03|3033.00|6761.20|8762.40|47699.00|13468.90|3843.80|1.21|39840.70|38765.50|422.50|0.00|38888.40|28499.76|264.70|7528.90|11057.00|55667.60|16844.00|4227.00|0.99|79.45|233.75
Ashok Leyland Ltd.|143971.40|133651.20|34.80|20.00|140061.90|110204.72|1829.50|36182.20|29961.40|119420.50|38997.10|11041.50|2.79|143448.80|131282.60|41.70|7.20|136318.10|107511.45|3753.50|33716.20|35184.50|131574.90|36903.00|6851.40|1.84|20.65|36.50
Asian Paints Ltd.|92643.40|83073.00|4.00|7.50|84497.30|52586.69|933.10|14168.70|1682.20|48261.40|20259.00|8804.80|12.50|105918.00|93616.50|36.90|2.20|97177.10|58044.79|651.90|16448.10|541.00|56815.50|24056.50|10811.20|15.61|471.25|594.00
Aurobindo Pharma Ltd.|43977.90|42769.20|5.80|3198.60|43505.30|34565.02|71.00|6382.70|11861.00|61899.60|28585.10|1841.90|1.39|55960.10|54175.30||30.70|52211.00|41475.73|203.00|9622.80|10480.90|70011.70|35251.20|6249.20|1.45|93.45|370.43
Axis Bank Ltd.|274363.00||203.00|0.00|231940.90|20923.45|270842.80|70336.70|340431.70|2856508.60|192709.00|67329.70|2.08|338576.00|||44.70|286781.70|23557.43|335635.40|84479.40|423310.80|3405861.70|260997.10|122717.60|1.84|269.76|383.77
Bajaj Auto Ltd.|211213.90|195041.20|105.50|74.90|182114.90|152760.52|5556.40|26916.40|1250.30|112451.40|39857.20|30054.00|8.04|219760.40|199778.30|770.20|70.40|189084.70|157167.52|6532.10|26306.60|884.40|126368.70|33898.60|19231.30|6.59|1922.90|2316.20
Bank Of Baroda|335891.80||25.70|17.60|285822.20|23079.98|322593.20|86944.40|234050.50|4473214.70|713022.20|255458.00|1.24|388423.60||12.40|20.40|343616.40|27085.25|379251.70|128830.10|262438.60|5471354.50|909963.60|579702.00|0.92|118.18|175.29
Bank Of India|330920.80||7.50||304145.60|24704.24|320800.20|112176.50|317938.80|3845354.80|423076.20|-105417.30|1.05|370968.00||0.00||343474.50|22020.07|357160.30|111499.70|338793.50|4526027.30|612666.70|257043.50|0.79|242.05|301.55
Bata India Ltd.|19020.60|18249.70|9.60|12.90|17944.10|12179.12|135.10|3506.00||11304.50|7009.70|1784.00|8.30|21297.70|20451.20|0.80|38.80|20603.60|13761.29|190.50|4530.80||13827.60|8989.00|1749.90|8.33|419.60|641.27
Bharat Forge Ltd.|39270.70|36826.20|6.30||35812.20|26225.86|630.20|9074.20|19562.50|53837.40|18033.10|6715.00|3.48|34495.70|31668.90|2.10|0.00|31298.20|23046.59|632.70|6673.50|17507.60|51798.20|15263.90|5247.40|2.09|224.20|626.00
Bharat Heavy Electricals Ltd.|529802.60|476647.60|40.10||467635.00|342625.64|9349.20|335684.30|1881.90|777965.10|585979.00|-8135.70|2.48|538104.30|480325.60|33.10||470794.90|345868.89|7997.60|292425.30|2067.70|823927.40|623928.90|18647.80|1.42|179.25|250.30
Bharat Petroleum Corpn. Ltd.|2242607.70|2113080.10|771.90||2235512.70|2017620.30|8552.50|245412.10|215835.80|666544.40|332918.20|8547.60|1.70|2525652.60|2390977.80||238.50|2513943.30|2272857.54|14372.40|220894.40|226785.70|679703.10|328360.80|54206.40|1.64|374.35|600.40
Bharti Airtel Ltd.|422475.00|415443.00||473.00|365175.00|266831.30|5530.00|125977.00|109317.00|901466.00|46895.00|113762.00|2.60|468503.00|453102.00|0.00|481.00|417533.00|308382.50|14007.00|158829.00|133783.00|995061.00|48219.00|138839.00|2.05|296.15|336.90
Biocon Ltd.|17494.00|15495.00|0.00||15353.00|11397.00|546.00|3789.00|1554.00|28308.00|8430.00|1508.00|2.28|20446.00|19290.00|1.00||17868.00|13312.50|410.00|4272.00|1031.00|30199.00|9798.00|3318.00|2.48|284.50|530.75
C E S C Ltd.|48968.10|47307.10|16.80||43425.00|33517.92|880.50|34610.20|26442.20|127315.20|22101.00|10148.40|0.70|56692.30|53763.60|42.80||50507.30|38127.45|812.50|44376.20|32473.50|149034.70|27365.00|15969.30|0.61|340.60|706.80
Cairn India Ltd.|2489.30|-2.00|0.00|0.00|2049.70|413.95|2456.20|942.00|0.00|332656.60|4707.00|-1210.70|2.00|191735.80|77639.00|82661.20||44408.70|18853.82|7849.20|9620.80|0.00|382487.80|17232.90|134442.30|1.53|293.60|365.05
Canara Bank|339456.30||21.30|11.30|306629.20|24210.19|326619.70|79444.60|153982.00|3744671.20|350058.70|162052.20|1.02|376441.20||24.20|14.90|347720.20|26812.73|364694.50|109984.80|202833.70|4126741.30|437461.70|219447.00|0.74|384.55|462.40
Century Textiles & Inds. Ltd.|54628.00|49077.60|28.50|17.30|54856.70|32499.15|115.10|7977.80|25270.30|80649.00|15156.70|3403.70|1.81|66464.00|59894.20|26.70|26.30|67408.00|39899.54|128.50|8978.30|36977.10|91014.40|17101.40|4855.60|1.48|269.30|589.40
Chambal Fertilisers & Chemicals Ltd.|66758.70|64636.60|28.00|91.70|65581.00|50578.45|1180.90|3678.00|34114.20|63355.70|28254.80|-5961.60|1.81|74592.90|73418.10|274.20|0.00|78197.30|57676.11|380.80|7101.90|34993.60|84667.80|48972.30|-12528.90|1.04|38.60|57.50
Cipla Ltd.|72230.30|69663.90|11.60|368.50|60878.30|45047.73|1125.00|9229.70|29.20|96371.90|36793.50|16190.40|3.25|85237.10|81805.20|23.70|159.70|73073.50|49411.25|1863.20|10661.40|6.90|122321.50|42693.40|13552.90|3.44|397.75|438.00
Coal India Ltd.|96243.20|6335.00|0.20|5.40|15421.60|3250.68|88416.90|83400.90|13627.20|307229.70|158915.30|92883.50|11.10|115562.80|5863.30|0.00|0.00|17594.20|3573.86|108053.90|80515.90|11362.30|340478.90|189199.80|105429.80|9.52|305.00|384.95
Colgate-Palmolive (India) Ltd.|28562.20|26733.50|2.90|0.00|24583.20|14217.92|419.80|5869.10|0.50|16804.10|6219.80|3318.80|34.93|33741.20|31395.00|0.00|17.50|28591.70|16854.08|400.00|7176.50||20481.40|6998.30|5531.40|34.49|674.67|754.27
Crompton Greaves Ltd.|70088.60|65434.00|||65113.90|53516.10|649.90|16686.40|72.50|46683.70|26152.50|3737.00|3.30|77629.20|71865.30|||73600.70|60140.28|908.70|19629.20|11.30|53858.50|28000.10|1686.60|1.98|89.90|200.70
D L F Ltd.|45918.00|34799.30|0.30|18.10|35500.10|11842.27|10581.30|49639.50|126930.70|360911.30|144058.50|4192.00|2.36|33518.60|21385.80|0.00|31.40|28503.10|5651.61|11532.60|60627.40|117368.50|370376.40|178057.40|-1291.10|2.73|189.10|215.05
Dabur India Ltd.|38741.50|37503.30|6.50|452.60|34702.40|23387.54|758.60|6407.90|50.30|28778.60|10887.10|4862.20|14.25|44933.40|43453.10|1.10|4.30|38767.50|26832.71|857.20|7087.70|13.00|33206.70|10339.70|6629.70|15.25|155.30|187.50
Dena Bank|75151.60|||3.20|67120.20|5204.57|71077.40|16116.40|38809.50|873879.30|63741.60|24822.00|0.73|96524.10|||7.50|88420.30|5905.07|93403.80|17018.90|84136.50|1134404.40|109846.30|115559.00|0.64|72.35|85.40
Dish T V India Ltd.|20156.90|16688.80||289.00|21769.80|14580.23|2756.20|8055.50|3642.60|26358.40|4369.70|4736.90|-72.57|22886.80|19001.40||80.90|23561.60|16442.40|2052.20|9972.70|1869.40|31557.20|4160.60|6140.00|-46.02|61.95|59.65
Divi'S Laboratories Ltd.|19287.00|18433.50|||13936.30|10562.91|639.20|2955.70|52.40|28048.30|12144.70|3444.70|4.68|21927.60|21249.40|0.00|0.00|16825.40|11887.40|476.90|2872.00|25.60|35825.50|14068.20|4828.30|5.13|494.75|729.58
Dr. Reddy'S Laboratories Ltd.|68707.00|66756.00||33.00|60631.00|37848.30|774.00|17221.00|15354.00|117536.00|42071.00|14030.00|4.45|86520.00|82445.00||9.00|74867.00|47366.40|1214.00|15608.00|15880.00|137652.00|55801.00|2888.00|3.85|2263.80|2624.05
Exide Industries Ltd.|57504.90|51488.10|2.80|5.90|53107.50|39351.69|637.40|7867.10||41059.70|14303.00|5100.60|4.18|69508.40|61240.50|0.60|4.30|65505.00|53543.55|704.20|8300.50||45642.00|17565.70|3597.20|3.24|122.85|145.00
Federal Bank Ltd.|60907.30||3.30||53139.30|4790.94|59813.60|13031.40|42410.30|606267.70|45216.80|5931.00|1.28|68735.10||1.90||60353.40|5792.17|68047.90|14409.40|51869.90|713020.70|46890.20|33047.60|1.29|41.76|66.85
Financial Technologies (India) Ltd.|8705.70|4230.90|0.00|14.80|3925.40|1246.93|4412.20|1954.80|5627.20|32250.50|4509.00|3102.30|1.31|6603.70|4477.40|46.10|0.00|3374.90|1345.33|1909.10|2568.30|5982.80|36000.70|1988.50|3170.60|1.23|789.75|252.65
Future Retail Ltd.|77517.80|69729.50||297.40|78736.00|54212.92|3208.20|14894.00|31522.00|86891.60|23746.50|-49.30|1.67|123511.90|115696.90||554.90|123714.50|96107.56|491.20|16139.40|50021.00|114513.10|35456.80|-716.90|0.55|93.51|133.56
G A I L (India) Ltd.|416356.60|397126.30||50.10|384796.80|328820.93|4272.20|59838.50|51268.50|418360.40|64288.50|44877.40|2.21|490471.00|466315.60||107.30|450819.90|392656.45|6539.40|72979.70|88435.00|512407.30|93428.70|50334.10|1.67|324.90|463.05
G M R Infrastructure Ltd.|14318.20|10970.90|||13115.20|9700.72|3247.20|5757.10|23816.30|107926.90|11956.40|-1203.70|1.67|15419.10|11434.10||0.10|14884.60|9925.38|3859.80|6586.00|37010.00|121588.90|13370.10|-1144.70|1.17|18.05|33.80
Godrej Industries Ltd.|16357.60|12869.90||4.80|14433.50|10956.84|2619.60|7675.50|4142.40|26766.00|5571.00|1949.60|6.73|16749.70|13247.00|0.00|2.50|15507.40|12019.29|2301.30|4619.00|4809.50|31941.60|7484.90|63.60|6.10|312.70|365.36
Grasim Industries Ltd.|58397.80|49585.90|8.90||48163.70|32911.59|4531.30|5078.50|6632.50|110481.00|11754.80|7741.40|2.65|64144.60|52799.20|9.80|0.00|52201.00|37100.49|6324.70|7747.30|11866.80|130774.70|13385.60|8415.30|2.55|2803.05|3430.50
Gujarat State Petronet Ltd.|11746.40|11227.90||7.40|6525.80|2151.57|497.80|2129.80|13958.40|44698.40|6832.60|7935.30|1.75|12392.90|11725.60||0.00|7011.70|2274.10|645.20|2454.00|16096.60|52551.30|12088.50|6926.50|1.28|57.65|90.35
H C L Technologies Ltd.|92084.40|88730.90|28.40|3.60|72322.20|38773.72|2874.40|22668.80|7076.00|120610.90|42974.70|20222.40|5.00|128969.40|124629.70|18.30|2.80|92779.80|45486.53|3418.00|37353.90|6261.00|183013.30|71792.70|38817.30|5.28|379.20|750.08
H D F C Bank Ltd.|341488.50||15.10||289817.60|32262.70|334528.40|339132.70|229771.80|3379715.10|380737.10|95850.80|4.08|420582.00||0.00|10.60|353319.20|37825.99|414039.80|304396.90|322819.20|4003898.50|399782.80|121741.20|4.11|668.75|821.55
Havells India Ltd.|40109.40|37729.00|1.30|122.20|38193.90|26715.48|7.80|7253.40|1008.90|26614.00|9579.30|3521.50|4.44|47469.40|44434.30|0.00|37.40|44148.70|31281.77|29.00|6589.80|1087.80|28754.60|10536.30|3649.90|4.30|149.18|234.50
Hero Motocorp Ltd.|259777.00|237405.90|24.00|135.70|236936.00|194449.88|3647.70|25699.30|17308.30|99046.70|11003.30|20196.40|9.57|263372.20|238245.00|11.30|70.70|241816.10|196654.74|3976.00|21403.80|9227.60|107308.30|15606.80|17446.60|6.15|1698.60|2634.65
Hexaware Technologies Ltd.|9599.70|9148.60|0.50|0.00|6743.70|3725.52|389.70|2309.70||13188.80|3892.40|1972.10|2.56|10544.20|10180.90|2.10|0.10|7204.50|3678.41|324.70|2167.70||14749.80|4374.50|2684.90|4.45|87.70|158.25
Hindalco Industries Ltd.|290619.20|265819.20|29.70|0.00|272265.20|218452.09|7038.00|66099.50|111166.60|557974.70|102920.60|21220.70|0.79|291389.40|260662.60||215.70|272909.00|218322.21|8958.30|55796.00|208058.70|668004.40|115336.10|-3523.40|0.52|101.90|164.20
Hindustan Petroleum Corpn. Ltd.|1906931.40|1797971.20||95.50|1906061.80|1698519.44|8127.50|230869.30|246991.70|719651.70|333150.40|22262.70|0.78|2186954.70|2081735.00||123.90|2169813.10|1976211.71|10434.80|228320.00|289852.00|769811.40|356062.10|8950.00|0.70|258.00|416.20
Hindustan Unilever Ltd.|236379.00|220278.90|1330.00|444.80|208155.00|139016.03|2824.90|54994.20||111980.20|52003.60|26270.90|25.24|285700.10|256587.80|6377.00|371.90|248096.40|159089.83|6160.50|62600.90||117762.00|55992.60|29540.70|37.77|587.40|620.35
Hindustan Zinc Ltd.|136238.10|113522.80|6.90|0.00|80033.30|50166.57|15421.40|9905.90|3.90|295041.90|68051.60|44920.50|2.08|156613.30|126290.80|0.00|192.60|88743.90|57929.41|20031.90|10849.40||354873.90|91114.00|47850.10|1.59|104.95|167.30
Housing Development & Infrastructure Ltd.|10667.90|8650.30|112.10||12775.50|5564.86|1441.20|23733.00|12752.20|166785.30|110817.10|13419.60|0.36|11536.50|9538.90||1.10|14692.60|3458.33|1845.40|27411.70|7502.70|166862.90|112046.70|5189.60|0.19|41.60|100.95
Housing Development Finance Corpn. Ltd.|176111.60|67.60|||134843.20|1883.14|175825.90|52745.30|1062160.90|1675693.80|68562.40||5.23|214393.40|64.00|||165684.60|2339.43|213711.80|79703.50|1256786.90|1954624.90|67141.10|-283587.60|5.15|889.65|992.55
I C I C I Bank Ltd.|414524.40||0.00|16.90|349871.80|32705.93|412244.10|293967.00|1382833.50|4894963.20|640035.30|-26766.70|1.70|485499.60||352.50||402244.90|35348.47|480896.30|279107.00|1434700.80|5372629.40|632132.30|133737.30|1.81|213.58|283.63
I D B I Bank Ltd.|255832.40|||15.40|235516.30|10388.42|253396.60|48332.00|533070.90|2903163.60|208321.30|78320.10|0.76|282842.20|||4.10|264021.40|13509.49|279306.40|55131.10|649947.70|3228174.60|215682.20|30642.00|0.55|73.80|109.45
I D F C Ltd.|62189.50|101.00|43.80||46160.30|1441.39|61875.20|14718.80|317504.10|630634.70|36098.50|-92233.10|1.68|77906.40|76.10|0.00|3.60|60256.20|1302.89|77616.20|21311.20|388683.30|741401.40|39800.60|-55316.90|1.62|129.55|135.10
I F C I Ltd.|33266.90|255.90|11.00|0.00|26630.70|713.25|27157.70|10857.50|206052.10|300986.10|6229.10|-7199.30|0.72|33799.20|253.30|0.00|0.40|29290.50|674.90|27185.20|10408.80|167422.90|259198.50|8082.60|36826.10|0.79|27.15|42.10
I R B Infrastructure Developers Ltd.|14529.30|12496.80|||12870.00|10882.32|2031.20|11556.20|2500.00|44863.10|10870.70|8526.60|4.09|22458.90|20322.90|||20585.50|17929.56|2134.30|14316.80|8500.00|47245.00|10228.90|4944.50|2.40|98.95|229.50
I T C Ltd.|360839.20|247522.70||116.20|300702.60|125352.98|8216.10|48234.00|873.50|294368.30|96046.90|54575.60|9.47|431478.40|287945.70||237.30|366646.70|147185.92|9620.20|51894.40|776.70|345487.20|120486.60|61397.50|11.00|325.95|325.05
Idea Cellular Ltd.|193604.90|192664.70|30.70|0.00|187839.50|141014.84|350.80|52224.10|112643.00|323952.90|15843.30|30550.10|2.53|221569.40|220336.60|0.00|65.60|213386.80|162129.14|700.60|60921.40|129479.40|358695.20|17677.70|57083.10|2.69|144.15|132.45
India Cements Ltd.|47418.30|41952.20|6.40|26.40|44457.00|20136.57|71.30|10246.80|17192.10|82730.20|7432.40|8212.60|0.96|52315.50|45866.00|13.80|17.90|50867.60|22226.79|140.90|12210.20|22061.20|88323.00|9713.60|6662.40|0.70|60.05|119.35
Indiabulls Real Estate Ltd.|2227.20|1411.90||16.30|2082.70|221.56|783.40|242.00|8284.20|69330.50|1192.60|1147.90|0.52|5887.60|3543.80|0.30|0.00|3202.00|705.12|2337.70|427.50|3771.90|69429.60|2691.00|1862.50|0.41|68.80|99.90
Indian Hotels Co. Ltd.|19201.00|17817.50||95.90|17747.50|10409.77|841.80|4957.90|24918.10|75460.10|2564.00|4486.20|1.49|19798.70|18468.20||235.10|22564.80|10975.32|637.30|4812.50|23137.30|74140.00|2699.70|3320.20|1.31|49.20|104.10
Indian Oil Corpn. Ltd.|4312202.90|4021785.00||77078.20|4301189.90|3678069.87|26490.60|562471.90|437975.20|2175219.60|969601.60|-27597.70|1.10|4795095.90|4511418.40||0.00|4797259.10|4196326.35|27437.40|584480.70|557860.50|2354990.80|1028782.50|116106.00|1.12|236.60|344.60
Indian Overseas Bank|196051.30||25.00||185550.00|15678.28|191849.60|47702.60|236138.50|2196371.50|192286.10|66219.10|0.70|227179.80||16.20||221507.50|17009.68|221717.00|57404.60|233228.60|2446560.50|188547.00|56631.90|0.49|51.30|81.60
Indraprastha Gas Ltd.|28209.00|25365.30||1.70|25154.10|18935.25|61.20|4051.20|5390.20|28475.90|2389.90|6121.10|4.32|37392.90|33642.00||8.60|33859.00|26415.65|94.30|4937.70|4584.90|30223.10|3050.20|6432.70|2.60|280.50|358.65
Indusind Bank Ltd.|63720.10||5.90||55694.00|4620.98|59424.00|16720.30|64249.40|576724.80|70918.90|1875.40|3.33|83461.90||54.50||72850.10|6122.94|83256.80|19257.30|64236.20|734245.10|83125.20|46122.30|2.85|471.95|571.70
Infosys Ltd.|336610.00|312030.00|||251910.00|130687.00|23910.00|16120.00||361650.00|275050.00|55340.00|5.53|390650.00|366960.00|||299490.00|167424.00|22880.00|22110.00||433750.00|307340.00|65040.00|4.60|612.75|813.89
J S W Energy Ltd.|51304.40|50093.90||1.60|48958.00|39787.59|1112.60|26778.40|52462.80|149591.70|21597.30|16610.40|1.63|67045.60|63895.60||47.30|57115.30|45092.32|2604.50|23838.60|50498.20|160490.70|21454.80|9298.80|1.32|46.15|84.35
J S W Steel Ltd.|348999.70|320624.60|0.80|0.00|336048.10|259600.96|1784.80|127933.30|157509.50|505919.80|97831.60|21393.20|0.89|391284.70|353986.40|0.00|23.00|375621.30|284710.34|2608.80|129354.10|175943.20|547063.00|85814.80|39246.60|0.77|659.25|1236.80
Jain Irrigation Systems Ltd.|39473.10|37822.80|3.90||36174.10|25977.47|150.70|13481.50|14642.20|63420.60|34222.20|2393.20|2.03|36730.30|35137.20|3.20||37747.00|25342.31|215.90|13280.60|12371.20|68495.90|32860.40|3727.90|1.15|52.80|119.65
Jaiprakash Associates Ltd.|136787.90|126263.70|0.00|11.30|122894.70|76440.36|2658.60|58785.70|192264.90|408723.80|138011.70|18326.80|1.44|141880.80|131711.20|205.90|0.00|137023.00|76715.67|1560.40|65862.60|216862.60|461261.30|140173.80|15211.20|1.11|55.75|77.20
Jaiprakash Power Ventures Ltd.|17032.50|15897.70|0.10||13655.00|2819.30|668.60|12556.20|137944.90|224176.80|12584.50|12160.50|1.96|23135.50|22308.60|0.10||19844.00|7136.27|368.60|17355.40|175069.50|270584.30|12042.50|17020.60|1.19|19.45|23.95
Jindal Steel & Power Ltd.|151724.30|132698.40|110.60|53.30|134884.80|82619.53|3758.10|34592.20|125423.40|336754.00|42985.50|29040.60|4.70|173300.80|149078.20|46.90|6.60|159109.30|97026.81|4174.90|28038.30|145747.60|400671.90|56694.50|9218.90|2.63|223.65|322.55
Jubilant Foodworks Ltd.|10365.00|10113.60||65.20|9326.40|5981.59|57.40|1436.90|0.00|4758.10|370.50|1713.40|25.55|14329.20|13986.40||16.20|12974.20|8354.79|76.30|1796.80|0.00|6630.70|690.10|2097.60|18.66|1073.40|1307.90
Karnataka Bank Ltd.|34472.70||29.50|0.00|32012.00|2736.84|33636.20|8119.30|11469.70|363215.70|23368.50|12717.50|0.69|41950.60||0.00|16.90|38469.80|2924.96|40692.30|9436.20|15792.70|415263.70|24480.50|6704.40|0.86|117.60|140.10
Kotak Mahindra Bank Ltd.|72330.30||5.60||61479.80|8269.76|71677.10|24970.50|146051.50|656667.90|43928.50|-1059.60|5.06|92809.00||11.30||79201.80|9860.05|92001.90|27002.80|178437.80|836936.80|56873.30|46524.30|5.15|361.98|441.77
L I C Housing Finance Ltd.|62545.10|3.10||0.40|53403.10|683.16|62401.20|17802.40|481077.80|657696.00|8532.70|-116350.20|2.34|77334.50|1.60||0.40|67102.40|838.34|76899.60|24523.30|586280.80|805630.40|11634.10|-146758.90|1.75|254.95|327.35
Larsen & Toubro Ltd.|553923.10|527488.10|132.40|0.00|514914.50|421803.09|15484.60|299514.30|72920.50|705601.10|396626.50|9682.20|3.18|642537.30|512319.00|97958.20|90247.10|604495.70|426784.26|19707.70|318351.30|80996.80|751975.60|384661.20|20147.50|2.89|967.77|1701.70
Lupin Ltd.|54556.40|53382.50|43.40|174.40|47838.00|36420.16|34.90|8799.40|2412.90|62132.40|29152.30|4561.00|6.33|72077.20|70255.10|43.00|139.80|61297.30|45453.26|233.10|9863.60|1425.90|71054.50|36414.20|9850.40|5.80|777.15|1048.05
M R F Ltd.|130938.60|118390.60|174.40|0.00|125588.30|97954.58|16.30|22252.80|10954.50|72320.70|31668.30|10227.70|1.52|134821.50|121256.20||0.90|127057.10|95187.00|136.00|24465.90|8768.30|82851.40|36903.40|14763.50|1.56|12918.45|23611.60
Mahindra & Mahindra Ltd.|349463.50|318101.50|1332.20||326647.90|261262.84|3415.30|58312.80|35805.90|240519.20|60584.90|26383.90|3.55|440676.00|404062.10|102.00||408020.90|334772.23|5265.90|67857.60|33552.60|277643.90|70194.50|40445.80|3.61|986.75|1147.20
Maruti Suzuki India Ltd.|405746.00|353427.00||157.00|390980.00|322120.50|6882.00|47405.00|1586.00|287871.00|55764.00|25248.00|2.57|501246.00|434012.00||331.00|477082.00|385383.65|7511.00|54239.00|5429.00|339433.00|55239.00|42660.00|2.08|1605.45|2439.35
Mcleod Russel India Ltd.|12886.70|12244.40|38.30||10585.90|6299.02|282.20|1350.20|707.50|22370.70|2843.40|2266.10|2.70|14288.20|13600.50|66.80|0.00|12107.40|7536.48|295.90|1326.30|490.30|26753.40|3564.70|1453.10|3.10|296.05|317.50
N H P C Ltd.|69108.40|47418.90|772.40|7.80|41358.20|16568.57|10968.90|37836.70|174041.40|529769.90|111902.00|19406.60|0.92|67098.10|52738.80|2405.20|9.10|43567.10|23447.22|10058.40|34419.20|185703.00|545739.00|108314.10|18975.90|0.88|18.75|26.40
N M D C Ltd.|132926.80|111795.90|115.50|561.50|60491.20|18954.97|19658.00|9703.80||351812.90|221607.40|43301.00|2.62|129637.90|103643.10|53.90|17.60|68061.60|17796.27|22009.50|12935.00||407062.70|235459.90|27337.00|1.98|105.60|182.50
N T P C Ltd.|658959.90|606374.40|132.80|584.00|566722.60|482489.70|31899.40|127829.50|495863.70|1503259.60|365017.30|94524.60|1.83|715626.20|631905.70|16887.30|599.10|589432.30|487615.49|35304.30|139056.60|574533.00|1762918.20|389928.80|141742.30|1.46|148.15|156.20
Oil & Natural Gas Corpn. Ltd.|880147.30|694951.90||932.80|629831.50|415965.48|36109.40|195173.60|0.00|2113778.50|339440.00|338962.00|2.03|929645.00|717585.50||3014.50|720618.30|473980.74|36323.70|176878.30|0.00|2228653.40|394847.80|306951.80|2.14|328.00|424.85
