|||||||||||||||||||||||||||NSE|NSE
Amtek Auto Ltd.|8949.70|8821.70|120.90|||7513.90|6147.65|16425.60|1285.10|31417.00|16840.80|-608.70|2.74|11957.00|11161.80|751.40|17.00||9769.30|7988.75|12735.40|1766.90|32215.30|7027.00|2633.50|3.16|405.65|234.35
Andhra Bank|31395.10||29581.10|4.60||26540.10|4442.88|13581.40|23854.90|406732.90|66900.30|21393.60|1.35|38388.90||35908.20|3.70||33638.10|4811.92|12084.30|15921.70|475579.00|48370.00|23085.90|1.17|85.85|52.90
Ansal Housing & Construction Ltd.|1305.90|1221.80|75.80|4.50|0.20|1301.30|996.57|546.70|1317.40|3557.60|1749.40|-454.80|0.12|2016.50|1954.30|51.00||0.30|1547.40|976.22|1080.00|1149.90|5453.70|2523.70|-1227.90|3.10|80.23|33.37
Arvind Ltd.|16609.20|15833.30|39.40|105.40||15239.40|11369.55|11321.50|2429.00|36752.70|8965.40|2180.80|1.43|20065.40|18342.90|358.70|1001.20|66.10|19374.50|13252.02|12700.70|4052.80|37982.50|9378.80|2435.20|0.69|45.20|30.95
Ashok Leyland Ltd.|62878.80|53292.50|455.50|344.90|11.70|62611.70|43949.29|6379.20|11269.30|37195.90|19946.50|3220.20|3.55|86258.60|73312.90|895.50|90.30|17.00|83113.40|62231.20|3684.40|16304.30|45250.20|20893.50|4997.00|2.72|18.85|14.32
Aurobindo Pharma Ltd.|15106.40|13957.40|158.90|28.70||14661.30|11905.45|6585.50|2840.30|25259.30|11744.30|275.10|4.02|21092.70|18857.80|888.30|41.20||19526.80|15651.42|13503.20|3216.90|33696.40|17517.20|475.30|3.90|78.72|27.53
Axis Bank Ltd.|36205.30||35992.60||17.00|31354.50|3079.46|36015.50|21512.10|497846.40|51388.00|39704.90|3.44|54746.90||54318.30||29.10|48156.60|4471.68|80970.20|20169.20|733097.10|85471.40|48851.60|4.06|121.48|126.89
B E M L Ltd.|22760.70|20699.50|137.20|1.70||20642.70|16081.30|0.00|11843.10|21552.10|18126.10|1055.80|6.20|26601.60|24419.00|171.90|1.30||24442.00|19174.71|0.00|11550.90|22930.70|19930.20|445.10|3.85|1121.85|707.55
Bajaj Hindusthan Sugar Ltd.|16468.30|14508.80|827.80|0.10|0.90|14631.60|11360.57|14660.90|1820.40|34126.40|4077.60|-771.90|3.35|19279.20|17073.10|1756.30||0.50|21318.90|13913.24|24659.00|6246.50|54417.80|6139.90|802.70|1.68|140.27|144.67
Ballarpur Industries Ltd.|21243.30|18759.00|144.90|17.00||19154.30|13314.46|11586.60|2220.60|36738.10|11089.00|3983.70|1.05|23959.70|21681.30|115.50|9.30|0.40|21370.30|15426.02|9976.50|2286.20|40263.80|10111.90|4483.20|1.10|23.55|32.45
Balrampur Chini Mills Ltd.|19969.80|19199.50|7.00|26.70|16.50|14022.60|14448.21|3542.80|1920.50|19178.60|2697.10|5577.20|2.78|14962.40|13754.90|90.80|25.50|7.20|17672.40|12881.87|9858.90|3510.60|27716.20|4951.10|980.50|2.17|74.90|78.45
Bank Of Baroda|86665.90||79517.80|5.70|8.70|78396.30|12634.89|70619.50|45566.70|1133925.30|160378.80|-24440.60|1.07|104381.10||99281.30|131.30|2.80|94116.50|14305.13|38516.80|48745.30|1431461.80|222118.90|91623.80|0.91|53.26|40.96
Bank Of India|82130.80||78452.80|2.70||75116.40|10923.83|91103.20|41677.20|1122742.70|128544.90|68789.70|1.35|104992.30||99784.10|159.50||93760.60|13011.32|106293.80|50601.10|1422470.20|191873.00|83534.40|1.42|227.80|223.15
Bata India Ltd.|8223.90|7615.30|9.20|227.50|1.40|7838.00|5754.87|61.60|1777.20|4689.10|3322.90|444.30|7.11|9047.90|8603.20|29.70|65.90|3.60|8866.30|6258.67|1.40|2049.90|5354.20|3624.50|494.20|8.71|88.30|75.30
Bharat Electronics Ltd.|36589.00|35138.90|761.70|31.80|28.20|29938.70|24053.89|78.70|22482.80|54947.60|41795.40|6785.60|5.19|41473.00|38976.40|1304.70|9.00||34936.50|27486.09|17.20|28290.80|69095.40|54091.80|3503.60|4.64|635.82|333.27
Bharat Forge Ltd.|17545.50|15807.70|390.10|11.40|0.70|15770.00|10888.84|7382.50|5114.90|31349.70|10432.90|2182.40|8.58|21104.50|18689.40|730.10|1.80|1.50|18878.30|12950.20|10065.50|5756.90|37345.80|13776.20|2956.90|5.34|308.20|237.35
Bharat Heavy Electricals Ltd.|154411.60|134480.60|2660.70|33.00||141480.10|96126.02|5553.20|88077.40|214175.00|161206.60|16238.30|7.52|200956.70|173420.50|4354.90|11.50||178621.60|121716.86|859.60|117328.60|286520.30|220147.50|28213.70|6.30|306.00|284.60
Bharat Petroleum Corpn. Ltd.|856680.40|754955.50|2099.20|35.10||861308.30|724186.26|43382.70|88944.90|286607.00|121226.90|13270.10|1.41|1082455.40|965194.60|4809.70||9.20|1066456.00|905475.39|54572.70|102006.20|342407.20|125475.20|46035.60|1.07|171.53|112.22
Bharti Airtel Ltd.|113318.30|112273.50|323.90|34.70||93188.40|64234.96|45017.30|64655.70|198894.90|22259.20|46313.30|10.64|180055.80|178478.60|549.30|24.10||139732.20|97075.20|49068.00|94294.20|284464.40|33296.90|81079.50|12.66|418.50|371.15
Birla Corporation Ltd.|14358.80|11991.10|49.00|32.50|6.40|12967.40|7037.06|1543.00|3217.40|10425.30|1931.10|2116.50|6.50|18080.70|15444.00|161.70|13.20|1.50|14865.20|7189.41|1319.60|2984.50|14718.20|2087.20|2934.80|2.23|266.85|162.10
Bombay Dyeing & Mfg. Co. Ltd.|11777.80|10176.80|157.70|214.70|96.70|10984.00|8898.14|3464.30|674.40|11741.70|4313.80|211.90|6.03|5402.70|4916.00|172.80|84.60||5125.20|4872.20|6316.40|2637.00|18013.30|4849.20|105.30|5.29|115.93|108.83
Bombay Rayon Fashions Ltd.|2011.20|1989.80|10.90||1.60|2079.80|1520.94|590.80|302.90|2887.50|1296.80|-426.10|4.22|4970.10|4893.80|53.40||0.30|4840.70|3739.32|1702.10|650.80|9176.30|3543.70||2.07|255.40|302.05
Bongaigaon Refinery & Petrochemicals Ltd. [Merged]|64908.40|54900.70|144.90|||63663.40|50133.23|0.00|5070.10|20501.70|10505.30|1074.00|1.50|66147.20|56538.00|204.60||546.80|64618.10|51294.56|0.00|4729.70|21918.80|10344.70|1664.50|0.83|50.20|48.20
C E S C Ltd.|26300.80|25907.70|162.10||9.70|24526.10|18494.87|17515.20|12356.50|69610.30|11855.80|7201.80|1.71|26288.80|25642.50|489.90||1.20|23281.80|17678.51|16105.00|15487.80|76607.10|13885.00|10388.40|1.59|371.05|387.35
Cairn India Ltd.|||||||||||||||||||||||||||146.50|262.30
Canara Bank|101739.70||94695.10|3.90||88307.50|12945.87|35304.20|51954.10|1329379.10|148841.30|27485.30|1.56|128763.60||122072.20|4.90||114555.50|13763.15|78250.70|52628.60|1660990.80|188578.20|84547.90|0.98|272.70|179.55
Century Textiles & Inds. Ltd.|31204.70|26466.60|169.60|510.20|10.00|30231.00|17117.47|3257.10|3672.60|25236.80|7056.90|2595.90|5.40|36358.20|32178.20|142.20|79.20|45.40|33573.00|19329.57|7949.90|4128.50|32167.80|8212.50|3078.70|5.06|678.05|493.75
Chambal Fertilisers & Chemicals Ltd.|28074.10|27435.60|491.70|9.00|13.80|25769.30|20811.84|7330.30|2469.50|26719.00|6570.30|5037.80|1.69|26361.50|25962.90|93.10|230.50|76.20|25644.40|18992.44|13698.00|1368.10|36558.30|10011.80|-1270.30|1.27|35.85|62.90
Chennai Petroleum Corpn. Ltd.|255162.60|209804.30|144.40|56.80|17.30|254352.60|197988.78|19545.30|22187.80|86481.20|44351.00|2734.00|1.44|294732.70|246108.50|333.80|2.80|30.40|292963.50|232803.41|17106.70|24744.10|84791.30|42924.80|14091.90|1.06|268.80|276.80
Cipla Ltd.|32357.80|29700.10|39.70|941.90|94.30|27224.90|20064.62|51.60|6359.00|34647.70|19145.80|2624.40|10.06|37637.20|35564.00|629.10|18.90||30649.60|24300.91|55.20|5281.30|44140.50|22009.50|3126.20|5.70|210.05|215.00
Colgate-Palmolive (India) Ltd.|12636.00|11477.00|147.30|68.90|117.60|11184.50|6457.71|43.60|2823.60|6368.90|1730.50|1674.40|21.68|14523.80|13202.00|187.80|84.70||12967.30|7705.12|42.80|3157.20|7196.90|2052.40|1399.40|16.13|185.60|181.05
Corporation Bank|32016.90||29663.10||0.40|27572.30|3405.94|19600.80|21285.00|405066.40|51865.80||1.63|40700.40||38037.70|0.30||35339.00|3581.44|26212.10|29893.10|527430.60|76166.10|52111.20|1.10|66.14|52.46
Crompton Greaves Ltd.|28284.20|25621.20|71.80|80.00|6.10|26831.70|20233.43|2437.70|7362.70|16535.00|10016.50|2463.40|10.55|37305.70|33876.80|157.70|55.60||36113.90|27423.17|2040.40|8893.90|20531.90|12405.80|2308.80|11.09|149.60|125.29
Cummins India Ltd.|17210.50|14690.80|689.30||4.20|15399.90|11883.78|2.10|2542.00|11603.50|6094.30|1286.50|6.01|21578.20|18536.20|637.70||5.70|19394.50|14536.59|60.40|3062.40|13876.30|7471.00|1670.20|5.64|244.79|170.89
Dabur India Ltd.|13922.90|12332.10|142.80|43.60|36.70|11987.50|6977.40|75.50|1935.00|7936.60|1817.90|1746.70|15.87|16617.00|16015.40|77.20|44.00|4.20|14319.40|9292.67|38.00|2784.90|8040.50|2706.50|2350.60|20.33|51.17|40.45
Dena Bank|22562.40||20000.30|563.20||21832.50|2999.24|6082.70|8094.40|265568.40|29052.40|3470.80|0.98|26390.00||23583.30|0.60||24374.40|3217.43|9859.50|10802.00|314506.40|31975.90|4342.70|0.81|49.75|41.15
Divi'S Laboratories Ltd.|3973.70|3871.90|6.10|||3396.50|2391.42|607.00|1151.60|6507.20|3016.70|484.60|7.06|7438.60|7330.40|6.40|||5391.50|4402.42|917.60|1239.30|8521.30|3919.40|1859.50|7.32|311.77|336.30
Dr. Reddy'S Laboratories Ltd.|23423.50|20495.70|730.40|330.10||21679.40|13851.65|96.10|5532.70|39123.30|17063.10|796.80|4.82|43752.80|41038.80|847.10|45.60||32216.60|21020.20|2772.60|6334.30|58188.00|30217.10|8884.20|2.80|660.75|659.80
Educomp Solutions Ltd.|538.00|523.00|9.60|||406.30|201.68|24.10|50.30|1177.20|870.00|112.40|6.78|1121.80|1065.70|41.70|||851.10|475.20|1168.70|176.70|2773.40|1492.90|180.30|13.22|438.92|542.55
Entertainment One (India) Ltd. [Merged]||||||||||||||||||||||||||||
Escorts Ltd.|19289.20|17545.60|1097.50|1.40|264.20|19344.70|14981.15|3198.40|5435.50|26307.00|6927.10|1400.30|1.68|21556.20|20766.10|220.70|1.30|46.80|21473.10|17855.68|3292.10|6021.70|27250.60|8031.40|-417.50|1.48|111.95|68.40
Essar Oil Ltd.|6992.20|6435.90|346.70|||6951.10|6869.24|55319.10|8979.80|95527.10|6397.90|2763.70|1.76|4843.70|4734.30|23.70|31.00||5518.60|4813.03|83630.40|39704.80|156112.70|42383.40|-3904.70|2.12|55.35|181.65
Everest Kanto Cylinder Ltd.|2570.90|2357.80|8.50|1.20||2249.60|1675.68|375.90|306.50|2581.80|987.80|249.00|4.88|3764.90|3397.50|11.00|101.80|0.20|3566.50|2498.97|197.90|223.30|3931.00|1314.00|-199.60|5.84|223.13|252.80
Federal Bank Ltd.|16738.60||15816.90|473.20||14486.50|1991.43|8785.00|4537.80|206921.30|21338.50|684.10|1.39|21199.40||20095.60|676.00||18272.10|2226.83|12402.10|5482.60|251706.50|26302.20|10589.40|1.24|23.92|18.77
Financial Technologies (India) Ltd.|982.00|908.40|54.20||0.30|557.30|185.02||191.60|2021.10|176.20|488.70|49.97|1838.80|988.40|776.40||8.50|832.70|339.41|4344.20|492.00|7113.80|2098.20|122.70|40.61|2955.10|1805.30
G A I L (India) Ltd.|153322.10|139697.90|4121.60||39.30|130470.70|103140.30|19165.60|31646.20|220982.30|59090.60|33233.30|2.70|174698.80|150975.60|4606.40|5.80||151584.70|117584.69|13378.50|25855.90|187728.90|41652.60|14593.60|1.96|206.00|223.33
G M R Infrastructure Ltd.|612.80|-2.00|588.00|||257.30|11.09|2073.60|23.40|6537.60|544.90|0.90|NA|341.40|-0.20|336.30|||312.60|4.88|1000.00|16.60|18387.30|3237.90|-72.90|7.27|75.16|43.17
G T L Ltd.|7012.90|6497.40|489.30||8.10|6749.50|4788.73|2183.40|1723.80|15834.90|7315.60|1954.10|1.43|7359.90|6915.90|424.70|14.10||7589.40|5427.45|7713.90|5843.30|24805.70|14734.90|1434.50|1.27|222.60|221.75
Gateway Distriparks Ltd.|1419.60|1304.20|105.00|||693.40|459.75|258.80|87.60|6519.90|3625.30|233.80|4.06|1604.60|1364.80|216.00|8.00||831.40|545.97|23.80|141.80|6723.00|1809.80|1170.00|2.46|192.60|69.30
Glaxosmithkline Pharmaceuticals Ltd.|19807.50|15586.30|535.90|1884.80|34.10|14578.30|8136.59|55.40|2477.10|30516.60|3762.60|2172.40|8.25|20639.90|16093.90|712.70|2029.30|443.80|15095.50|8254.20|57.70|2447.80|35273.20|4346.60|2701.30|6.39|1261.10|1137.95
Grasim Industries Ltd.|78557.50|66712.20|1414.00|46.30|39.90|69288.60|39298.87|14075.10|9691.50|88566.90|13223.20|12677.40|3.80|99035.40|85945.60|2049.00|60.70||83502.50|46515.65|24431.60|12668.60|112619.90|15188.20|16716.00|3.08|2620.75|1759.00
Great Eastern Shipping Co. Ltd.|23442.90|19347.70|734.50|3325.80|875.50|15056.90|8310.60|18564.80|3242.00|46083.60|14759.00|13215.30|2.05|22565.20|19975.10|1100.10|1363.90||13732.10|8506.13|21141.20|2418.30|56136.20|12965.70|10046.60|1.01|350.80|350.40
Gujarat Alkalies & Chemicals Ltd.|11217.90|9441.00|25.20|6.30|4.80|9290.70|5208.84|3129.90|1109.80|16616.90|3078.50|3757.50|1.55|12559.50|10618.50|164.60|1.20|2.60|10710.20|6363.28|1587.10|1128.30|18415.30|3430.50|2905.90|0.96|152.25|158.45
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.|23757.40|21467.50|240.40|111.30||20844.40|14873.88|512.60|2644.50|24969.00|7561.90|3473.10|1.44|30040.50|27416.80|101.80|133.70|3.30|27283.50|19605.09|175.00|4424.50|33893.30|11300.70|2028.30|0.92|111.90|115.45
H C L Technologies Ltd.|31162.60|30136.50|801.60|14.20||24779.70|11058.51|133.80|9350.20|38144.80|8387.70|7738.30|6.34|42080.40|37389.10|4362.00|2.70||31062.80|13905.23|408.90|10030.20|49057.30|14928.90|9887.60|6.66|168.28|126.97
H D F C Bank Ltd.|56889.80||56765.40|2.70||48182.00|5856.60|33165.10|74690.20|735868.70|86776.90|129869.50|4.57|84836.10||84676.50||10.50|73421.60|8384.27|51723.60|97910.10|913192.90|120120.20|30142.00|4.74|229.51|205.52
Hero Motocorp Ltd.|104216.60|88650.20|1410.50|0.40|8.60|94652.90|69076.33|1857.80|10728.80|38800.80|5495.30|8800.70|8.85|119658.20|100707.30|1972.20|3.20|138.00|111111.30|81487.71|1651.70|10419.20|42463.40|6961.00|5690.40|5.57|691.80|680.35
Hindalco Industries Ltd.|127725.50|113948.30|2000.50|314.50|52.20|121533.00|83249.05|46111.50|22257.20|189218.50|65192.50|7113.60|2.20|202629.00|182635.00|2817.40||891.10|181424.50|133531.49|59784.70|27527.50|250277.10|66240.30|32812.40|1.22|143.61|129.23
Hinduja Global Solutions Ltd.|0.10|||||1.90|0.05||10.50|1.60|0.10|-0.20|NA|1554.20|1518.30|18.80||7.50|1353.00|839.77||1233.30|6984.50|750.30|582.00|NA|539.85|247.80
Hinduja Ventures Ltd.|2559.60|2229.00|269.40||2.10|2156.90|1248.17|2431.40|463.30|8397.60|1047.30|771.20|4.20|10770.30|1591.30|9154.70||0.30|3879.10|839.06|0.00|46.90|6331.70|2209.40|-1905.90|2.09|464.30|218.10
Hindustan Construction Co. Ltd.|15761.90|15002.80|146.10|414.50||19292.70|17012.19|10423.10|7739.80|29929.90|20419.20|-1030.90|4.98|18861.20|17581.50|647.30||8.30|23986.50|19453.86|13763.30|8439.00|36389.90|19602.10|-5702.20|2.54|62.73|38.58
Hindustan Petroleum Corpn. Ltd.|812724.10|711872.70|1769.20||75.90|822758.20|712842.95|21196.20|73947.40|248521.70|101564.50|6515.00|1.24|1028087.40|895335.50|5214.10||34.10|1014813.10|883920.62|27851.80|88917.70|318611.70|107027.90|37875.10|0.88|270.15|177.40
Hindustan Unilever Ltd.|139461.10|121492.90|2862.80|4329.00|1304.90|122207.10|75765.32|11.70|32016.30|75319.40|24753.60|14245.90|17.54|154303.00|137906.70|2466.30|2113.60|836.30|136668.90|84724.54|11.70|38370.90|68921.90|26723.60|14840.70|32.35|188.65|200.20
Hotel Leelaventure Ltd.|3464.40|3205.10|165.80||14.50|2733.30|1317.12|10344.50|800.90|20684.00|2145.10|1737.70|4.51|4755.90|3875.30|341.00|415.70||3493.50|1546.83|9201.90|1014.10|20921.00|798.10|2270.00|3.02|52.75|32.50
Housing Development Finance Corpn. Ltd.|42910.30|-19.60|42194.50|572.60||30337.30|884.95|432237.40|11013.70|534561.90|14448.70|10917.00|7.47|59148.60|46.30|58823.90|108.40||43444.80|930.21|536335.70|14849.70|656260.40|16629.20|15789.90|6.93|406.40|407.37
I C I C I Bank Ltd.|193683.40||188552.20|71.20||168282.70|14364.23|447292.80|136572.60|2520587.00|238981.90|122072.60|2.36|299572.30||297708.40|1152.20||268470.10|17774.41|663942.80|164766.10|3453124.50|458414.50|193245.80|3.16|190.04|124.21
I D B I Bank Ltd.|86904.90||64375.40|63.50||81296.00|3826.67|497045.30|45126.00|886211.30|75801.30|26659.40|0.89|76909.90||72612.20|1786.20||70606.80|3440.15|469637.60|40643.70|1038392.90|107762.60|56246.30|0.90|121.40|63.05
I D F C Ltd.|10119.60|-0.60|10098.30|1.10||6363.20|224.18|79937.90|2111.60|122551.80|4176.40|-28967.50|2.94|15409.30|-0.60|15005.60||0.40|10780.60|303.78|135436.70|3696.90|182781.40|11344.70|1204.40|3.27|133.80|107.60
I F C I Ltd.|19798.90|1873.00|15943.60|2.70||21579.90|320.05|134494.30|8977.20|119466.50|18009.40|14873.90|-0.18|25233.00|2063.60|19976.50|7.10||16495.90|373.52|124755.10|7513.90|200489.20|30875.30|3026.00|132.30|59.55|36.45
I I F L Holdings Ltd.|495.20|454.00|2.10|||230.50|39.23|800.00|76.60|2837.10|75.80|-1178.40|4.75|2867.20|378.30|2483.60|||2346.00|592.76|362.70|2445.20|6670.40|2265.40|892.40|5.89|147.06|120.98
I T C Ltd.|166115.40|97583.80|1862.10||678.70|145118.70|51372.99|936.90|22000.90|133384.80|40843.50|18212.10|8.14|200074.30|122569.00|2461.10|||175668.30|66146.49|938.10|23961.70|152522.70|49313.80|20016.30|5.48|77.00|89.95
I V R C L Ltd.|15382.10|14911.20|149.40||1.50|14452.50|13237.61|3943.80|5930.50|18062.40|10134.40|-1025.10|6.27|23791.00|22930.70|374.30|1.30|6.40|22376.40|19983.78|2295.20|9092.00|28919.10|12760.80|-1259.60|2.88|190.57|148.70
Idea Cellular Ltd.|20209.10|20027.20|32.70|4.80||18953.00|12500.05|15717.50|7248.10|50821.50|4379.50|8221.50|NA|44125.40|43569.30|252.10|1.90||39092.90|26785.98|37154.60|20316.30|88950.20|22884.30|16051.10|11.22|124.75|93.60
Igate Computer Systems Ltd. [Merged]|10461.60|9965.50|451.50|1.00||8404.00|4192.28|30.60|2172.80|27397.00|5880.30|2429.40|2.61|13691.90|11664.30|1582.30|13.30||9816.70|5132.76|23.80|2449.50|31817.40|6016.00|4197.60|1.81|514.15|217.05
India Cements Ltd.|18462.70|15281.10|56.70|99.40|4.60|17787.00|8229.95|12386.40|3731.20|37772.30|4980.30|1643.60|3.66|26230.40|22542.50|22.10|67.40|6.70|21487.20|9607.64|18631.00|4035.20|47628.80|7402.10|6430.60|2.57|209.30|125.70
Indian Bank|39720.60||36286.60||12.80|34675.80|6221.12|23668.70|19701.20|476352.70|54864.70|23336.20|NA|51087.00||45611.70||9.90|43489.30|7121.28|22347.50|29805.20|561486.60|55342.30|13437.20|1.20|128.40|89.10
Indian Hotels Co. Ltd.|11894.20|10900.20|488.60|25.50||10056.40|5517.56|2569.90|1988.40|27548.80|2057.50|2386.60|4.49|16532.60|15212.60|930.60|1.90||13308.70|7242.58|5311.30|3052.40|33661.00|2354.40|4992.70|4.76|138.71|80.75
Indian Oil Corpn. Ltd.|2019088.00|1800795.40|15775.80|103.80|158.90|1995937.70|1666397.04|213417.70|239218.70|921534.80|334922.30|-9365.90|2.33|2442828.20|2159530.40|51938.20|377.40|525.90|2366035.30|1985295.62|223776.50|273409.10|1028927.70|354815.20|-28924.70|1.34|227.07|161.78
Indian Overseas Bank|51344.90||50207.30|435.20||43511.50|7278.10|28193.70|28118.50|594298.90|48957.50|-21632.60|1.73|67250.20||65578.30|321.20||57165.90|7746.37|41762.30|52494.60|823261.70|101447.40|75723.70|1.45|117.25|76.45
Indian Petrochemicals Corpn. Ltd. [Merged]||||||||||||||||||||||||||||
Indusind Bank Ltd.|14187.20||13324.20||43.40|13819.00|1060.09|11019.70|5652.40|176679.60|23201.70|2614.50|1.57|18159.90||17151.90||276.50|17487.60|1132.44|13892.00|7759.40|209718.10|33631.10|8840.10|1.27|53.75|55.60
Infosys Ltd.|92750.00|90190.00|2140.00|5.80|4.50|68540.00|36415.00||6420.00|91240.00|50900.00|22590.00|11.91|136550.00|131250.00|3630.00|1.70|0.50|98730.00|52111.00||8810.00|130080.00|82790.00|30520.00|10.33|485.96|455.15
J S W Steel Ltd.|72686.70|62010.20|3739.20|14.50|4.40|65514.30|41104.23|36821.70|19183.40|115064.60|21995.90|18635.90|1.18|94659.10|85478.90|268.30|687.30|18.20|81073.70|53946.81|37463.80|22105.10|132044.60|20971.20|30281.50|1.55|604.85|800.05
Jaiprakash Associates Ltd.|39089.30|32122.00|4252.20||163.10|32485.90|19817.43|36911.80|16040.00|91280.90|34007.50|2957.00|4.21|38307.90|34670.40|372.80||176.40|36099.90|20425.70|49954.20|20999.30|111972.10|33153.20|7787.60|4.61|101.05|96.63
Jaiprakash Power Ventures Ltd.|3533.10|2774.70|23.10|||2076.30|482.20|10465.90|582.50|18670.10|2338.90|2195.00|2.05|4124.20|3356.70|268.90|||2128.80|513.22|8939.10|443.50|20625.60|4201.50|1985.80|1.54|34.95|44.00
Jammu & Kashmir Bank Ltd.|18352.60||17925.10|||16584.20|1810.88|3509.30|7584.60|264489.70|26958.60|-7795.70|1.21|20820.60||20434.40|||18075.70|1972.20|6200.80|7224.20|286465.20|39123.00|-4777.90|1.55|68.00|50.86
Jet Airways (India) Ltd.|61247.50|56452.30|1244.10|2706.40|2.70|56727.10|33080.70|43008.20|9465.40|88722.60|29503.90|6074.80|3.96|74697.00|70568.40|884.50|2110.70|33.20|74417.60|47423.07|53550.30|16980.30|107721.00|21483.70|6874.60|2.60|807.80|348.35
Jindal Stainless Ltd.|35497.10|31543.10|413.60|0.20|45.40|34729.80|26177.14|19307.90|9801.30|46447.80|12486.30|3143.20|1.48|53818.30|48703.90|974.00|0.70|173.30|51561.60|38400.43|23859.30|17728.20|64746.90|18474.10|8526.30|1.20|143.55|123.10
