|||||||||||||||||||||||||||NSE|NSE
Asian Paints Ltd.|41458.20|35890.80|9.30||38045.20|22371.25|302.70|8018.60|638.30|30133.70|8686.30|4572.90|12.40|50897.90|44987.50|60.80||47280.40|29741.40|207.00|7811.40|652.90|33557.20|10403.70|3252.10|6.89|118.47|230.18
Aurobindo Pharma Ltd.|25120.90|22905.70||0.30|22524.90|18418.34|911.10|4128.10|11448.30|35458.00|18065.10|1035.40|1.28|30248.30|27911.30||0.30|29252.30|21438.78|1307.20|4943.20|11341.40|41474.10|20309.90|33.10|0.77|48.19|91.02
Axis Bank Ltd.|88160.90|||151.80|77450.60|7379.39|87662.80|34406.30|90533.70|1096256.80|149249.30|81671.30|3.22|138131.60|||82.00|119978.00|10533.15|136587.40|37288.30|152198.70|1477588.40|182638.60|95258.10|1.46|173.88|248.48
B E M L Ltd.|28194.50|25442.70|1.10||27074.00|19099.49|424.20|9791.70|0.00|34447.20|29724.60|-4772.20|2.42|30592.00|28186.10|0.10||30710.80|20915.85|293.80|11307.70|944.40|41944.60|34530.10|-4169.90|0.83|1098.10|1000.60
Bajaj Auto Ltd.|101992.20|87359.00|77.10|63.30|95112.90|73480.28|2788.80|10433.00|13273.40|49434.30|9391.00||NA|98256.80|89563.70|45.60|38.70|91466.90|72242.31|1500.10|12057.40|15699.70|60473.60|13415.70|3603.50|4.79|504.60|1243.80
Bajaj Hindusthan Sugar Ltd.|19993.90|17605.00|0.70|1.90|23068.70|15169.69|1228.20|6104.90|30441.00|58599.70|7197.10|-1488.60|1.09|19948.90|16019.80|340.70|16.10|16837.30|13038.55|1848.40|6830.30|29851.50|65439.50|9418.10|1506.90|1.43|174.94|98.77
Bajaj Holdings & Invst. Ltd.|3556.70|2.10||0.10|486.50|8.14|3554.30|568.60||57577.10|544.50|3305.80|2.24|2595.10|-2.50|4.70|250.00|634.90|11.95|2217.50|258.90||54876.00|93.20|1332.90|0.94|402.00|701.30
Balrampur Chini Mills Ltd.|15774.00|14559.20|27.60|9.30|16122.50|11562.86|141.60|2030.60|10207.80|29413.90|6413.60|610.10|2.04|18027.10|17190.60|27.90|68.30|12930.70|12791.83|124.80|1554.80|9720.30|27653.50|3944.90|6120.90|2.67|110.15|84.45
Bank Of Baroda|138921.80||13.70|10.10|124566.60|15946.02|131953.60|56850.30|93311.90|1795995.10|258382.90|82693.60|0.93|178761.10||13.20|13.60|156489.10|19920.36|171646.10|74572.00|127507.30|2266722.30|276958.80|84248.60|0.66|90.26|140.37
Bank Of India|144721.40||0.40||124627.40|13179.82|138171.80|61101.90|119184.20|1788606.30|197062.50|54165.70|1.51|194332.90||||164259.40|15285.55|188189.80|63155.00|156731.80|2259316.60|252846.90|130491.70|0.98|357.05|349.50
Bharat Electronics Ltd.|44119.30|40672.90|36.00||35990.50|28862.28|1827.60|32915.90|13.80|84017.70|62830.30|5033.70|2.64|48839.20|45967.80|10.60|784.70|47909.50|33124.68|1651.70|41385.40|12.10|100810.50|78074.60|3647.20|1.86|457.93|579.15
Bharat Forge Ltd.|24914.70|21917.50|0.50|7.50|22385.20|15529.97|1152.00|6343.40|11929.60|39854.60|9572.70|3445.80|4.04|22308.80|19954.80||1.10|21635.50|15062.08|1019.30|3914.00|16308.60|41711.20|10754.70|1839.30|1.47|141.65|289.40
Bharat Heavy Electricals Ltd.|234635.30|194999.80|17.20||214314.50|137879.74|9813.00|165764.50|910.60|376099.30|287276.60|34779.00|9.37|303764.90|265559.70|83.60||283898.20|198513.51|8600.40|233573.20|1436.30|483337.30|357187.00|31643.50|5.71|442.90|491.94
Bharat Petroleum Corpn. Ltd.|1232503.20|1101733.10||10.10|1212773.50|1045209.42|10505.90|135945.70|78271.70|432489.20|185616.70|3556.90|1.26|1469462.30|1340405.00||17.70|1446345.40|1264883.36|8304.00|111193.30|58048.10|481777.40|123889.10|62031.80|1.12|227.65|331.38
Bharti Airtel Ltd.|260640.80|256996.80|6.60|32.10|198205.60|138242.53|1240.50|119090.70|60900.30|418592.10|41121.00|104598.60|7.75|345395.60|340035.30|40.30||267956.60|188814.78|3843.90|131179.90|70892.80|533022.50|60255.60|123898.30|4.30|412.13|262.80
Bhushan Steel Ltd.|47454.00|41760.20|6.60||45097.40|34327.86|520.30|12443.20|53663.30|88085.50|21308.90|4367.80|1.74|54276.10|49626.60|6.80||49081.40|39195.56|159.60|13687.00|76124.90|121510.20|23584.50|5349.70|0.83|129.22|278.85
Biocon Ltd.|12987.00|8782.40|3347.50|903.90|8757.40|6090.01|195.50|1642.50|1415.30|17544.50|4106.30|5266.00|3.24|10164.90|9115.50|||9314.70|6434.12|246.60|2197.00|1388.00|18861.90|5216.70|1075.00|2.08|227.40|325.45
Bombay Rayon Fashions Ltd.|9448.20|9261.10||0.70|9226.90|6924.91|172.60|708.60|4020.30|14469.10|5787.20|-990.40|3.10|13471.80|13424.00||15.60|12757.80|9476.00|33.90|1161.60|10845.70|31085.20|8173.10|391.80|1.20|183.45|259.65
Bosch Ltd.|55566.30|46235.60|25.30||49562.30|35107.71|3151.00|7576.80|2544.40|45574.30|23237.10|4694.90|3.28|55715.30|48081.10|8.00||50142.10|36581.17|2801.70|8545.30|2559.00|50177.30|22761.80|8841.80|4.30|3208.45|5372.95
C E S C Ltd.|30118.30|28645.70|269.10||26564.70|21386.65|1007.40|18352.90|15165.00|85945.00|15249.50|10340.80|1.73|32609.70|30446.40|16.90||28512.80|23314.93|1275.90|27371.80|21602.70|103551.30|19583.20|11768.50|0.78|279.95|375.90
Cairn India Ltd.|2980.40|37.30||208.40|2438.00|186.01|2787.30|1076.80||321905.40|28284.30|-354.40|1.09|2980.40|37.30||208.40|2438.00|186.01|2787.30|1076.80||321905.40|28284.30|-354.40|1.09|235.20|303.75
Canara Bank|165090.50||10.90||149440.40|14509.64|155811.70|71746.10|86324.90|1806960.30|204238.80|59786.60|1.11|195494.70||8.30||174770.50|16233.15|186090.80|55593.00|140009.50|2196458.10|205593.10|21686.40|0.68|263.65|448.75
Century Textiles & Inds. Ltd.|40042.20|35308.60|22.00|76.90|37436.60|21725.87|147.50|5803.70|10357.40|38870.90|8515.30|5851.60|5.26|44496.20|39543.30|569.10|41.40|42867.50|24779.61|70.70|6769.60|14183.60|46317.40|9257.60|6666.80|1.38|401.30|460.95
Chambal Fertilisers & Chemicals Ltd.|28269.70|27279.90|290.70||25520.30|19872.78|633.60|1740.20|13072.10|36407.20|9101.70|4530.90|1.82|47308.00|46076.10|60.30|7.00|45487.50|35767.94|979.30|11554.00|20425.70|52845.20|14659.10|9644.80|1.41|65.95|66.30
Chennai Petroleum Corpn. Ltd.|331718.60|281197.60|0.30|5.30|325589.30|259429.17|1017.20|26092.20|15387.10|105494.90|59993.90|859.30|1.21|379884.30|333585.00|1.80|7.70|371612.70|316085.69|216.30|22364.00|9045.50|83396.80|35119.70|17813.90|0.46|173.70|252.40
Cipla Ltd.|44288.70|41980.50|29.20||37688.10|28374.96|862.10|8709.80|53.50|57440.70|26972.50|2002.80|4.56|53768.60|52391.60|23.60|36.20|47136.00|33953.94|238.20|10128.50|734.80|76125.50|34301.60|3491.70|3.94|245.00|338.50
Colgate-Palmolive (India) Ltd.|16380.00|15064.80|8.40||14070.40|8069.30|214.50|3469.30|46.90|7164.40|2317.40|2421.20|32.08|18659.20|17401.40|98.10|3.70|15767.40|9564.83|357.30|3945.40|46.90|7897.20|3518.90|2828.10|29.63|310.05|418.57
Container Corpn. Of India Ltd.|35127.70|33454.40||1.40|27605.60|24439.51|1394.10|2917.10|0.00|39068.50|16031.20|7193.00|3.52|36291.40|34142.90|102.60|2.80|28379.40|24369.74|1739.60|3779.40|0.00|45901.60|18656.40|8182.10|2.48|647.30|900.00
Corporation Bank|53216.00|||3.30|45866.10|3959.85|50255.00|36299.80|29376.00|666160.80|92004.90|53621.10|0.96|72926.60|||8.20|63998.90|4590.78|69767.20|28637.70|48099.00|869224.80|120258.30|103522.70|0.53|65.12|105.05
Crompton Greaves Ltd.|44791.70|40289.20|7.10||40687.50|30731.38|641.10|10412.00|875.60|23986.10|13948.30|4357.50|11.02|50902.10|47255.00||1.40|46803.50|35728.22|410.90|11876.70|536.70|29257.40|18052.20|5606.00|3.69|167.29|257.80
Cummins India Ltd.|27536.70|23471.50||2.00|24694.50|19091.14|785.90|4984.20|37.80|18032.10|8917.90|2443.50|5.78|38063.30|33002.50|192.00|19.70|33826.60|26282.11|608.00|5977.10|16.70|22204.30|12012.00|2211.60|2.63|199.93|426.61
D L F Ltd.|60620.60|55249.70|0.60|3.60|34814.10|19595.23|5178.60|24979.00|46456.60|234420.90|83929.30|-16158.40|9.77|38803.60|28284.10|0.10|6.00|23000.00|5540.64|9995.50|16345.80|74142.00|251488.30|82654.60|13377.30|2.29|326.25|288.65
Dabur India Ltd.|21478.40|20905.70|4.80|16.60|18349.60|12200.77|112.70|3178.70|54.60|11607.40|3750.50|3219.90|18.12|24759.70|24047.30|4.20|1.40|21420.20|14312.86|299.50|3319.20|45.80|15865.10|5301.20|3369.50|11.63|62.05|105.30
Deccan Chronicle Holdings Ltd.|8202.50|7819.30||3.60|5483.10|2714.67|5.70|2157.00|6728.70|20983.60|10695.30|4378.80|3.72|8576.20|8136.70|0.80||7175.50|4919.28||2588.30|3679.60|18463.70|6838.40|2067.30|1.00|74.75|123.50
Dena Bank|33027.40||299.60||29429.50|3142.70|29369.60|13087.30|11606.20|386514.10|44617.80|22670.90|0.93|40348.80|||7.10|36122.20|3861.04|37391.80|16071.00|14431.30|484647.50|63424.80|42581.20|0.48|55.50|93.05
Dish T V India Ltd.|4239.70|4059.50||15.10|8407.40|5143.19|90.60|11340.80|3282.90|12140.10|655.40|351.70|-4.66|7478.80|6184.90||9.20|12225.40|7492.75|1082.50|15715.00|8032.10|20972.20|1099.80|-2667.20|-3.80|38.50|47.40
Divi'S Laboratories Ltd.|10745.90|10364.30||0.30|7531.90|5617.88|18.80|1578.30|673.10|11974.60|5036.60|3021.20|9.37|12224.30|11939.10||0.10|8965.10|6312.78|97.20|1616.00|504.20|15748.40|6928.00|2955.60|4.85|279.32|386.73
Dr. Reddy'S Laboratories Ltd.|38007.00|35252.00||3.00|34193.00|22886.50|1511.00|6809.00|97.00|65333.00|20994.00|5435.00|2.07|46137.00|44450.00|13.00||41169.00|27164.80|677.00|10502.00|6185.00|77492.00|25582.00|4706.00|1.57|787.25|1451.25
Educomp Solutions Ltd.|2843.00|2618.60||0.10|2124.00|1344.60|219.30|483.40|3488.30|7473.90|4007.90|675.40|22.99|5274.80|5006.50|||4233.20|2209.22|257.40|1331.40|4691.20|11798.30|3986.10|842.40|8.51|839.09|532.55
Essar Oil Ltd.|6688.00|5589.00|31.20||6107.00|6135.62|87.30|77152.70|96677.50|214059.00|67516.70|-1267.20|6.99|426899.60|375255.40|||422117.20|357194.36|7961.00|68659.90|87656.00|221137.70|50109.10|22418.30|2.51|156.55|141.05
Everest Kanto Cylinder Ltd.|3933.10|3344.10|1.80|2.60|3448.70|2357.04|101.50|715.10|1580.60|7461.10|2822.80|60.00|6.88|3993.80|3539.10|5.60||3882.00|2512.47|121.60|1278.80|2546.30|9747.90|3122.90|140.70|3.09|192.35|134.90
Federal Bank Ltd.|29258.60||1021.20|0.20|25578.10|2385.83|27774.20|11814.80|12569.50|326084.80|30864.90|14105.40|0.94|38485.00||5.70||33480.10|2923.71|36246.70|9123.30|12189.40|389765.90|38162.50|30117.10|0.55|24.94|31.73
Financial Technologies (India) Ltd.|13550.70|1375.30||0.10|3938.60|534.59|12087.10|600.80|3994.50|20026.00|3741.90|-2386.20|4.99|7183.00|3541.60||0.70|3496.60|1104.64|3503.30|734.20|4611.00|24178.00|5390.70|1031.20|1.63|1283.50|1337.50
Firstsource Solutions Ltd.|5164.40|4939.10|0.80||4588.00|2748.61|193.10|571.80|11137.00|21459.30|1657.10|826.50|3.03|8377.60|5660.40|636.10||8226.50|3254.57|2036.40|1161.70|13272.20|24244.10|2036.10|468.70|0.70|25.85|28.35
G A I L (India) Ltd.|191895.80|172470.50||123.20|166180.00|128430.00|4697.60|33610.20|12658.70|218702.50|63340.80|34121.50|2.77|252175.60|231013.90||437.40|224188.60|182706.29|6010.30|41779.20|12001.30|257359.50|59192.80|25778.80|2.11|287.85|467.30
G M R Infrastructure Ltd.|1125.00|91.50|||498.00|45.49|1011.40|212.20|3650.00|61050.50|1122.70|-565.60|4.84|1677.70|-17.90|||701.00|71.83|1672.90|174.50|3400.00|61409.00|13377.20|-261.50|3.03|68.73|58.38
G O L Offshore Ltd.|7509.40|6763.10|234.80||5477.30|2960.88|477.90|1861.70|9301.40|20577.90|5012.80|2793.60|3.31|9530.10|8951.60|13.60||7419.10|3696.33|553.30|2423.90|19433.50|28998.50|4780.90|3230.50|1.34|436.85|442.90
G T L Infrastructure Ltd.|2177.20|1242.80|61.20||2771.90|1425.17|287.80|2162.00|24756.90|37256.20|15393.90|-679.20|4.06|3894.70|2198.50||3.20|3866.30|2640.41|587.90|3691.10|35013.20|52121.20|15958.30|3024.20|1.98|40.10|47.20
G T L Ltd.|15409.70|14333.30|218.90|4.40|14930.70|11170.47|835.90|8914.10|6518.20|25879.50|10952.20|2424.80|2.58|15207.90|14509.00|12.60|100.00|14823.90|11155.37|672.80|10183.90|7612.50|30733.10|14414.10|2544.90|2.30|304.15|428.20
G V K Power & Infrastructure Ltd.|1193.20|250.70||5.80|284.70|57.96|919.10|12.50||17277.00|1235.60|-37.50|3.28|442.20|258.40|||232.20|83.14|163.30|25.30||17427.90|128.00|51.30|1.89|40.95|44.25
Glaxosmithkline Pharmaceuticals Ltd.|20706.10|16988.00|32.20|247.80|14963.50|8634.10|2493.60|2716.00|56.50|40308.70|12452.50|2676.00|6.32|21160.80|19217.10|326.60|250.10|16362.10|9474.71|1011.30|3166.60|54.20|44485.20|20133.70|4487.80|7.76|1222.15|2183.95
Grasim Industries Ltd.|121734.80|102061.70|290.70||100817.30|52536.81|4656.60|16039.10|25381.80|141692.10|18196.90|20910.30|2.90|124697.60|108663.30|21.00||108386.70|61102.61|1831.50|16869.30|28512.20|160680.40|20531.10|20680.60|1.53|2307.80|1827.65
Great Eastern Shipping Co. Ltd.|32039.10|25945.70|3053.00||18471.00|11675.19|2885.50|4244.10|24720.80|72422.90|13091.70|16353.20|1.38|33748.70|28362.80|2549.70|848.50|19900.50|11206.66|2561.70|7626.30|30665.50|89266.50|20803.60|17690.10|0.59|256.65|292.80
Gujarat State Petronet Ltd.|4473.10|4178.90|||3473.90|1793.00|255.90|4209.30|9650.40|27177.50|3480.90|5778.90|2.77|5119.20|4870.40|||3885.10|1927.25|233.20|3771.80|11079.50|30138.80|2479.70|2037.70|1.77|51.20|102.30
H C L Technologies Ltd.|47862.40|46082.00|4.50|19.30|40056.00|17023.61|1657.10|18288.50|253.30|57985.60|19275.20|10389.00|5.24|49415.90|46636.40|7.90|6.90|40314.40|18988.64|2620.70|22159.90|268.90|70863.50|34019.20|5290.50|3.57|95.00|182.07
H D F C Bank Ltd.|126865.30||7.00||110963.40|12847.98|126795.00|121807.00|69572.40|1332510.10|181931.30|199333.70|4.10|198386.80||41.90||175937.40|21443.59|197987.20|149848.60|85080.20|1833586.80|217063.10|36615.40|2.83|300.50|383.80
Hero Motocorp Ltd.|127616.00|108002.70|0.90|43.60|117795.80|87366.59|2114.10|13249.80|1320.00|50805.30|8057.90|11540.90|4.64|144722.90|128860.70|1.90|35.70|132126.20|103359.35|2560.60|15258.50|784.90|60904.00|7700.00|12945.50|5.63|1399.25|2048.55
Hindalco Industries Ltd.|220965.80|191597.00||31.50|193774.40|147996.80|4650.90|28947.80|63318.80|309921.60|68920.90|21398.50|1.17|205265.80|182040.80|64.00|9.30|177586.30|140546.24|5991.90|18689.10|55851.80|362701.40|61873.20|31703.90|0.37|83.50|144.50
Hindustan Construction Co. Ltd.|26941.50|25378.30||34.40|30332.20|24283.23|415.80|10174.20|15937.50|40916.30|24367.60|1831.90|3.43|32086.90|29953.30|616.30||32922.90|25407.75|161.60|14026.00|19024.60|51032.80|29583.60|1045.60|1.01|52.02|59.83
Hindustan Petroleum Corpn. Ltd.|1145935.10|1052266.60||45.10|1158184.10|999628.19|9828.60|117422.20|70732.20|416518.20|184111.20|-17299.30|0.82|1336576.00|1256821.30|8.10|82.80|1312460.30|1187890.47|6125.60|105102.60|61566.80|472075.60|152987.90|58235.00|0.85|311.35|469.50
Hindustan Unilever Ltd.|225242.80|204460.10|2116.00|1170.60|204621.60|126405.51|2887.30|42558.30|3.40|85202.80|49276.00|19806.30|25.12|225242.80|204460.10|2116.00|1170.60|204621.60|126405.51|2887.30|42558.30|3.40|85202.80|49276.00|19806.30|25.12|272.85|267.55
Hindustan Zinc Ltd.|96687.80|78893.20|12.50||52136.00|21571.75|6198.60|7748.60|3.90|132099.40|23275.40|40615.60|1.87|71051.80|56835.60|16.10||44019.50|25623.84|8242.00|8028.20|3.90|159386.00|34705.80|27126.70|1.33|60.00|96.95
Hotel Leelaventure Ltd.|6109.30|5286.80||3.10|4623.80|2236.83|689.30|932.80|19996.30|32708.20|3747.70|1177.00|2.11|5999.90|4619.90|646.40|2.60|4550.10|2253.46|577.10|1713.10|24148.00|49290.50|2015.00|2033.10|0.88|32.25|48.50
Housing Development & Infrastructure Ltd.|24593.40|23945.70||0.10|49991.60|46157.28|646.40|4917.20|19960.80|76029.30|55160.50|-40074.90|3.87|18901.40|17197.60||0.30|23985.60|16843.15|880.80|6126.30|37483.20|95128.10|66842.80|-11212.60|0.50|236.50|249.90
Housing Development Finance Corpn. Ltd.|89035.80|58.30|||64673.30|1116.28|88833.30|19069.50|649474.20|844741.90|11451.00|17992.20|5.66|111443.40|79.80|||88478.20|1292.24|111078.80|28833.70|765124.60|1017088.20|23401.00|-90899.20|3.06|469.11|588.84
I C I C I Bank Ltd.|405648.00||656.10||364070.70|22340.65|403465.10|192650.10|831880.50|4004171.10|498133.90|-134417.90|1.84|399941.30||175.10||362360.00|23038.30|392543.10|154528.10|908308.10|3798495.80|451596.60|-201230.70|0.75|145.97|172.34
I C S A (India) Ltd.|6785.60|6703.70|||6056.40|4863.79|71.00|1054.40|920.70|7294.00|4793.90|-1338.30|4.78|11253.00|10966.90|||9956.60|8225.93|16.80|1015.50|1353.20|11451.80|6454.20|-1145.80|0.69|166.95|144.75
I D B I Bank Ltd.|99949.50||8.10||92654.90|3901.61|96528.50|44668.00|428475.10|1308674.70|107048.20|133692.20|0.95|132565.20||132.80||123979.80|5122.71|127814.80|49794.70|439700.40|1725542.10|136047.30|196222.30|0.44|109.80|119.15
I D F C Ltd.|25923.30|-1.40|15.30||19231.60|562.77|25550.70|6702.10|198234.60|286096.10|30478.10|-55281.00|3.58|33461.50|85.10|18.50||26102.30|785.36|33113.40|6236.10|172419.70|303790.70|48781.80|-1204.70|1.16|133.55|179.20
I F C I Ltd.|36232.90|107.50|4.90||26027.20|993.65|19250.30|8814.40|91152.30|183756.20|37951.30|20187.30|1.50|21974.20|164.10|384.00||15402.70|524.14|13881.20|9925.60|87881.70|179224.50|8015.60|6220.60|0.52|53.25|56.95
I I F L Holdings Ltd.|6724.40|||290.40|5437.50|1252.76|6575.30|5148.70|155.70|18534.20|5601.00|1967.70|4.43|4944.00|||0.30|3885.70|1395.17|4920.70|5526.90|18.00|17529.30|5359.60|4936.20|1.60|132.05|96.85
I T C Ltd.|221319.20|139902.50|||190551.00|76222.37|4103.50|27990.00|1225.20|175686.40|54017.80|26159.40|6.48|238272.70|150108.70||209.50|211932.10|78674.14|3519.80|29860.00|1159.20|198077.30|63457.10|30699.60|5.10|95.65|152.72
I V R C L Ltd.|37711.90|36458.90||1.00|35639.70|31781.88|817.30|8779.90|955.00|37490.40|16726.80|-3775.60|3.38|50833.50|48652.20||10.50|48604.40|42932.68|946.80|16795.10|2924.90|51512.60|23957.50|196.70|0.90|175.90|187.85
Idea Cellular Ltd.|69190.30|67112.80||8.90|58746.70|39568.42|1815.90|23180.90|56301.60|131589.10|10216.40|25022.20|7.63|103344.50|98511.00||17.60|93331.90|66337.52|4557.90|30134.80|75793.70|228840.50|31292.90|18637.50|1.38|74.20|59.35
Igate Computer Systems Ltd. [Merged]|16498.60|15357.10|15.00||12607.10|6558.31|1028.70|5216.20|17.50|34380.80|7276.30|4782.20|0.66|18525.60|17287.00||11.40|13098.30|7025.83|1035.00|2763.30|9.40|39469.70|5051.70|6172.20|1.95|259.80|518.20
India Cements Ltd.|36805.50|30560.70|2.20|507.80|30733.30|12231.54|327.60|9176.40|16514.40|63452.90|10907.70|10124.50|2.03|38266.30|32265.10|2.20|6.70|34108.50|14352.16|444.60|10679.60|17550.60|70519.20|10616.30|7061.30|1.01|130.60|107.85
Indiabulls Real Estate Ltd.|6488.80|475.80|||1811.80|202.40|6011.10|55.30|22.40|33975.20|2936.10|-1521.90|4.85|1406.00|447.60|||1240.40|206.20|947.30|179.60|13436.20|54670.30|666.90|-623.90|0.72|210.20|157.65
Indian Bank|64444.30||1.90|7.10|54356.90|8144.53|57656.40|27180.10|15832.40|705077.00|80885.80|39018.40|1.55|79893.20||5.40|4.70|67440.00|9328.61|74902.20|32182.90|8307.90|840538.40|80637.90|20119.80|0.64|144.50|225.95
Indian Hotels Co. Ltd.|18385.50|17371.70||59.80|14610.90|7631.71|419.60|2868.80|9675.50|38045.20|2560.10|5171.00|4.00|17487.80|15982.30|40.90|62.10|15147.50|8045.08|1000.90|3438.90|17370.30|54887.80|2595.60|2929.60|0.94|66.35|104.90
Indian Oil Corpn. Ltd.|2746974.90|2463632.50|443.00||2696939.20|2271843.32|32773.80|330692.30|227179.00|1253202.80|487574.40|-93823.90|1.29|3348773.00|3065725.60|211.60||3302541.40|2835888.02|37284.90|336799.00|261391.30|1390637.10|416853.10|-231987.50|1.05|270.90|403.10
Indian Overseas Bank|88142.40||15.70||76119.00|8153.18|85472.70|62924.40|63536.40|1018377.20|117849.80|31289.90|1.55|113544.70||685.00||100286.80|10843.39|110291.80|27909.70|104945.80|1210734.10|125015.40|27892.10|0.42|87.15|104.10
Indusind Bank Ltd.|21789.20|||6.70|21038.70|1397.69|21366.20|8790.70|19266.60|233193.30|29915.50|-3303.70|2.27|27994.40|||306.30|26511.00|1955.71|27705.50|9783.70|27578.70|276762.10|45562.90|10607.70|0.80|86.35|205.25
Infosys Ltd.|166230.00|156140.00|||121530.00|75244.00|6770.00|10950.00||172610.00|102330.00|36950.00|6.11|214780.00|202680.00|||156590.00|95151.00|8540.00|11260.00||212560.00|134220.00|47900.00|4.26|448.80|697.75
J S W Ispat Steel Ltd. [Merged]|100995.60|83638.90|3294.80||99041.40|67481.38|2363.80|26936.70|65247.00|141390.40|21170.60|15497.20|5.62|96748.80|82641.30|2899.70|176.70|102563.10|69282.07|361.50|37089.70|66711.40|143915.10|21376.80|14189.90|-9.78|21.85|18.00
J S W Steel Ltd.|129404.50|112778.70|190.40|16.30|114958.20|76570.85|1649.30|37381.20|71582.10|207515.20|23941.50|38460.60|2.09|154784.20|139027.00|1023.50|89.20|153051.40|107456.56|446.60|74762.80|101101.90|284465.10|29876.80|41286.90|0.57|622.40|1061.45
Jaiprakash Associates Ltd.|46157.40|39627.80||171.80|40680.50|21992.55|1853.30|33997.50|75491.00|171312.60|39605.90|10119.60|6.82|64968.90|57898.40||74.70|56580.80|33862.17|2694.20|46337.20|111514.00|255624.70|63671.00|6148.70|1.61|138.70|128.55
