|||||||||||||||||||||||||||NSE|NSE
|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Annual Finance Standalone|Finance S / Interim SQ|Finance S / Interim SQ
|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Times|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Rs. Million|Times|Rs.|Rs.
|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2013|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|Jun 2014|01 Jul 2014|30 Jun 2015
Company Name|Total income|Net sales|Extra-ordinary income|Extra-ordinary expenses|Total expenses|Cost of goods sold|Income from financial services|Current liabilities|Total term liabilities|Total assets|Current assets|Net cash flow from operating activities|PB on NSE|Total income|Net sales|Extra-ordinary income|Extra-ordinary expenses|Total expenses|Cost of goods sold|Income from financial services|Current liabilities|Total term liabilities|Total assets|Current assets|Net cash flow from operating activities|PB on NSE|Adjusted Closing Price |Adjusted Closing Price 
I D B I Bank Ltd.|282842.20|||4.10|264021.40|13509.49|279306.40|55131.10|649947.70|3228174.60|215682.20|30642.00|0.55|295791.50||0.00|19.00|284577.50|13217.04|293137.80|62456.40|591695.90|3294076.70|203275.20|88281.10|0.48|107.65|60.70
I D F C Ltd.|77906.40|76.10|0.00|3.60|60256.20|1302.89|77616.20|21311.20|388683.30|741401.40|39800.60|-55316.90|1.62|82991.70|21.10|106.10||65933.00|1235.89|82054.40|26944.00|430751.70|790025.20|28522.10|-39498.20|1.26|135.10|147.70
I F C I Ltd.|33799.20|253.30|0.00|0.40|29290.50|674.90|27185.20|10408.80|167422.90|259198.50|8082.60|36826.10|0.79|36435.30|367.70|0.30|0.00|31354.30|627.00|28929.70|9600.00|201955.20|290667.30|7916.20|-37457.70|0.76|41.65|25.80
I R B Infrastructure Developers Ltd.|22458.90|20322.90|||20585.50|17929.56|2134.30|14316.80|8500.00|47245.00|10228.90|4944.50|2.40|25284.10|22119.90|||22402.00|19598.31|2962.80|19933.50|17015.10|59160.20|12444.50|5139.00|1.99|235.40|233.45
I T C Ltd.|431478.40|287945.70||237.30|366646.70|147185.92|9620.20|51894.40|776.70|345487.20|120486.60|61397.50|11.00|483737.10|333876.80||129.50|393180.50|173578.60|10996.30|56091.60|664.00|397095.80|138696.50|62859.50|10.71|325.20|315.15
Idea Cellular Ltd.|221569.40|220336.60|0.00|65.60|213386.80|162129.14|700.60|60921.40|129479.40|358695.20|17677.70|57083.10|2.69|264161.60|261066.20||18.20|247268.50|188937.21|2239.60|70926.60|187523.10|450811.10|16490.80|75311.20|2.93|133.40|176.15
India Cements Ltd.|52315.50|45866.00|13.80|17.90|50867.60|22226.79|140.90|12210.20|22061.20|88323.00|9713.60|6662.40|0.70|51287.50|44307.80|512.00|1600.40|53222.10|22813.71|118.80|12940.30|26938.70|87656.50|9808.10|5355.50|0.54|118.70|94.25
Indiabulls Real Estate Ltd.|5887.60|3543.80|0.30|0.00|3202.00|705.12|2337.70|427.50|3771.90|69429.60|2691.00|1862.50|0.41|3885.20|844.10||2.40|2430.60|141.30|3026.40|526.40|14206.90|75927.30|3265.30|-642.70|0.40|98.05|57.05
Indian Oil Corpn. Ltd.|4795095.90|4511418.40||0.00|4797259.10|4196326.35|27437.40|584480.70|557860.50|2354990.80|1028782.50|116106.00|1.12|5439596.00|4784555.70|0.00||5380957.70|4751208.95|34213.60|677645.00|651860.00|2611708.20|1074342.20|220498.90|1.04|342.70|385.40
Indian Overseas Bank|227179.80||16.20||221507.50|17009.68|221717.00|57404.60|233228.60|2446560.50|188547.00|56631.90|0.49|251289.40||18.70||245272.00|19462.27|243759.20|62466.30|245057.70|2748986.60|242401.10|111433.40|0.44|80.30|37.05
Indraprastha Gas Ltd.|37392.90|33642.00||8.60|33859.00|26415.65|94.30|4937.70|4584.90|30223.10|3050.20|6432.70|2.60|43452.40|39123.90||0.10|39851.50|31728.76|170.90|5399.90|3524.90|33012.90|5511.20|6475.60|2.37|376.15|417.80
Indusind Bank Ltd.|83461.90||54.50||72850.10|6122.94|83256.80|19257.30|64236.20|734245.10|83125.20|46122.30|2.85|101440.70||1.70|0.00|87360.50|7487.43|100955.60|22644.80|105006.60|871896.80|89878.10|-20832.60|3.05|575.45|872.70
Infosys Ltd.|390650.00|366960.00|||299490.00|167424.00|22880.00|22110.00||433750.00|307340.00|65040.00|4.60|469360.00|442520.00|0.00||367420.00|201341.00|25670.00|32070.00||532110.00|327970.00|86900.00|4.48|805.26|984.35
J S W Energy Ltd.|67045.60|63895.60||47.30|57115.30|45092.32|2604.50|23838.60|50498.20|160490.70|21454.80|9298.80|1.32|60654.00|57959.20||4.30|56515.90|40259.77|2476.20|17526.00|45790.60|153908.00|20883.30|15031.30|1.39|82.40|98.30
J S W Steel Ltd.|391284.70|353986.40|0.00|23.00|375621.30|284710.34|2608.80|129354.10|175943.20|547063.00|85814.80|39246.60|0.77|496264.80|452043.60|0.00|44.60|485867.30|355185.27|2911.00|146066.20|229996.90|716765.30|97096.30|52741.80|1.07|1269.50|872.25
Jain Irrigation Systems Ltd.|36730.30|35137.20|3.20||37747.00|25342.31|215.90|13280.60|12371.20|68495.90|32860.40|3727.90|1.15|43353.30|41396.70|156.10||43498.50|31283.95|154.10|13513.20|12659.10|69778.90|31711.10|5206.40|1.23|122.95|66.85
Jaiprakash Associates Ltd.|141880.80|131711.20|205.90|0.00|137023.00|76715.67|1560.40|65862.60|216862.60|461261.30|140173.80|15211.20|1.11|143612.30|129991.20|0.00|173.90|140252.40|80156.49|6042.10|54798.10|232610.10|491869.50|138401.00|2628.60|0.88|76.55|11.15
Jaiprakash Power Ventures Ltd.|23135.50|22308.60|0.10||19844.00|7136.27|368.60|17355.40|175069.50|270584.30|12042.50|17020.60|1.19|27500.00|26987.80|10.60||27302.70|10791.96|452.70|17983.80|198593.30|295095.60|9922.60|20724.50|0.66|23.70|6.70
Jindal Steel & Power Ltd.|173300.80|149078.20|46.90|6.60|159109.30|97026.81|4174.90|28038.30|145747.60|400671.90|56694.50|9218.90|2.63|161271.30|145552.80|1.40|117.40|144088.40|100719.13|3777.70|40854.50|175781.70|435641.20|67161.90|27061.60|2.05|326.90|85.70
Jubilant Foodworks Ltd.|14329.20|13986.40||16.20|12974.20|8354.79|76.30|1796.80|0.00|6630.70|690.10|2097.60|18.66|17484.60|17127.20||3.60|16233.70|10537.32|84.00|2456.90|0.00|8829.90|665.30|2309.00|12.36|1299.85|1857.55
Just Dial Ltd.|3768.70|3625.00||17.80|3084.10|1556.66|116.30|1752.30|0.00|6864.30|298.50|1023.10|NA|5017.60|4608.50||0.30|3811.50|1950.28|385.70|2065.20||8874.90|423.70|1330.30|20.34|1431.90|1268.90
Karnataka Bank Ltd.|41950.60||0.00|16.90|38469.80|2924.96|40692.30|9436.20|15792.70|415263.70|24480.50|6704.40|0.86|46991.10||17.30|0.00|43880.80|4054.20|45434.20|12726.80|19151.90|471688.00|28136.00|22420.90|0.72|139.85|144.80
Kotak Mahindra Bank Ltd.|92809.00||11.30||79201.80|9860.05|92001.90|27002.80|178437.80|836936.80|56873.30|46524.30|5.15|102402.60||266.10||87377.40|11079.64|101015.20|31467.70|107346.70|876276.60|78259.90|56833.30|4.90|442.18|692.90
L & T Finance Holdings Ltd.|4396.90|120.60|||1283.60|134.48|4250.40|3405.30|1000.00|55106.00|541.30|1392.50|3.59|2935.60|173.30|||971.80|64.34|2734.20|119.30|2000.00|53334.00|567.20|839.60|3.58|75.35|66.00
L I C Housing Finance Ltd.|77334.50|1.60||0.40|67102.40|838.34|76899.60|24523.30|586280.80|805630.40|11634.10|-146758.90|1.75|93981.30||0.00|0.50|80809.40|951.49|93622.10|30697.70|714675.90|957677.80|13704.10|-139814.80|1.58|323.80|450.90
Larsen & Toubro Ltd.|642537.30|512319.00|97958.20|90247.10|604495.70|426784.26|19707.70|318351.30|80996.80|751975.60|384661.20|20147.50|2.89|600331.70|561504.50|250.60|0.00|545334.40|450728.45|24589.90|303607.80|83955.40|809644.80|411867.10|9588.00|3.50|1726.35|1782.80
Lupin Ltd.|72077.20|70255.10|43.00|139.80|61297.30|45453.26|233.10|9863.60|1425.90|71054.50|36414.20|9850.40|5.80|94751.80|88262.50|10.30|99.60|71967.50|53260.59|4102.30|11148.00|293.10|88948.60|48006.90|15262.10|6.00|1049.55|1886.05
M R F Ltd.|134821.50|121256.20||0.90|127057.10|95187.00|136.00|24465.90|8768.30|82851.40|36903.40|14763.50|1.56|147144.10|131778.20||25.20|138070.70|102488.51|476.80|27360.80|9949.70|98248.60|42254.50|16852.50|3.07|23649.75|34230.85
Mahindra & Mahindra Financial Services Ltd.|39597.70|-23.60|0.90||30770.80|2096.49|39560.20|11089.70|159684.70|254925.80|7718.20|-69527.30|2.49|49535.90|-81.20|0.80||40663.60|2660.54|49491.70|13498.40|209461.20|316659.20|11320.60|-59174.60|2.81|285.35|280.30
Mahindra & Mahindra Ltd.|440676.00|404062.10|102.00||408020.90|334772.23|5265.90|67857.60|33552.60|277643.90|70194.50|40445.80|3.61|438909.60|404856.20|27.90||404024.20|329638.57|6522.70|74884.60|39119.40|316412.70|89183.90|36341.80|3.60|1194.30|1282.35
Maruti Suzuki India Ltd.|501246.00|434012.00||331.00|477082.00|385383.65|7511.00|54239.00|5429.00|339433.00|55239.00|42660.00|2.08|499344.00|435159.00||149.00|471102.00|378410.90|7053.00|62784.00|5992.00|386163.00|41834.00|48625.00|2.84|2583.80|4023.35
Mcleod Russel India Ltd.|14288.20|13600.50|66.80|0.00|12107.40|7536.48|295.90|1326.30|490.30|26753.40|3564.70|1453.10|3.10|15392.40|14554.40|15.80|6.00|13487.60|8398.63|429.50|1352.00|836.10|28713.60|4053.90|1532.80|2.47|319.35|226.95
N H P C Ltd.|67098.10|52738.80|2405.20|9.10|43567.10|23447.22|10058.40|34419.20|185703.00|545739.00|108314.10|18975.90|0.88|71511.20|55836.90|10.50|7.40|61672.20|27573.74|13971.90|34587.60|198026.40|540369.50|96333.80|36460.30|0.81|26.20|19.60
N M D C Ltd.|129637.90|103643.10|53.90|17.60|68061.60|17796.27|22009.50|12935.00||407062.70|235459.90|27337.00|1.98|142208.00|115170.10|31.30|12.60|78151.50|21682.94|19968.60|13679.80||415165.50|215258.30|28785.50|1.84|183.05|118.70
N T P C Ltd.|715626.20|631905.70|16887.30|599.10|589432.30|487615.49|35304.30|139056.60|574533.00|1762918.20|389928.80|141742.30|1.46|757240.00|696124.50|128.60|739.20|647492.60|547421.43|24530.20|173323.60|665772.20|1920057.60|369735.90|141155.00|1.15|154.60|137.65
Oil & Natural Gas Corpn. Ltd.|929645.00|717585.50||3014.50|720618.30|473980.74|36323.70|176878.30|0.00|2228653.40|394847.80|306951.80|2.14|951765.50|727657.70|0.00|3993.30|729774.60|543783.13|34378.70|194761.30|0.00|2371976.90|365871.50|364709.50|1.99|423.10|309.60
Oracle Financial Services Software Ltd.|34422.90|29260.60|1.10||24130.30|11094.75|4309.90|8996.90||96480.50|64666.10|11774.90|2.95|38042.20|31562.40|2.70|0.00|26558.60|14905.56|6070.60|11606.70||116751.70|80449.00|7590.80|3.07|3098.50|3780.10
Oriental Bank Of Commerce|195306.20||223.60|10.30|182026.70|12964.40|189322.00|36510.10|69336.70|2010942.00|116172.40|45245.00|0.61|210697.20||130.20|8.90|199303.10|13876.36|203996.10|46664.60|72835.40|2203025.10|183239.50|93778.30|0.52|328.60|167.80
P T C India Ltd.|87825.70|87695.20||1.20|86538.30|85003.28|102.30|11381.00||37936.60|25148.70|4518.80|0.76|114384.70|113781.80||0.30|111872.40|109356.00|535.00|11343.40||41087.70|26392.90|2339.90|0.80|95.35|68.70
Petronet L N G Ltd.|315561.40|314560.10|175.00|1.00|304068.60|295404.39|692.70|29780.30|30341.60|110840.70|40836.10|18233.60|2.28|378407.30|377348.40|0.00|2.10|371288.10|363206.19|734.80|28337.50|30182.20|119140.60|43125.90|9635.70|2.06|174.35|187.00
Power Finance Corpn. Ltd.|174221.30|1088.50|0.10|250.10|130025.30|627.11|171577.00|56036.20|1275000.40|1692366.10|80974.10|-252392.50|1.01|215451.80|1377.70|0.10|323.30|161274.30|648.62|213888.60|65916.20|1475006.70|1941873.80|44313.90|-223903.30|0.93|304.90|256.00
Power Grid Corpn. Of India Ltd.|135125.90|127950.80|2.00|65.80|92791.70|40771.47|8684.70|135361.20|642541.60|1173060.30|77348.60|110199.50|1.87|157277.40|152426.10|1.00|47.30|112361.10|49521.01|6865.10|180242.40|780055.10|1463320.90|114914.60|151757.30|1.59|140.00|139.10
Punjab National Bank|468980.10||31.70|5.80|421472.80|40074.12|463330.90|132233.60|390374.40|4789654.80|343741.70|25393.20|0.81|492852.00||53.50|6.60|459397.60|46511.10|482203.30|127109.50|469608.60|5507482.70|518260.40|244902.80|0.78|199.30|138.80
Ranbaxy Laboratories Ltd. [Merged]|82723.60|67970.30|5796.00|44.10|93264.70|48550.93|7848.20|55049.50|26639.70|139708.80|45112.30|-12594.30|14.10|82723.60|67970.30|5796.00|44.10|93264.70|48550.93|7848.20|55049.50|26639.70|139708.80|45112.30|-12594.30|14.10||
Reliance Capital Ltd.|38810.00|140.00|0.00|20.00|32240.00|1627.02|38040.00|6630.00|152400.00|337940.00|23530.00|-17940.00|0.67|33846.70|100.00|250.00||29756.70|1595.69|32410.00|8890.00|148620.00|368070.00|39040.00|7530.00|0.73|653.85|362.65
Reliance Communications Ltd.|156860.80|112700.00|0.00|280.00|164570.80|110374.56|7420.00|34130.00|256260.00|768402.30|51840.00|27070.00|0.34|153843.40|111770.00||30.00|158313.40|110783.38|6180.00|44170.00|265540.00|802422.90|61330.00|32870.00|0.84|145.90|62.10
Reliance Industries Ltd.|3791900.00|3590140.00||480.00|3615040.00|3257086.00|80540.00|495230.00|681180.00|3186110.00|1046360.00|254490.00|1.39|4103490.00|3890720.00||570.00|3878210.00|3547386.20|90220.70|641420.00|821450.00|3677440.00|906860.00|382490.00|1.53|1008.00|1000.10
Reliance Infrastructure Ltd.|162065.50|143848.80|152.80|597.90|140609.60|120179.89|14785.60|112760.10|85528.90|459380.00|87947.50|25714.90|0.44|126360.80|110473.50|89.00|47.90|115435.80|90231.22|12794.80|116951.00|73829.70|510180.30|97280.90|23345.00|0.56|774.50|388.45
Reliance Power Ltd.|6586.50|118.90|39.00||1447.20|380.27|6419.60|408.90|16657.80|187532.40|8020.10|-371.30|1.03|3661.20|915.10||0.00|3096.40|973.74|2399.20|1418.30|26036.20|207462.60|8662.70|-174.30|1.18|108.40|44.85
Rural Electrification Corpn. Ltd.|136029.20|-14.60|0.00|3.30|97853.00|1126.73|135985.50|48448.10|950020.10|1328342.40|23146.30|-202138.80|1.18|171244.10|-10.40||310.60|124407.10|983.73|171135.10|50682.60|1109702.50|1568542.30|23801.80|-174379.90|1.10|356.40|275.15
Shriram Transport Finance Co. Ltd.|65662.30|-36.20|0.00|4.70|52056.10|3443.15|65542.80|40926.70|244273.30|479608.00|83859.20|-70190.60|2.19|78882.60|-16.80|30.80|0.00|66240.50|3767.40|77607.00|34361.90|283164.40|532733.50|84106.40|-48286.90|2.10|904.50|853.45
Siemens Ltd.|118545.00|111310.00|1160.00|355.00|116381.00|99085.40|201.00|41874.00|181.00|128193.00|69993.00|1018.00|4.22|114032.00|104569.00|3985.00|292.00|109487.00|88728.70|404.00|44226.00|0.00|134058.00|72595.00|6078.00|6.73|962.45|1348.85
State Bank Of India|1367150.10|||327.20|1226100.30|150416.99|1355011.70|896722.70|1635338.70|15686991.90|1571785.30|174068.30|1.43|1566826.20|||1386.40|1457914.50|186661.55|1536362.10|935751.30|1820094.40|17945700.90|1637236.50|499296.20|1.21|268.02|262.75
Steel Authority Of India Ltd.|509990.90|434965.40|254.40|0.00|511196.40|341460.43|8859.20|131514.80|208657.90|856740.40|268173.00|22437.20|0.63|547680.30|459922.60|77.80|0.00|511857.20|370062.05|7090.40|160504.50|219465.10|936959.40|260084.20|57133.40|0.69|98.45|61.45
Sun Pharmaceutical Inds. Ltd.|27892.60|23548.30|6.70|5.80|22832.40|15783.87|3353.50|5086.70|46.40|95287.20|21175.40|350.80|10.89|31736.70|28862.40|1.00|28766.40|60167.20|19404.67|1730.40|11424.50|46.40|146498.90|45440.10|-24930.60|16.07|679.25|874.60
Sun T V Network Ltd.|18726.40|18185.50|54.00|0.00|11893.00|6753.52|390.40|1774.90||32723.80|10516.10|7830.20|5.32|21759.90|20956.70|1.30|25.00|14590.30|8375.98|764.00|1706.20||35815.60|12828.90|10965.40|4.99|461.35|282.50
Syndicate Bank|183830.90||7.70|7.70|163786.70|19157.60|179438.00|56040.00|119961.90|2151223.30|194785.80|61059.00|0.69|200259.50||16.50|6.80|183144.90|20245.89|195225.60|75190.60|131620.80|2518614.70|193700.50||0.55|172.40|98.25
Tata Chemicals Ltd.|89741.20|83356.50|52.20|121.30|80570.20|60163.79|3529.20|15354.90|20922.60|112862.50|45849.60|-2994.10|1.54|91999.70|86620.40|0.00|620.90|86337.10|63413.48|1435.70|16335.10|17355.10|130193.50|42805.00|14406.90|1.28|341.45|420.90
Tata Communications Ltd.|49859.60|43977.60|1931.80||45107.20|34140.94|3412.90|21678.90|6250.00|167398.80|15392.60|15954.50|0.89|51609.60|43403.70|2246.70||46185.30|32475.29|4399.00|21407.30|6250.00|176144.60|16232.60|12042.20|1.11|401.45|443.10
Tata Consultancy Services Ltd.|506573.50|483535.60|6.60|1616.30|378710.10|243619.45|21891.80|57657.00|919.20|430610.90|206593.90|91569.50|9.50|685404.00|645985.80|20.10||500655.50|306595.45|38082.80|71025.20|1154.80|578864.40|327674.70|129419.30|9.48|2390.75|2550.95
Tata Global Beverages Ltd.|25042.20|23083.80|0.00|21.20|22821.90|17068.77|1659.10|3381.00|0.30|45596.50|8395.10|-818.50|3.44|31249.20|26666.30|1924.80|67.00|26673.50|19534.40|2200.00|3763.60|3250.00|49502.50|7790.90|1273.50|3.64|174.80|132.20
Tata Motors Insurance Broking & Advisory Services Ltd.|563.00|0.10|||500.70|52.75|562.40|117.20|0.00|251.10|147.30|67.00|NA|348.30|0.10|||353.80|54.88|344.20|38.60||166.90|50.40|-27.90|NA||
Tata Motors Ltd.|515058.50|445344.70|822.50||513461.60|411700.34|22432.20|117854.80|114901.60|540260.00|89325.20|22584.40|3.83|418775.50|342833.50|0.00||410922.80|342215.73|38557.70|125040.90|94972.70|541691.90|76761.90|24634.60|5.72|446.02|434.15
Tata Power Co. Ltd.|105679.60|94331.60|0.00|13.40|95816.60|75463.13|7232.20|25726.40|101805.80|282122.10|55575.60|3979.40|1.87|94017.10|82886.00|0.00|0.90|84272.30|60724.94|6627.30|30306.10|107247.30|309153.20|51671.20|26995.00|1.78|108.40|74.15
Tata Steel Ltd.|429331.00|372116.40||70.10|382747.30|220022.09|10455.00|113830.40|275077.90|1034958.60|88968.00|108829.20|0.55|469132.50|408550.20|0.00|489.40|406562.40|235277.36|8544.60|138533.20|279172.60|1126224.30|79955.20|123092.30|0.63|540.65|304.60
Tech Mahindra Ltd.|60780.00|59955.00|21.00|0.00|54255.00|21198.10|63.00|13764.00|5850.00|74057.00|19747.00|6338.00|3.25|171824.00|162740.00|104.00||144874.00|59987.40|2464.00|46915.00|92.00|155773.00|85862.00|12942.00|4.88|527.23|477.80
Titan Company Ltd.|103133.30|100203.40||18.50|104010.40|81425.28|1060.70|35485.80|60.30|59047.50|49912.40|5278.90|11.58|110753.40|108196.20||28.70|104337.70|87685.75|1194.40|23938.30|0.00|61409.70|49283.40|-5829.80|9.24|355.80|366.30
U P L Ltd.|43695.70|38861.20|0.00|0.80|42002.60|30819.04|2218.00|11607.10|17934.10|71098.80|27625.10|1713.00|1.55|56459.40|48562.30|0.10|198.60|53845.30|37476.27|3870.60|20013.10|10650.00|71773.40|26341.40|11389.40|2.39|335.00|535.60
Uco Bank|178636.20||5.40|0.00|172454.20|10346.15|174244.70|51324.00|94922.30|1989400.80|152680.20|76431.80|0.57|197216.40||5.30|0.10|182111.00|12867.50|191000.30|56691.00|187197.40|2396142.60|189335.10|76250.80|0.70|105.25|53.05
Ultratech Cement Ltd.|232423.70|200402.10|156.50||207217.80|88728.49|3022.10|37903.90|45241.90|275779.90|35174.30|35168.50|3.36|234989.80|201985.40|226.20||212486.70|94709.70|3211.80|41883.90|46278.30|299347.40|39441.80|32000.50|3.51|2630.05|2993.45
Union Bank Of India|277154.30||0.00|16.90|255575.00|22521.25|265259.00|70806.80|235972.80|3126699.90|207221.20|130730.30|0.83|321709.30||25.80|0.00|304747.30|26809.30|310257.10|75478.50|293166.20|3546344.60|283448.20|150616.40|0.51|234.55|147.65
Unitech Ltd.|15264.40|10483.70|0.80|19.70|13703.40|7944.91|4498.50|102788.70|47705.30|252155.20|148003.20|5626.80|0.63|21525.80|16918.30|0.40|1.20|20704.90|16013.92|4265.30|120249.60|53302.50|278707.00|172504.00|2603.40|0.37|34.65|7.95
United Breweries Ltd.|65775.40|38279.20|0.00|7.40|64560.00|21649.85|120.60|7705.00|7440.40|37671.20|15829.80|1522.00|12.88|72769.70|41535.30|1.10|0.00|70912.70|22886.39|16.90|7807.60|7431.90|39329.40|16669.50|2900.80|13.35|700.75|934.25
United Spirits Ltd.|190247.80|81959.30|1.70|160.90|186134.30|54421.44|1031.70|21670.40|20243.70|132271.00|32878.30|10609.80|3.89|210140.40|84411.50|2.20|1.60|262994.00|57806.39|1290.00|19125.40|16027.00|111636.10|40636.20|-3897.30|10.09|2417.40|3381.05
Vedanta Ltd.|27902.90|19810.90|6.30|0.00|28752.90|12004.05|3391.30|5266.20|13608.30|185400.90|9245.30|-1283.00|1.04|334691.00|284539.00||1375.00|329498.70|239812.95|17947.60|100471.10|268748.20|867185.90|97154.90|28323.70|1.66|296.20|174.15
Voltas Ltd.|58480.10|55619.20|476.50|955.50|57344.10|48376.64|1734.00|21002.70|0.00|41419.90|30769.30|551.00|1.68|53485.00|51467.30|167.90|4.70|50471.20|44330.37|1202.10|20633.80|0.00|42225.70|28308.90|3287.20|3.33|218.65|315.30
Wipro Ltd.|346417.00|331645.00|||290097.00|187360.50|13098.00|66910.00|21080.00|411542.00|213214.00|61191.00|4.44|406759.00|387020.00|||332876.00|212659.90|17632.00|77516.00|10788.00|462803.00|255228.00|65886.00|4.56|538.20|546.70
Yes Bank Ltd.|95987.50|||5.10|82981.90|5960.07|95955.30|51454.20|178389.00|991041.20|87195.50|91260.00|2.65|117030.30|||0.90|100869.80|7205.33|116069.50|59724.30|186532.90|1090158.00|118454.50|-1544.50|2.10|556.25|843.85
Zee Entertainment Enterprises Ltd.|26952.00|25627.00||22.00|20204.00|12539.70|1107.00|3898.00|24.00|40582.00|20392.00|6698.00|5.99|32642.00|30690.00||23.00|26538.00|15248.80|1750.00|3930.00|27.00|47700.00|22256.00|4430.00|13.36|299.50|367.90
