|||||||||||||||||||||||||||NSE|NSE
Alstom India Ltd.|19033.70|15719.00|2481.20|2729.10|17345.60|11092.15|419.10|21153.50|15.10|31967.70|20845.30|2739.00|6.71|25392.10|24137.60|6.70|0.00|23729.70|18297.03|572.80|18817.70|14.00|31835.60|16048.00|-1271.00|3.42|386.30|340.80
Ambuja Cements Ltd.|100661.30|85280.00|332.00|362.20|87794.40|41263.26|2108.40|15881.90|493.60|116317.40|35178.60|14830.50|2.95|114027.30|96683.60|293.30|88.20|103065.00|47404.30|2820.50|15871.40|428.10|124272.60|37450.80|18283.50|3.52|175.80|186.50
Andhra Bank|91885.00||8.60|532.00|79214.30|7999.65|87660.80|21036.90|76397.40|1091092.40|115164.90|2441.30|1.30|122013.00||10.40||108566.30|8638.84|117908.60|24772.70|82405.60|1245782.30|99133.60|37255.60|0.89|118.20|84.40
Apollo Tyres Ltd.|60755.40|54693.60|161.10||62860.10|45221.58|263.90|10223.70|10719.10|58032.50|15610.00|1533.10|1.85|89517.20|81625.60||12.80|87570.50|70514.40|74.90|10941.30|13969.70|63794.70|16661.30|5391.20|1.96|79.30|59.90
Arvind Ltd.|27373.90|26610.40|301.20||26905.30|21063.66|375.90|6263.90|10076.10|43274.30|14081.40|2369.60|1.18|39420.40|35002.30|919.30|0.00|35043.80|26888.03|3033.00|6761.20|8762.40|47699.00|13468.90|3843.80|1.21|76.20|78.40
Ashok Leyland Ltd.|124372.40|114013.00|18.90|33.30|119814.80|95024.83|293.30|31227.90|25382.70|106173.80|37728.40|8804.70|2.85|143971.40|133651.20|34.80|20.00|140061.90|110204.72|1829.50|36182.20|29961.40|119420.50|38997.10|11041.50|2.79|24.50|20.20
Asian Paints Ltd.|73219.60|66051.60|19.00|1.00|67043.50|41162.01|433.50|11952.70|617.60|38891.70|15631.10|7432.50|12.27|92643.40|83073.00|4.00|7.50|84497.30|52586.69|933.10|14168.70|1682.20|48261.40|20259.00|8804.80|12.50|392.12|467.76
Aurobindo Pharma Ltd.|42870.00|41265.00|2.40|0.00|38295.80|30092.56|490.20|7746.10|10968.00|58826.80|29777.60|2445.70|2.22|43977.90|42769.20|5.80|3198.60|43505.30|34565.02|71.00|6382.70|11861.00|61899.60|28585.10|1841.90|1.39|57.02|92.88
Axis Bank Ltd.|197942.60|||69.80|164057.70|17302.86|194608.60|68448.70|252678.80|2427460.30|251837.80|149622.50|3.03|274363.00||203.00|0.00|231940.90|20923.45|270842.80|70336.70|340431.70|2856508.60|192709.00|67329.70|2.08|205.86|261.70
B E M L Ltd.|30443.90|26197.30|0.00|0.20|30426.20|21471.29|399.20|9706.50|1443.10|43103.90|32535.70|-1583.40|1.33|30042.40|26778.10|0.10|0.10|33758.00|21272.07|245.10|14928.30|2643.90|50591.50|36927.70|2418.20|1.25|394.05|159.70
B F Utilities Ltd.|233.50|204.50||0.00|256.20|107.12|0.50|269.10|1147.00|2200.50|224.50|-38.70|32.13|371.30|234.90||0.10|240.70|103.83|124.10|255.80|1040.60|2234.20|282.40|283.30|22.64|433.10|209.55
B G R Energy Systems Ltd.|47802.70|47488.60||0.30|44593.20|39754.47|185.50|23842.50|538.80|52482.70|41715.20|-1942.40|3.62|34684.70|34457.80||3.40|32447.80|27648.32|49.00|22984.60|655.50|58636.80|46408.10|-1571.50|2.12|308.25|131.10
Bajaj Auto Ltd.|187525.90|163697.00|8388.10|201.20|154956.50|127995.18|5064.40|24255.80|1677.30|94194.80|26969.90|14857.80|8.62|211213.90|195041.20|105.50|74.90|182114.90|152760.52|5556.40|26916.40|1250.30|112451.40|39857.20|30054.00|8.04|1558.10|1913.30
Bajaj Hindusthan Sugar Ltd.|52034.90|49253.50||27.10|43030.20|41985.82|1257.80|13270.50|37724.00|102317.80|17336.90|15792.30|0.78|46444.40|42648.20||18.00|49369.80|39377.16|2043.20|3503.50|24217.00|107148.60|13423.40|-4675.50|0.50|30.95|15.00
Bajaj Holdings & Invst. Ltd.|10788.30|1.30|||787.40|18.59|10743.20|254.80||50913.70|2235.00|6917.80|1.92|6569.50|0.80||0.20|894.90|10.61|6524.60|278.20||53014.40|5063.60|5923.10|1.87|786.95|795.05
Balrampur Chini Mills Ltd.|30925.80|29277.50|32.00|182.30|41255.90|23935.44|164.40|2395.00|7166.80|39896.10|17668.90|-6318.80|1.39|24171.50|22928.20|19.10|25.30|29139.80|20474.72|174.30|7660.10|7632.60|42931.40|23407.80|1920.60|1.15|51.95|40.05
Bank Of Baroda|249754.10||13.70|15.50|207337.30|21933.46|239231.20|64688.60|221933.70|3583971.80|532443.10|149301.80|1.91|335891.80||25.70|17.60|285822.20|23079.98|322593.20|86944.40|234050.50|4473214.70|713022.20|255458.00|1.24|145.63|118.16
Bank Of India|243934.90||||219047.80|26977.12|237835.70|122682.70|218429.60|3511725.60|466900.20|260194.20|1.63|330920.80||7.50||304145.60|24704.24|320800.20|112176.50|317938.80|3845354.80|423076.20|-105417.30|1.05|347.90|234.90
Bata India Ltd.|16959.90|15281.80|25.00|0.00|15598.20|10208.77|1188.10|2782.50||9242.10|5497.50|697.90|6.25|19020.60|18249.70|9.60|12.90|17944.10|12179.12|135.10|3506.00||11304.50|7009.70|1784.00|8.30|438.95|426.40
Bharat Electronics Ltd.|59434.50|55163.40|13.60||50913.40|41554.14|2726.70|75850.30|4.10|156926.50|123718.90|30175.30|2.69|64312.00|57416.90|21.20||56941.10|48450.64|5751.10|86322.10|0.90|173585.00|127414.00|1208.60|2.16|451.47|424.97
Bharat Forge Ltd.|31502.10|29424.50||0.40|28752.00|21164.98|306.50|6905.70|14545.30|44869.60|12059.80|3410.10|4.05|39270.70|36826.20|6.30||35812.20|26225.86|630.20|9074.20|19562.50|53837.40|18033.10|6715.00|3.48|299.75|220.05
Bharat Heavy Electricals Ltd.|459906.50|419720.80|42.70||401068.00|287455.49|7564.80|313465.70|1595.90|677157.40|490661.20|26586.10|5.01|529802.60|476647.60|40.10||467635.00|342625.64|9349.20|335684.30|1881.90|777965.10|585979.00|-8135.70|2.48|235.10|183.60
Bharat Petroleum Corpn. Ltd.|1650841.00|1508953.30||76.90|1655936.20|1432628.17|11154.50|195058.90|148603.20|571988.20|238588.30|30091.00|1.57|2242607.70|2113080.10|771.90||2235512.70|2017620.30|8552.50|245412.10|215835.80|666544.40|332918.20|8547.60|1.70|373.57|371.55
Bharti Airtel Ltd.|385095.00|380096.00|5.00|246.00|307926.00|229357.40|2102.00|133996.00|99131.00|796311.00|35530.00|132302.00|3.08|422475.00|415443.00||473.00|365175.00|266831.30|5530.00|125977.00|109317.00|901466.00|46895.00|113762.00|2.60|310.20|302.85
Bhushan Steel Ltd.|76458.10|69299.30|18.90||71124.60|47753.53|671.50|20191.60|127819.50|252715.40|44021.50|10077.00|1.59|108199.70|99528.50|99.60||98743.10|69342.97|173.60|30025.70|185972.20|334677.40|58105.00|28495.80|1.21|456.89|463.55
Biocon Ltd.|17437.00|15578.00||3.00|13122.00|9918.10|469.00|3196.00|1614.00|26141.00|9157.00|3479.00|3.55|17494.00|15495.00|0.00||15353.00|11397.00|546.00|3789.00|1554.00|28308.00|8430.00|1508.00|2.28|238.05|286.15
Bombay Dyeing & Mfg. Co. Ltd.|20143.90|18619.40||7.00|28433.20|23113.30|299.90|2812.90|10081.70|28113.30|12549.70|5519.70|4.61|24033.50|22351.80|0.00|7.80|30273.80|24646.55|360.00|4626.00|10134.20|37247.50|22641.00|1017.90|5.78|107.88|65.50
Bosch Ltd.|91004.00|80605.00|9.00||81871.00|59143.40|3194.00|15272.00|2890.00|71576.00|31607.00|3809.00|4.50|97441.00|85728.00|13.00||87298.00|65187.50|3679.00|13736.00|2267.00|79370.00|37773.00|8456.00|5.36|9040.70|8873.10
C E S C Ltd.|43191.00|42251.20||7.80|38307.00|29595.20|830.30|30068.70|25268.50|120015.50|17421.20|9925.10|0.90|48968.10|47307.10|16.80||43425.00|33517.92|880.50|34610.20|26442.20|127315.20|22101.00|10148.40|0.70|298.50|339.50
Cairn India Ltd.|951.00|18.80|||3077.70|221.40|927.10|1538.00|13500.00|333192.70|6736.40|-531.00|2.10|2489.30|-2.00|0.00|0.00|2049.70|413.95|2456.20|942.00|0.00|332656.60|4707.00|-1210.70|2.00|314.15|295.65
Canara Bank|283454.70||4.50||243195.80|23777.47|269441.20|80654.30|142616.40|3362348.70|372109.50|181173.50|1.55|339456.30||21.30|11.30|306629.20|24210.19|326619.70|79444.60|153982.00|3744671.20|350058.70|162052.20|1.02|414.20|372.65
Central Bank Of India|164857.20|||1.10|152333.10|20707.59|162106.40|64936.30|128815.10|2101306.30|196305.50|-69789.30|1.64|205452.30|||4.20|200121.90|18051.78|203222.50|78002.70|129170.30|2300593.20|173511.50|32490.30|0.83|82.75|62.60
Century Textiles & Inds. Ltd.|52881.90|47600.30|214.30|23.90|50887.60|30341.61|87.10|8053.50|16786.70|64848.40|14577.50|4763.50|1.68|54628.00|49077.60|28.50|17.30|54856.70|32499.15|115.10|7977.80|25270.30|80649.00|15156.70|3403.70|1.81|313.75|267.45
Chambal Fertilisers & Chemicals Ltd.|47506.40|46549.60|75.40|28.20|45390.80|35234.24|694.30|2630.10|22784.40|48266.40|13570.10|5663.30|2.03|66758.70|64636.60|28.00|91.70|65581.00|50578.45|1180.90|3678.00|34114.20|63355.70|28254.80|-5961.60|1.81|74.00|36.85
Cipla Ltd.|64903.70|63233.70|107.00|47.20|56686.90|43066.56|374.60|9319.10|38.30|89881.90|37211.90|9500.00|3.91|72230.30|69663.90|11.60|368.50|60878.30|45047.73|1125.00|9229.70|29.20|96371.90|36793.50|16190.40|3.25|315.45|397.20
Coal India Ltd.|57234.20|6169.90|||10358.60|3084.16|48862.50|74108.50|13704.30|276867.50|118777.10|1209.30|12.28|96243.20|6335.00|0.20|5.40|15421.60|3250.68|88416.90|83400.90|13627.20|307229.70|158915.30|92883.50|11.10|350.40|299.45
Colgate-Palmolive (India) Ltd.|24316.80|22734.10||0.60|20591.60|11936.88|304.90|5915.90|0.50|14922.60|6322.30|3126.80|28.83|28562.20|26733.50|2.90|0.00|24583.20|14217.92|419.80|5869.10|0.50|16804.10|6219.80|3318.80|34.93|589.58|673.40
Core Education & Technologies Ltd.|5298.50|5064.10|||4169.30|2635.87|141.90|893.80|4907.40|18934.90|4303.80|1355.60|3.50|9576.50|8699.40|||7346.10|3697.50|667.00|1494.00|10315.20|27022.90|4930.10|2833.40|2.51|297.95|30.60
Crompton Greaves Ltd.|65073.30|60678.40|||58698.40|46393.00|922.80|15293.40|134.00|44183.70|21739.50|2393.80|7.64|70088.60|65434.00|||65113.90|53516.10|649.90|16686.40|72.50|46683.70|26152.50|3737.00|3.30|126.00|94.30
Cummins India Ltd.|43803.40|40345.20||2.30|38356.30|30115.47|591.70|7000.60||29070.80|13479.00|4292.50|7.65|45869.60|41091.60|0.50|0.00|40545.90|31228.14|1436.90|6829.70||31499.90|14788.20|4383.20|6.72|445.70|449.85
D C B Bank Ltd.|6483.60||10.50|0.80|6269.30|1014.04|6367.00|2951.90|4857.10|74250.20|6150.80|868.10|1.62|8205.30|||36.10|7654.50|1143.41|8142.50|3312.30|4234.50|86872.70|5973.10|-1765.80|1.34|43.05|47.35
D L F Ltd.|41843.30|29056.70|0.00|3.20|29147.50|7474.73|12211.90|53069.40|125114.50|347905.60|132397.50|14860.30|3.30|45918.00|34799.30|0.30|18.10|35500.10|11842.27|10581.30|49639.50|126930.70|360911.30|144058.50|4192.00|2.36|204.55|183.35
Dabur India Ltd.|33404.00|32687.30|17.20|2.20|29469.00|19377.57|264.90|5312.90|109.40|24410.70|8805.80|3190.20|15.19|38741.50|37503.30|6.50|452.60|34702.40|23387.54|758.60|6407.90|50.30|28778.60|10887.10|4862.20|14.25|113.75|155.20
Delta Corp Ltd.|2748.60|2499.60||1.40|1462.30|868.80|213.20|33.00|656.90|7144.00|485.90|1010.80|2.73|695.70|537.90|||230.90|59.80|156.60|32.00|47.20|7663.60|1077.70|158.60|2.26|68.90|53.35
Dena Bank|55877.00|||3.80|49760.70|4916.09|52824.80|11048.40|16916.60|708387.10|60724.10|30301.20|1.00|75151.60|||3.20|67120.20|5204.57|71077.40|16116.40|38809.50|873879.30|63741.60|24822.00|0.73|99.25|70.75
Dish T V India Ltd.|15245.90|11856.60||171.00|17159.40|11097.15|2828.00|12106.80|5317.30|26878.10|3486.00|4004.40|113.61|20156.90|16688.80||289.00|21769.80|14580.23|2756.20|8055.50|3642.60|26358.40|4369.70|4736.90|-72.57|64.45|63.90
Divi'S Laboratories Ltd.|13581.30|13133.70|||8879.60|7522.57|288.80|2313.80|94.20|23116.10|9540.30|3261.00|4.90|19287.00|18433.50|||13936.30|10562.91|639.20|2955.70|52.40|28048.30|12144.70|3444.70|4.68|522.45|489.68
Dr. Reddy'S Laboratories Ltd.|59415.00|56668.00||12.00|51271.00|34918.50|1097.00|11508.00|14379.00|102673.00|30888.00|2463.00|4.61|68707.00|66756.00||33.00|60631.00|37848.30|774.00|17221.00|15354.00|117536.00|42071.00|14030.00|4.45|1644.00|2263.40
Educomp Solutions Ltd.|10698.60|10197.00||2.80|6879.80|4334.24|390.00|2456.00|6474.90|26490.20|8451.20|3271.20|2.47|10955.90|10755.30||0.00|9477.00|5650.80|91.30|3387.90|6605.40|31598.20|11567.90|1571.60|1.02|174.60|37.70
Escorts Ltd.|33533.50|32337.10|9.90||32681.30|26901.03|377.90|8570.90|2824.80|32452.30|10408.00|1862.50|0.43|40477.00|38882.70|10.90||40359.10|32941.29|388.70|10630.40|2641.70|35280.70|12296.40|577.50|0.43|67.90|75.40
Essar Oil Ltd.|536966.50|472659.40|0.00|10834.30|551059.80|442730.12|2386.90|156154.30|122657.20|347838.70|128377.20|11802.00|4.83|638525.30|581421.60|0.80|12374.60|661261.10|556183.15|5577.40|188132.10|152476.70|418236.10|161551.70|4768.00|3.39|55.95|67.65
Exide Industries Ltd.|52270.90|45843.20|678.40|4.60|47484.40|32903.07|1019.80|6587.40|20.90|36229.00|12527.70|3977.90|4.49|57504.90|51488.10|2.80|5.90|53107.50|39351.69|637.40|7867.10||41059.70|14303.00|5100.60|4.18|136.90|121.90
Federal Bank Ltd.|45688.40||3.30||39817.60|4249.21|44087.60|10808.40|18883.60|516990.80|43356.60|23310.40|1.40|60907.30||3.30||53139.30|4790.94|59813.60|13031.40|42410.30|606267.70|45216.80|5931.00|1.28|45.20|41.51
Financial Technologies (India) Ltd.|5746.40|3555.70||2102.20|4827.10|1218.31|1451.70|864.70|4040.80|27724.00|1922.00|-516.60|1.93|8705.70|4230.90|0.00|14.80|3925.40|1246.93|4412.20|1954.80|5627.20|32250.50|4509.00|3102.30|1.31|754.50|781.10
Fortis Healthcare Ltd.|4409.90|2519.00||4.60|2991.80|1751.49|1838.20|984.40|4492.90|35857.70|2189.30|-0.50|2.03|5855.20|2568.30||2.60|3841.30|1999.78|3197.70|1680.40|9844.50|45108.00|1596.40|1005.00|1.27|101.95|87.45
G A I L (India) Ltd.|334264.90|320499.50|145.70||299978.50|259584.34|4112.30|47543.70|20900.00|327626.70|51092.70|30772.50|3.06|416356.60|397126.30||50.10|384796.80|328820.93|4272.20|59838.50|51268.50|418360.40|64288.50|44877.40|2.21|355.15|332.55
G M R Infrastructure Ltd.|7343.80|5402.60||0.30|6755.00|4220.77|1861.00|3722.60|17000.00|99344.30|7707.90|77.10|2.20|14318.20|10970.90|||13115.20|9700.72|3247.20|5757.10|23816.30|107926.90|11956.40|-1203.70|1.67|25.17|17.71
G V K Power & Infrastructure Ltd.|1231.10|407.30|||548.30|152.54|813.40|27.90|9.50|26396.10|74.20|-229.80|1.61|405.80|269.60|||488.50|79.43|121.50|17.70|6.40|29469.00|2983.00|190.10|1.09|15.70|7.85
Glaxosmithkline Pharmaceuticals Ltd.|26489.40|24007.60||142.80|22744.30|12252.90|1603.20|2713.90|49.00|30256.90|24732.50|2682.80|8.58|29397.60|26593.20|1.80|366.40|23099.20|14912.63|1866.10|3280.60|45.90|58507.10|25183.60|2353.60|9.14|2029.85|2479.20
Godrej Industries Ltd.|13186.30|10568.50|248.30|0.00|12083.60|8791.10|1583.80|4748.30|4411.10|22860.40|3579.20|1014.60|5.36|16357.60|12869.90||4.80|14433.50|10956.84|2619.60|7675.50|4142.40|26766.00|5571.00|1949.60|6.73|242.31|311.85
Grasim Industries Ltd.|53592.70|46525.50|334.70||41901.00|28279.88|2563.00|3708.70|7649.60|100177.80|9295.10|9729.90|2.77|58397.80|49585.90|8.90||48163.70|32911.59|4531.30|5078.50|6632.50|110481.00|11754.80|7741.40|2.65|2717.15|2797.70
Great Eastern Shipping Co. Ltd.|16643.40|13816.60|1056.90|857.00|13978.80|8005.03|1555.50|2033.00|36158.20|96127.30|9407.10|6783.30|0.73|20393.90|17093.20|772.40|0.00|18960.50|11888.90|2260.20|2505.90|38744.20|99295.00|18413.80|1047.90|0.73|252.65|214.80
Gujarat Fluorochemicals Ltd.|11106.40|7767.00|71.50|30.60|8040.90|5484.74|981.30|4202.00|4005.30|29267.20|3822.80|2839.50|2.25|21497.50|11728.40|490.40|3704.40|18184.20|5754.74|534.60|2904.10|7710.30|34627.20|8752.60|4259.20|2.62|398.95|277.30
Gujarat Mineral Devp. Corpn. Ltd.|14707.40|14217.60|12.40|5.50|10916.50|6587.36|194.40|3579.90|1330.20|26868.60|1450.00|3887.00|2.58|17718.00|15707.10|6.70|0.00|12813.50|6727.48|473.90|5304.70||33020.30|1930.30|5618.00|2.83|188.75|119.35
Gujarat State Petronet Ltd.|10919.00|10459.40||0.10|5855.20|1782.61|206.90|2948.70|14781.90|41151.40|3772.60|5975.00|2.78|11746.40|11227.90||7.40|6525.80|2151.57|497.80|2129.80|13958.40|44698.40|6832.60|7935.30|1.75|70.40|57.80
H C L Technologies Ltd.|69610.50|67604.40|14.30|3.00|58723.10|31419.93|1564.30|15153.40|8598.70|97766.60|36306.40|14101.30|5.82|92084.40|88730.90|28.40|3.60|72322.20|38773.72|2874.40|22668.80|7076.00|120610.90|42974.70|20222.40|5.00|242.22|383.05
H D F C Bank Ltd.|244867.60|||8.20|205603.60|27460.38|244772.80|266053.90|136890.00|2774287.70|405932.50|110220.60|4.30|341488.50||15.10||289817.60|32262.70|334528.40|339132.70|229771.80|3379715.10|380737.10|95850.80|4.08|573.95|656.55
Havells India Ltd.|31970.80|30074.70|5.40|5.80|30688.30|22001.00|107.70|5844.20|1172.10|21794.00|6435.00|3365.70|3.45|40109.40|37729.00|1.30|122.20|38193.90|26715.48|7.80|7253.40|1008.90|26614.00|9579.30|3521.50|4.44|116.41|147.37
Hero Motocorp Ltd.|214877.00|196189.40|4.60|922.70|195868.00|158903.97|2956.20|28927.50|21518.00|107411.80|7892.30|19131.60|10.74|259777.00|237405.90|24.00|135.70|236936.00|194449.88|3647.70|25699.30|17308.30|99046.70|11003.30|20196.40|9.57|2114.35|1681.25
Hexaware Technologies Ltd.|7574.80|6789.20|1.30||5255.00|2948.13|676.40|2737.50||12403.50|5736.00|1086.70|2.57|9599.70|9148.60|0.50|0.00|6743.70|3725.52|389.70|2309.70||13188.80|3892.40|1972.10|2.56|126.80|87.05
Hindalco Industries Ltd.|258382.60|238451.70||80.70|241049.70|193123.41|4762.30|54253.60|51495.40|466727.80|94210.10|22144.70|1.35|290619.20|265819.20|29.70|0.00|272265.20|218452.09|7038.00|66099.50|111166.60|557974.70|102920.60|21220.70|0.79|121.00|102.45
Hindustan Construction Co. Ltd.|39853.20|37586.50|0.00|25.30|41044.80|30967.12|462.00|30603.80|23654.50|85166.40|49735.00|-97.60|1.45|41525.90|38504.80|160.90||43748.40|31581.30|1049.40|28780.60|28026.70|90419.40|51550.20|1699.00|1.20|21.35|10.55
Hindustan Oil Exploration Co. Ltd.|3840.40|3270.50|1.00||3052.00|1793.50|75.50|540.50|5894.30|22273.90|1386.80|1631.00|2.23|2067.60|1513.40|0.20|0.00|1661.50|1076.98|141.70|596.40|5906.90|23245.90|1464.70|631.10|1.21|131.30|34.55
Hindustan Petroleum Corpn. Ltd.|1452879.00|1346492.90||144.40|1471878.60|1263564.23|12842.50|180997.40|179284.80|613947.60|256137.30|10014.30|0.96|1906931.40|1797971.20||95.50|1906061.80|1698519.44|8127.50|230869.30|246991.70|719651.70|333150.40|22262.70|0.78|332.60|255.15
Hindustan Unilever Ltd.|211567.70|196470.20|1800.90|180.10|191458.60|120321.94|2925.90|57828.40||104019.10|55513.40|16562.00|23.32|236379.00|220278.90|1330.00|444.80|208155.00|139016.03|2824.90|54994.20||111980.20|52003.60|26270.90|25.24|446.60|587.85
Hindustan Zinc Ltd.|114828.70|99786.50|1.30||67380.20|40811.64|8658.90|10076.00|3.90|250600.30|69110.20|42297.90|2.58|136238.10|113522.80|6.90|0.00|80033.30|50166.57|15421.40|9905.90|3.90|295041.90|68051.60|44920.50|2.08|122.35|104.45
Housing Development & Infrastructure Ltd.|19237.00|18032.30|0.00|45.30|34415.10|27451.50|1165.10|18768.30|35154.90|161818.60|106578.90|-15354.40|0.78|10667.90|8650.30|112.10||12775.50|5564.86|1441.20|23733.00|12752.20|166785.30|110817.10|13419.60|0.36|88.90|40.95
Housing Development Finance Corpn. Ltd.|130980.60|67.10|||95664.60|1614.45|130716.70|35790.10|874411.30|1392919.30|67390.20|-173866.30|5.94|176111.60|67.60|||134843.20|1883.14|175825.90|52745.30|1062160.90|1675693.80|68562.40||5.23|662.35|875.15
I C I C I Bank Ltd.|330829.60||411.70||279315.80|28049.08|328699.00|126918.90|1058313.00|4066780.90|429589.30|-115777.00|2.33|414524.40||0.00|16.90|349871.80|32705.93|412244.10|293967.00|1382833.50|4894963.20|640035.30|-26766.70|1.70|178.88|215.82
I D B I Bank Ltd.|207070.80|||26.90|190567.60|9419.04|204589.60|45576.60|508983.50|2533768.00|228850.90|-31812.20|1.11|255832.40|||15.40|235516.30|10388.42|253396.60|48332.00|533070.90|2903163.60|208321.30|78320.10|0.76|95.20|73.45
I D F C Ltd.|46100.30|74.40|70.00||33329.10|1165.80|45696.80|11373.40|291347.90|507219.30|35386.70|-116515.40|2.21|62189.50|101.00|43.80||46160.30|1441.39|61875.20|14718.80|317504.10|630634.70|36098.50|-92233.10|1.68|137.55|132.05
I F C I Ltd.|32039.50|253.30|340.90||25079.70|729.33|23911.40|11146.90|191873.10|275839.80|8613.50|-32616.60|1.03|33266.90|255.90|11.00|0.00|26630.70|713.25|27157.70|10857.50|206052.10|300986.10|6229.10|-7199.30|0.72|40.70|26.05
I I F L Holdings Ltd.|7998.80|-8.20|0.00|3.10|6775.20|1827.98|7992.70|9333.80|5.60|27841.20|11545.70|1915.90|1.95|6391.10|-4.30|143.60|1.10|5758.10|2018.11|6233.40|8726.40|0.00|25453.10|8491.10|4149.50|1.51|60.95|54.10
I R B Infrastructure Developers Ltd.|3733.60|2872.60|||2832.00|2252.20|857.20|4200.20|1606.50|32840.50|10793.40|-380.60|5.00|14529.30|12496.80|||12870.00|10882.32|2031.20|11556.20|2500.00|44863.10|10870.70|8526.60|4.09|132.30|98.10
I T C Ltd.|314430.80|210659.90||244.40|268013.50|108047.41|5712.70|44732.20|972.60|258714.00|85200.40|46991.40|8.86|360839.20|247522.70||116.20|300702.60|125352.98|8216.10|48234.00|873.50|294368.30|96046.90|54575.60|9.47|250.05|324.85
