|||||||||||||||||||||||||||NSE|NSE
Alstom T & D India Ltd.|37445.70|35687.90|20.20|83.30|35133.60|28465.28|0.70|20320.90|636.50|41802.10|25962.30|2278.80|7.44|42843.20|40167.40|0.20||42202.10|32296.15|1.70|16258.60|4360.00|49659.80|33017.70|1093.20|7.75|289.45|257.35
Ambuja Cements Ltd.|79959.60|70714.60|610.60|64.00|67281.50|33188.39|608.60|10670.50|657.00|89013.70|17869.30|21025.00|2.45|87318.00|73838.00|399.10|32.70|75217.60|34430.31|1812.40|12976.10|565.00|103942.20|28300.60|18501.10|2.99|113.05|133.65
Andhra Bank|61576.80||3.40||55046.30|5552.67|58631.50|18876.20|33511.50|685292.30|63845.50|7643.50|0.60|73795.60||5.50||63337.10|7196.75|70053.70|21191.80|58524.40|904308.10|122195.50|79315.70|1.19|129.30|134.20
Apollo Tyres Ltd.|45875.80|40847.90|11.80||44420.90|34022.42|158.00|4601.30|4591.10|31626.20|8501.10|3245.80|0.68|54792.90|50382.80||39.30|50904.70|37795.56|240.50|6904.60|8199.70|44616.80|9582.00|7026.60|2.07|64.10|78.25
Ashok Leyland Ltd.|69184.40|61646.90|37.40|11.50|67292.20|53313.08|823.90|18688.70|18748.10|79261.80|24472.80|-5263.30|1.14|81672.40|74306.20|52.70|112.60|79954.10|61568.25|814.90|25920.70|21372.30|93230.50|32228.00|10673.20|3.20|31.30|24.30
Asian Paints Ltd.|50897.90|44987.50|60.80||47280.40|29741.40|207.00|7811.40|652.90|33557.20|10403.70|3252.10|6.89|59520.70|53455.90|70.20||53070.80|32009.05|1215.70|11585.70|659.60|46233.90|11981.00|8482.20|12.56|232.98|318.51
Aurobindo Pharma Ltd.|30248.30|27911.30||0.30|29252.30|21438.78|1307.20|4943.20|11341.40|41474.10|20309.90|33.10|0.77|34404.20|32491.10|92.60||30621.40|23640.64|980.40|5951.50|9304.10|46340.40|22200.00|3463.80|2.79|92.04|86.08
Axis Bank Ltd.|138131.60|||82.00|119978.00|10533.15|136587.40|37288.30|152198.70|1477588.40|182638.60|95258.10|1.46|156123.30|||38.70|130978.00|13380.07|154301.70|51013.90|171695.50|1806805.30|184339.80|51840.70|2.95|246.73|257.91
B E M L Ltd.|30592.00|28186.10|0.10||30710.80|20915.85|293.80|11307.70|944.40|41944.60|34530.10|-4169.90|0.83|31179.60|28519.10|0.80||30461.00|22356.42|231.20|8922.50|1442.10|44595.90|36108.30|896.90|2.15|995.00|580.20
B G R Energy Systems Ltd.|19639.50|19215.80|1.50|0.20|18504.70|15832.37|306.20|12289.80|266.30|26737.20|19171.20|747.20|1.83|31009.30|30681.30||1.30|28980.40|22929.29|201.80|18898.00|489.70|38177.30|29075.10|3256.60|5.50|726.10|447.95
Bajaj Auto Ltd.|98256.80|89563.70|45.60|38.70|91466.90|72242.31|1500.10|12057.40|15699.70|60473.60|13415.70|3603.50|4.79|126750.40|117729.90|98.70|34.20|110225.30|89041.44|1487.60|20241.80|13255.80|87389.00|29691.60|27039.00|9.95|1247.28|1407.10
Bajaj Hindusthan Sugar Ltd.|19948.90|16019.80|340.70|16.10|16837.30|13038.55|1848.40|6830.30|29851.50|65439.50|9418.10|1506.90|1.43|32403.90|28709.90|2.50|1.00|39402.10|24974.45|1976.30|17169.50|52031.30|111049.70|25641.00|-6755.10|0.81|98.77|60.05
Balrampur Chini Mills Ltd.|18027.10|17190.60|27.90|68.30|12930.70|12791.83|124.80|1554.80|9720.30|27653.50|3944.90|6120.90|2.67|30925.80|29277.50|32.00|182.30|41255.90|23935.44|164.40|2395.00|7166.80|39896.10|17668.90|-6318.80|1.39|84.75|62.40
Bank Of Baroda|178761.10||13.20|13.60|156489.10|19920.36|171646.10|74572.00|127507.30|2266722.30|276958.80|84248.60|0.66|200509.00||12.60|12.10|169925.70|20148.20|191387.70|79096.00|132418.90|2783166.90|385207.90|203656.70|1.54|143.92|174.67
Bank Of India|194332.90||||164259.40|15285.55|188189.80|63155.00|156731.80|2259316.60|252846.90|130491.70|0.98|204946.20||||187535.50|18203.90|199587.70|80003.10|223081.20|2749664.70|342631.70|187269.30|1.40|357.00|413.80
Bharat Electronics Ltd.|48839.20|45967.80|10.60|784.70|47909.50|33124.68|1651.70|41385.40|12.10|100810.50|78074.60|3647.20|1.86|55953.80|51960.20|34.20|313.50|49122.60|39885.07|2406.20|44310.30|7.30|109182.20|87168.50|10277.40|4.05|572.90|535.88
Bharat Forge Ltd.|22308.80|19954.80||1.10|21635.50|15062.08|1019.30|3914.00|16308.60|41711.20|10754.70|1839.30|1.47|19817.80|18430.30||0.60|18818.40|13452.51|371.00|7032.20|17418.50|45154.40|12541.90|5330.80|3.71|288.35|307.75
Bharat Heavy Electricals Ltd.|303764.90|265559.70|83.60||283898.20|198513.51|8600.40|233573.20|1436.30|483337.30|357187.00|31643.50|5.71|384327.70|331707.40|3.00||349087.80|259151.66|9498.10|280237.30|1221.90|544094.80|416852.10|14269.90|7.35|485.54|410.11
Bharat Petroleum Corpn. Ltd.|1469462.30|1340405.00||17.70|1446345.40|1264883.36|8304.00|111193.30|58048.10|481777.40|123889.10|62031.80|1.12|1337731.10|1215140.10|40.70||1362254.30|1145515.33|18197.10|145505.60|121513.30|545666.50|194900.30|-15466.00|1.43|330.15|325.13
Bharti Airtel Ltd.|345395.60|340035.30|40.30||267956.60|188814.78|3843.90|131179.90|70892.80|533022.50|60255.60|123898.30|4.30|368381.00|355891.00||171.00|274114.00|200752.70|11389.00|122848.00|43667.00|613388.00|46038.00|126282.00|3.23|265.05|394.90
Bhushan Steel Ltd.|54276.10|49626.60|6.80||49081.40|39195.56|159.60|13687.00|76124.90|121510.20|23584.50|5349.70|0.83|61210.90|56165.30|18.70||55707.50|42184.27|1125.90|15671.30|108146.60|173401.60|32953.50|3952.40|1.80|280.26|431.87
Biocon Ltd.|10164.90|9115.50|||9314.70|6434.12|246.60|2197.00|1388.00|18861.90|5216.70|1075.00|2.08|12650.80|11613.30||28.30|10556.70|8006.69|212.30|3796.20|1650.60|22771.60|8410.60|2205.40|3.63|322.25|354.80
Bombay Rayon Fashions Ltd.|13471.80|13424.00||15.60|12757.80|9476.00|33.90|1161.60|10845.70|31085.20|8173.10|391.80|1.20|16304.30|16147.70||14.60|16045.60|11427.76|133.10|1760.20|13543.60|46994.60|10989.20|361.50|1.27|260.00|284.00
Bosch Ltd.|55715.30|48081.10|8.00||50142.10|36581.17|2801.70|8545.30|2559.00|50177.30|22761.80|8841.80|4.30|75366.90|66848.20|6.80||68721.90|49471.91|1994.80|13370.50|2733.50|73380.70|29441.00|8702.80|4.83|5372.50|6882.90
C E S C Ltd.|32609.70|30446.40|16.90||28512.80|23314.93|1275.90|27371.80|21602.70|103551.30|19583.20|11768.50|0.78|35272.10|33595.70|14.50||30939.10|24552.34|1043.00|29618.70|25026.10|113702.60|19034.50|8612.20|1.25|375.55|298.50
Cairn India Ltd.|2980.40|37.30||208.40|2438.00|186.01|2787.30|1076.80||321905.40|28284.30|-354.40|1.09|1721.70|32.00|||2411.20|158.35|1560.90|1480.70|13450.00|335160.60|1965.80|-1280.60|1.82|296.85|311.75
Canara Bank|195494.70||8.30||174770.50|16233.15|186090.80|55593.00|140009.50|2196458.10|205593.10|21686.40|0.68|227402.40||27.80||197188.10|18368.32|216552.60|58703.70|84405.50|2650516.80|224544.80|215734.60|1.34|452.05|525.00
Century Textiles & Inds. Ltd.|44496.20|39543.30|569.10|41.40|42867.50|24779.61|70.70|6769.60|14183.60|46317.40|9257.60|6666.80|1.38|50402.20|45876.50|64.20|46.20|48129.50|27279.84|125.50|8104.30|13730.80|58680.90|11870.20|6054.20|2.69|455.45|352.50
Chambal Fertilisers & Chemicals Ltd.|47308.00|46076.10|60.30|7.00|45487.50|35767.94|979.30|11554.00|20425.70|52845.20|14659.10|9644.80|1.41|36519.50|35476.70|50.40||33268.50|26168.60|456.30|2276.60|19783.70|46744.80|11760.20|-1610.00|1.84|65.35|80.70
Chennai Petroleum Corpn. Ltd.|379884.30|333585.00|1.80|7.70|371612.70|316085.69|216.30|22364.00|9045.50|83396.80|35119.70|17813.90|0.46|302504.10|255343.40|0.40|31.20|303051.80|239859.58|1821.30|23910.60|15611.50|114741.40|62867.70|-14973.60|1.27|252.85|225.05
Cipla Ltd.|53768.60|52391.60|23.60|36.20|47136.00|33953.94|238.20|10128.50|734.80|76125.50|34301.60|3491.70|3.94|58604.00|56217.20|963.40|10.50|50441.00|34783.86|280.50|9612.00|46.60|85278.30|33997.20|11102.60|4.60|335.25|331.05
Colgate-Palmolive (India) Ltd.|18659.20|17401.40|98.10|3.70|15767.40|9564.83|357.30|3945.40|46.90|7897.20|3518.90|2828.10|29.63|21237.10|20048.20|29.30||17143.30|10470.69|281.20|4266.50|45.90|9014.60|4734.00|3486.30|28.16|420.30|491.18
Container Corpn. Of India Ltd.|36291.40|34142.90|102.60|2.80|28379.40|24369.74|1739.60|3779.40|0.00|45901.60|18656.40|8182.10|2.48|38867.50|37029.20|0.10|2.40|31000.60|27015.23|1485.20|4899.40||51985.50|20945.60|6425.10|3.95|889.73|693.17
Core Education & Technologies Ltd.|3479.00|3466.30|||2820.50|2104.99|12.70|1068.60|1761.10|8256.80|2729.30|754.00|1.05|4265.30|4179.50|||3290.80|2371.74|85.80|221.00|918.30|11013.40|2523.40|978.90|3.16|244.00|295.20
Crompton Greaves Ltd.|50902.10|47255.00||1.40|46803.50|35728.22|410.90|11876.70|536.70|29257.40|18052.20|5606.00|3.69|57761.00|53724.80||6.00|52080.50|39747.09|1111.30|14466.00|267.80|37830.60|21268.50|6711.60|9.56|257.30|259.05
Cummins India Ltd.|38063.30|33002.50|192.00|19.70|33826.60|26282.11|608.00|5977.10|16.70|22204.30|12012.00|2211.60|2.63|31572.00|28585.10|8.40||26936.30|21063.61|679.20|5209.20|0.00|23915.80|10055.70|5759.40|6.51|426.75|484.25
D L F Ltd.|38803.60|28284.10|0.10|6.00|23000.00|5540.64|9995.50|16345.80|74142.00|251488.30|82654.60|13377.30|2.29|32341.70|23979.90|32.80|2.60|24670.70|8382.89|7769.20|19653.50|115215.60|289508.80|88244.10|3663.40|4.09|283.85|210.45
Dabur India Ltd.|24759.70|24047.30|4.20|1.40|21420.20|14312.86|299.50|3319.20|45.80|15865.10|5301.20|3369.50|11.63|29350.90|28634.00|24.40|4.30|25116.30|16248.07|342.40|4359.60|151.90|17792.20|6047.70|4794.50|18.39|103.10|114.00
Deccan Chronicle Holdings Ltd.|8576.20|8136.70|0.80||7175.50|4919.28||2588.30|3679.60|18463.70|6838.40|2067.30|1.00|9232.50|8911.00||13.00|6623.30|3729.26||3730.60|3423.30|20530.90|8492.30|3872.70|2.97|122.95|69.35
Dena Bank|40348.80|||7.10|36122.20|3861.04|37391.80|16071.00|14431.30|484647.50|63424.80|42581.20|0.48|46210.50|||5.00|41098.00|4294.58|43430.10|19133.90|15619.20|575890.60|56565.60|26538.20|0.94|92.25|90.50
Dish T V India Ltd.|7478.80|6184.90||9.20|12225.40|7492.75|1082.50|15715.00|8032.10|20972.20|1099.80|-2667.20|-3.80|11534.30|9079.20||80.20|14152.50|9829.13|2156.40|13887.20|6594.20|28773.30|5815.00|46.90|9.73|45.80|87.80
Divi'S Laboratories Ltd.|12224.30|11939.10||0.10|8965.10|6312.78|97.20|1616.00|504.20|15748.40|6928.00|2955.60|4.85|9668.60|9371.40|1.50||7217.40|4822.62|169.30|1632.50|272.60|18884.70|7273.20|3581.50|5.81|390.63|393.75
Dr. Reddy'S Laboratories Ltd.|46137.00|44450.00|13.00||41169.00|27164.80|677.00|10502.00|6185.00|77492.00|25582.00|4706.00|1.57|50870.00|47997.00||5.00|43582.00|28160.50|1681.00|14475.00|5593.00|90367.00|23804.00|12354.00|3.64|1440.45|1531.90
Educomp Solutions Ltd.|5274.80|5006.50|||4233.20|2209.22|257.40|1331.40|4691.20|11798.30|3986.10|842.40|8.51|8753.10|8211.70|183.80||6537.20|3259.87|185.50|1655.70|5190.90|22002.10|11704.00|2884.20|5.80|528.70|391.90
Essar Oil Ltd.|426899.60|375255.40|||422117.20|357194.36|7961.00|68659.90|87656.00|221137.70|50109.10|22418.30|2.51|432781.00|364378.70|414.90||435594.50|349633.88|8086.80|101589.30|86482.70|260059.70|76528.90|14153.70|4.74|139.95|124.60
Everest Kanto Cylinder Ltd.|3993.80|3539.10|5.60||3882.00|2512.47|121.60|1278.80|2546.30|9747.90|3122.90|140.70|3.09|4348.50|3510.50|4.90|103.20|4216.00|3139.04|283.70|1010.10|2188.90|9607.80|2953.70|274.70|2.80|133.55|91.55
Exide Industries Ltd.|42448.10|33798.60|25.10|7.50|39424.30|25094.68|110.60|3807.30|2375.60|21211.50|7057.80|5047.30|2.72|45860.30|37997.20|0.50|4.00|40960.30|25968.56|335.60|4943.30|898.20|29713.30|8713.10|5238.40|4.78|130.00|161.65
Federal Bank Ltd.|38485.00||5.70||33480.10|2923.71|36246.70|9123.30|12189.40|389765.90|38162.50|30117.10|0.55|43258.10||3.90||38612.60|3369.76|41126.00|11512.20|10467.60|438223.10|30806.70|-448.20|0.97|31.61|45.27
Financial Technologies (India) Ltd.|7183.00|3541.60||0.70|3496.60|1104.64|3503.30|734.20|4611.00|24178.00|5390.70|1031.20|1.63|6543.70|3269.50|30.80||3100.00|1003.16|3138.60|1001.30|4085.20|27199.20|2772.20|1101.70|3.54|1343.40|874.60
Firstsource Solutions Ltd.|8377.60|5660.40|636.10||8226.50|3254.57|2036.40|1161.70|13272.20|24244.10|2036.10|468.70|0.70|8338.70|6617.20|5.10||7665.40|3640.03|1685.30|565.60|12056.70|22897.70|1904.10|1574.00|1.25|28.05|17.80
Fortis Healthcare Ltd.|1963.90|1695.70||10.10|2035.40|1292.59|252.70|1174.70|2534.30|12127.90|1010.20|94.40|1.94|2542.90|2054.30||4.80|2241.40|1406.17|472.60|814.00|12396.50|29231.90|748.80|156.60|3.68|154.10|162.75
G A I L (India) Ltd.|252175.60|231013.90||437.40|224188.60|182706.29|6010.30|41779.20|12001.30|257359.50|59192.80|25778.80|2.11|259288.10|239682.50||75.50|228095.60|185701.15|4200.70|54483.10|13603.80|303867.30|63227.70|46774.30|3.10|466.25|441.20
G M R Infrastructure Ltd.|1677.70|-17.90|||701.00|71.83|1672.90|174.50|3400.00|61409.00|13377.20|-261.50|3.03|1845.50|1020.30|||1837.80|634.71|637.30|701.50|17750.00|84966.00|1214.10|347.90|3.94|58.67|32.03
G O L Offshore Ltd.|9530.10|8951.60|13.60||7419.10|3696.33|553.30|2423.90|19433.50|28998.50|4780.90|3230.50|1.34|10139.50|10074.00|40.50||8393.30|4380.93|7.50|2043.90|23078.00|35694.40|3139.50|4070.50|1.48|441.70|210.90
G T L Infrastructure Ltd.|3894.70|2198.50||3.20|3866.30|2640.41|587.90|3691.10|35013.20|52121.20|15958.30|3024.20|1.98|6984.90|3461.60|12.80||7010.70|4095.84|1551.10|3933.10|44703.10|66629.60|7031.50|1209.10|2.26|47.05|15.00
G T L Ltd.|15207.90|14509.00|12.60|100.00|14823.90|11155.37|672.80|10183.90|7612.50|30733.10|14414.10|2544.90|2.30|16786.60|15513.30|5.90||14684.20|11507.67|1240.70|7533.80|21735.00|43365.80|17843.40|2799.00|3.47|431.05|90.80
G V K Power & Infrastructure Ltd.|442.20|258.40|||232.20|83.14|163.30|25.30||17427.90|128.00|51.30|1.89|604.70|445.60|||387.80|136.19|135.60|26.30|1003.40|25702.10|131.60|12.70|2.87|43.75|19.30
Glaxosmithkline Pharmaceuticals Ltd.|21160.80|19217.10|326.60|250.10|16362.10|9474.71|1011.30|3166.60|54.20|44485.20|20133.70|4487.80|7.76|23551.00|21597.90|4.90|265.00|18116.00|10590.03|1173.40|3462.20|51.60|50729.50|23340.10|4274.40|10.25|2188.60|2350.15
Godrej Industries Ltd.|10353.10|8078.10|12.50||9946.80|7256.67|1435.20|1404.60|2348.40|18927.70|2845.10|377.20|1.65|10343.90|8093.70|0.90||9707.90|6922.58|1609.40|2104.00|2634.20|19107.90|2617.50|700.20|4.41|165.52|206.48
Grasim Industries Ltd.|124697.60|108663.30|21.00||108386.70|61102.61|1831.50|16869.30|28512.20|160680.40|20531.10|20680.60|1.53|96095.90|82217.50|3467.90|112.90|75138.50|42031.51|2247.50|3023.70|7952.20|93301.90|7791.20|19791.40|3.61|1845.40|2095.85
Great Eastern Shipping Co. Ltd.|33748.70|28362.80|2549.70|848.50|19900.50|11206.66|2561.70|7626.30|30665.50|89266.50|20803.60|17690.10|0.59|22498.80|19142.70|1858.50||18541.30|10484.77|1276.40|3997.80|35815.60|97776.10|14767.40|9109.50|0.83|290.55|287.60
Gujarat Mineral Devp. Corpn. Ltd.|10319.40|9768.60|5.00|1.30|7982.40|4499.60|338.90|1978.50|4785.70|28894.90|2509.50|2472.50|1.03|11130.00|10596.40|60.10||8430.90|5041.72|212.10|2005.40|2160.70|30020.40|2222.60|5535.50|3.21|126.15|149.95
Gujarat State Petronet Ltd.|5119.20|4870.40|||3885.10|1927.25|233.20|3771.80|11079.50|30138.80|2479.70|2037.70|1.77|10236.60|9919.40|||6098.90|2464.11|146.70|4878.70|12565.50|37980.00|2845.90|8862.30|3.16|102.20|88.90
H C L Technologies Ltd.|49415.90|46636.40|7.90|6.90|40314.40|18988.64|2620.70|22159.90|268.90|70863.50|34019.20|5290.50|3.57|52559.70|50703.00|38.70|16.70|41650.30|21105.89|1566.40|17224.80|10305.10|91591.50|35640.80|6801.40|5.01|181.70|247.38
H D F C Bank Ltd.|198386.80||41.90||175937.40|21443.59|197987.20|149848.60|85080.20|1833586.80|217063.10|36615.40|2.83|201589.60||40.20||172102.60|22378.95|201501.20|191676.70|114903.60|2225568.80|327579.70|57329.60|4.11|381.48|503.11
Hero Motocorp Ltd.|144722.90|128860.70|1.90|35.70|132126.20|103359.35|2560.60|15258.50|784.90|60904.00|7700.00|12945.50|5.63|177598.70|163555.90|2.30|61.80|155165.00|125414.94|2770.10|22075.60|660.30|85305.00|25595.70|25887.70|11.21|2020.15|1877.20
Hexaware Technologies Ltd.|5209.00|4892.60|5.40||3967.00|1747.77|272.20|1572.70||9758.40|3064.40|1256.10|1.78|5433.40|4221.00|827.40|270.50|4505.10|2188.63|303.70|1236.40||10991.10|5179.80|-29.90|1.93|37.67|69.60
Hindalco Industries Ltd.|205265.80|182040.80|64.00|9.30|177586.30|140546.24|5991.90|18689.10|55851.80|362701.40|61873.20|31703.90|0.37|212388.70|195060.50|41.50|12.20|200891.10|157126.20|4970.40|54269.30|51530.20|419170.50|75984.50|16782.50|1.24|142.95|180.55
Hindustan Construction Co. Ltd.|32086.90|29953.30|616.30||32922.90|25407.75|161.60|14026.00|19024.60|51032.80|29583.60|1045.60|1.01|34743.70|33067.60||162.50|36246.10|28155.52|279.30|18520.00|18583.70|63484.40|37631.50|344.20|2.68|59.23|31.90
Hindustan Petroleum Corpn. Ltd.|1336576.00|1256821.30|8.10|82.80|1312460.30|1187890.47|6125.60|105102.60|61566.80|472075.60|152987.90|58235.00|0.85|1176416.80|1084128.20|16.60||1195904.60|1007580.89|13875.90|145355.30|103514.90|517747.70|194702.00|32511.90|0.93|469.90|397.50
Hindustan Unilever Ltd.|225242.80|204460.10|2116.00|1170.60|204621.60|126405.51|2887.30|42558.30|3.40|85202.80|49276.00|19806.30|25.12|190166.90|177153.60|1465.70|442.30|168341.30|107151.71|2962.00|52916.60||95909.10|48287.10|33977.20|20.23|272.50|343.65
Hindustan Zinc Ltd.|71051.80|56835.60|16.10||44019.50|25623.84|8242.00|8028.20|3.90|159386.00|34705.80|27126.70|1.33|91603.10|80201.50||3.00|50435.80|30045.95|6047.70|9862.60|3.90|202239.60|15380.60|40351.30|2.81|95.23|136.50
Hotel Leelaventure Ltd.|5999.90|4619.90|646.40|2.60|4550.10|2253.46|577.10|1713.10|24148.00|49290.50|2015.00|2033.10|0.88|4807.60|4392.60|6.50|3.60|4397.40|2452.44|261.40|1445.10|28386.70|53551.60|978.70|331.60|2.24|48.00|41.45
Housing Development & Infrastructure Ltd.|18901.40|17197.60||0.30|23985.60|16843.15|880.80|6126.30|37483.20|95128.10|66842.80|-11212.60|0.50|15995.70|14936.50||1.50|25948.70|19531.03|1048.40|8022.70|33467.20|123995.60|90245.50|-9094.70|1.46|243.65|159.70
Housing Development Finance Corpn. Ltd.|111443.40|79.80|||88478.20|1292.24|111078.80|28833.70|765124.60|1017088.20|23401.00|-90899.20|3.06|116203.50|65.50|||87787.50|1375.12|115825.20|26561.60|889997.80|1166914.30|57754.90|-105771.60|5.13|583.08|706.30
I C I C I Bank Ltd.|399941.30||175.10||362360.00|23038.30|392543.10|154528.10|908308.10|3798495.80|451596.60|-201230.70|0.75|331899.30||1345.20||291649.50|22037.08|326265.20|125632.00|917635.70|3638668.30|492615.00|279757.10|2.06|168.29|218.93
I C S A (India) Ltd.|11253.00|10966.90|||9956.60|8225.93|16.80|1015.50|1353.20|11451.80|6454.20|-1145.80|0.69|12472.40|12021.30||0.20|11874.70|9464.90|80.60|2339.80|2490.70|16260.00|8846.60|-1175.60|0.85|144.25|99.50
I D B I Bank Ltd.|132565.20||132.80||123979.80|5122.71|127814.80|49794.70|439700.40|1725542.10|136047.30|196222.30|0.44|176192.70|||14.30|165881.40|7036.20|173544.80|62240.90|448489.80|2337692.20|168092.70|241322.30|1.01|118.45|136.35
I D F C Ltd.|33461.50|85.10|18.50||26102.30|785.36|33113.40|6236.10|172419.70|303790.70|48781.80|-1204.70|1.16|36087.80|110.60|127.40||25959.40|1130.34|35663.50|7742.30|180805.20|343640.80|4892.50|-33981.30|3.07|182.30|131.20
I F C I Ltd.|21974.20|164.10|384.00||15402.70|524.14|13881.20|9925.60|87881.70|179224.50|8015.60|6220.60|0.52|24481.90|205.70||39.20|17772.50|634.85|16751.00|8115.30|91284.70|220393.60|2962.60|5908.00|1.17|57.80|45.80
I I F L Holdings Ltd.|4944.00|||0.30|3885.70|1395.17|4920.70|5526.90|18.00|17529.30|5359.60|4936.20|1.60|6983.60|||1.70|5463.40|1685.75|6982.10|10258.10|4977.50|26406.30|11948.30|-85.10|2.94|94.95|88.20
I T C Ltd.|238272.70|150108.70||209.50|211932.10|78674.14|3519.80|29860.00|1159.20|198077.30|63457.10|30699.60|5.10|270625.50|183243.70||308.80|225514.80|99723.91|4304.80|35144.20|1077.10|233904.30|65878.60|44050.90|7.17|151.50|202.95
I V R C L Ltd.|50833.50|48652.20||10.50|48604.40|42932.68|946.80|16795.10|2924.90|51512.60|23957.50|196.70|0.90|55787.10|53188.60||19.90|55122.70|45748.73|547.90|23924.20|3926.60|64038.90|31643.30|1797.00|2.40|188.05|69.95
Idea Cellular Ltd.|103344.50|98511.00||17.60|93331.90|66337.52|4557.90|30134.80|75793.70|228840.50|31292.90|18637.50|1.38|124376.20|118430.60|317.00|30.90|113839.60|84590.15|3495.20|36292.60|65264.10|228086.90|10736.30|19851.30|1.89|59.75|79.85
Igate Computer Systems Ltd. [Merged]|18525.60|17287.00||11.40|13098.30|7025.83|1035.00|2763.30|9.40|39469.70|5051.70|6172.20|1.95|20829.70|18885.30|0.50||14279.20|7931.89|1883.60|3055.90|9.80|38034.10|6562.20|5544.50|2.11|514.05|324.30
