,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
Andhra Bank,ANDHRABANK,122013.00,,117908.60,10.40,108566.30,8638.84,82405.60,24772.70,1245782.30,99133.60,37255.60,0.89,139672.50,,134800.70,4.80,126781.20,9603.22,111193.40,23051.00,1463268.00,82514.70,36059.70,0.63,36064.95,48525.31
Apollo Tyres Ltd.,APOLLOTYRE,89517.20,89354.40,74.90,,87570.50,70514.40,21482.20,10941.30,63794.70,16661.30,5391.20,1.96,95388.00,94857.80,185.20,,92368.50,70617.25,21024.50,8792.20,65987.00,16347.20,7672.30,1.81,33920.87,88977.53
Arvind Ltd.,ARVIND,39420.40,35236.60,3033.00,919.30,35043.80,26888.03,17717.60,6761.20,47699.00,13468.90,3843.80,1.21,39840.70,39027.70,264.70,422.50,38888.40,28499.76,21195.60,7528.90,55667.60,16844.00,4227.00,0.99,20333.79,59556.07
Ashok Leyland Ltd.,ASHOKLEY,143971.40,141964.10,1829.50,34.80,140061.90,110204.72,30978.90,36182.20,119420.50,38997.10,11041.50,2.79,143448.80,139479.80,3753.50,41.70,136318.10,107511.45,43554.40,33716.20,131574.90,36903.00,6851.40,1.84,36052.17,97186.69
Asian Paints Ltd.,ASIANPAINT,92643.40,91393.10,933.10,4.00,84497.30,52586.69,1682.20,14168.70,48261.40,20259.00,8804.80,12.50,105918.00,104900.70,651.90,36.90,97177.10,58044.79,541.00,16448.10,56815.50,24056.50,10811.20,15.61,486888.80,602999.69
Aurobindo Pharma Ltd.,AUROPHARMA,43977.90,43787.30,71.00,5.80,43505.30,34565.02,27943.20,6382.70,61899.60,28585.10,1841.90,1.39,55960.10,55695.00,203.00,,52211.00,41475.73,27819.90,9622.80,70011.70,35251.20,6249.20,1.45,49302.07,207575.69
Axis Bank Ltd.,AXISBANK,274363.00,,270842.80,203.00,231940.90,20923.45,340716.70,70336.70,2856508.60,192709.00,67329.70,2.08,338576.00,,335635.40,,286781.70,23557.43,439511.00,84479.40,3405861.70,260997.10,122717.60,1.84,485176.67,923418.24
Bajaj Auto Ltd.,BAJAJ-AUTO,211213.90,204791.80,5556.40,105.50,182114.90,152760.52,1250.30,26916.40,112451.40,39857.20,30054.00,8.04,219760.40,211360.70,6532.10,770.20,189084.70,157167.52,884.40,26306.60,126368.70,33898.60,19231.30,6.59,559852.84,600697.00
Bank Of Baroda,BANKBARODA,335891.80,,322593.20,25.70,285822.20,23079.98,235730.50,86944.40,4473214.70,713022.20,255458.00,1.24,388423.60,,379251.70,12.40,343616.40,27085.25,265792.80,128830.10,5471354.50,909963.60,579702.00,0.92,236577.54,374385.54
Bank Of India,BANKINDIA,330920.80,,320800.20,7.50,304145.60,24704.24,321142.30,112176.50,3845354.80,423076.20,-105417.30,1.05,370968.00,,357160.30,0.00,343474.50,22020.07,353675.90,111499.70,4526027.30,612666.70,257043.50,0.79,110063.16,176301.20
Bata India Ltd.,BATAINDIA,19020.60,18717.60,135.10,9.60,17944.10,12179.12,,3506.00,11304.50,7009.70,1784.00,8.30,21297.70,20984.10,190.50,0.80,20603.60,13761.29,,4530.80,13827.60,8989.00,1749.90,8.33,61879.58,80143.35
Bharat Forge Ltd.,BHARATFORG,39270.70,38594.90,630.20,6.30,35812.20,26225.86,19810.20,9074.20,53837.40,18033.10,6715.00,3.48,34495.70,33299.30,632.70,2.10,31298.20,23046.59,18737.20,6673.50,51798.20,15263.90,5247.40,2.09,47443.48,168484.89
Bharat Heavy Electricals Ltd.,BHEL,529802.60,502563.90,9349.20,40.10,467635.00,342625.64,1930.10,335684.30,777965.10,585979.00,-8135.70,2.48,538104.30,509631.50,7997.60,33.10,470794.90,345868.89,14999.00,292425.30,823927.40,623928.90,18647.80,1.42,387455.08,558909.46
Bharat Petroleum Corpn. Ltd.,BPCL,2242607.70,2225004.70,8552.50,771.90,2235512.70,2017620.30,229936.90,245412.10,666544.40,332918.20,8547.60,1.70,2525652.60,2506492.60,14372.40,,2513943.30,2272857.54,238390.40,220894.40,679703.10,328360.80,54206.40,1.64,234098.53,419497.33
Bharti Airtel Ltd.,BHARTIARTL,422475.00,416038.00,5530.00,,365175.00,266831.30,153014.00,125977.00,901466.00,46895.00,113762.00,2.60,468503.00,453509.00,14007.00,0.00,417533.00,308382.50,142183.00,158829.00,995061.00,48219.00,138839.00,2.05,1377104.34,1490630.50
Biocon Ltd.,BIOCON,17494.00,16036.00,546.00,0.00,15353.00,11397.00,1613.00,3789.00,28308.00,8430.00,1508.00,2.28,20446.00,19833.00,410.00,1.00,17868.00,13312.50,1313.00,4272.00,30199.00,9798.00,3318.00,2.48,63030.00,94020.00
C E S C Ltd.,CESC,48968.10,47389.10,880.50,16.80,43425.00,33517.92,30769.80,34610.20,127315.20,22101.00,10148.40,0.70,56692.30,53849.80,812.50,42.80,50507.30,38127.45,37395.40,44376.20,149034.70,27365.00,15969.30,0.61,40116.93,80664.88
Cairn India Ltd.,CAIRN,2489.30,0.00,2456.20,0.00,2049.70,413.95,12500.00,942.00,332656.60,4707.00,-1210.70,2.00,191735.80,91960.80,7849.20,82661.20,44408.70,18853.82,0.00,9620.80,382487.80,17232.90,134442.30,1.53,563866.92,590840.47
Canara Bank,CANBK,339456.30,,326619.70,21.30,306629.20,24210.19,155253.90,79444.60,3744671.20,350058.70,162052.20,1.02,376441.20,,364694.50,24.20,347720.20,26812.73,202833.70,109984.80,4126741.30,437461.70,219447.00,0.74,121337.70,184365.16
Century Textiles & Inds. Ltd.,CENTURYTEX,54628.00,54127.60,115.10,28.50,54856.70,32499.15,39205.80,7977.80,80649.00,15156.70,3403.70,1.81,66464.00,65868.20,128.50,26.70,67408.00,39899.54,48502.50,8978.30,91014.40,17101.40,4855.60,1.48,20325.83,56148.42
Chambal Fertilisers & Chemicals Ltd.,CHAMBLFERT,66758.70,64801.70,1180.90,28.00,65581.00,50578.45,35568.80,3678.00,63355.70,28254.80,-5961.60,1.81,74592.90,73658.00,380.80,274.20,78197.30,57676.11,51159.80,7101.90,84667.80,48972.30,-12528.90,1.04,14608.90,23786.28
Cipla Ltd.,CIPLA,72230.30,70775.60,1125.00,11.60,60878.30,45047.73,378.70,9229.70,96371.90,36793.50,16190.40,3.25,85237.10,82973.80,1863.20,23.70,73073.50,49411.25,9993.80,10661.40,122321.50,42693.40,13552.90,3.44,321409.42,366533.60
Coal India Ltd.,COALINDIA,96243.20,6738.00,88416.90,0.20,15421.60,3250.68,13627.20,83400.90,307229.70,158915.30,92883.50,11.10,115562.80,6369.00,108053.90,0.00,17594.20,3573.86,11362.30,80515.90,340478.90,189199.80,105429.80,9.52,1778372.40,2322527.19
Colgate-Palmolive (India) Ltd.,COLPAL,28562.20,28055.40,419.80,2.90,24583.20,14217.92,0.50,5869.10,16804.10,6219.80,3318.80,34.93,33741.20,33242.10,400.00,0.00,28591.70,16854.08,,7176.50,20481.40,6998.30,5531.40,34.49,187112.52,212991.95
Crompton Greaves Ltd.,CROMPGREAV,70088.60,69344.70,649.90,,65113.90,53516.10,74.50,16686.40,46683.70,26152.50,3737.00,3.30,77629.20,76642.40,908.70,,73600.70,60140.28,140.60,19629.20,53858.50,28000.10,1686.60,1.98,53953.63,121870.79
D L F Ltd.,DLF,45918.00,34873.90,10581.30,0.30,35500.10,11842.27,159551.00,49639.50,360911.30,144058.50,4192.00,2.36,33518.60,21491.50,11532.60,0.00,28503.10,5651.61,157374.70,60627.40,370376.40,178057.40,-1291.10,2.73,266713.99,353235.78
Dabur India Ltd.,DABUR,38741.50,37958.50,758.60,6.50,34702.40,23387.54,2771.60,6407.90,28778.60,10887.10,4862.20,14.25,44933.40,44061.50,857.20,1.10,38767.50,26832.71,2420.40,7087.70,33206.70,10339.70,6629.70,15.25,281422.18,363982.56
Dena Bank,DENABANK,75151.60,,71077.40,,67120.20,5204.57,38809.50,16116.40,873879.30,63741.60,24822.00,0.73,96524.10,,93403.80,,88420.30,5905.07,84136.50,17018.90,1134404.40,109846.30,115559.00,0.64,18745.63,36732.86
Dish T V India Ltd.,DISHTV,20156.90,17372.50,2756.20,,21769.80,14580.23,14223.70,8055.50,26358.40,4369.70,4736.90,-72.57,22886.80,20071.50,2052.20,,23561.60,16442.40,16455.50,9972.70,31557.20,4160.60,6140.00,-46.02,53406.14,62461.85
Divi'S Laboratories Ltd.,DIVISLAB,19287.00,18627.40,639.20,,13936.30,10562.91,554.40,2955.70,28048.30,12144.70,3444.70,4.68,21927.60,21444.30,476.90,0.00,16825.40,11887.40,330.70,2872.00,35825.50,14068.20,4828.30,5.13,124332.21,195909.18
Dr. Reddy'S Laboratories Ltd.,DRREDDY,68707.00,67802.00,774.00,,60631.00,37848.30,15354.00,17221.00,117536.00,42071.00,14030.00,4.45,86520.00,83946.00,1214.00,,74867.00,47366.40,21000.00,15608.00,137652.00,55801.00,2888.00,3.85,387960.31,478420.02
Exide Industries Ltd.,EXIDEIND,57504.90,56783.10,637.40,2.80,53107.50,39351.69,,7867.10,41059.70,14303.00,5100.60,4.18,69508.40,68678.50,704.20,0.60,65505.00,53543.55,,8300.50,45642.00,17565.70,3597.20,3.24,104635.00,139782.50
Federal Bank Ltd.,FEDERALBNK,60907.30,,59813.60,3.30,53139.30,4790.94,42410.30,13031.40,606267.70,45216.80,5931.00,1.28,68735.10,,68047.90,1.90,60353.40,5792.17,51869.90,14409.40,713020.70,46890.20,33047.60,1.29,59811.95,102613.45
Financial Technologies (India) Ltd.,FINANTECH,8705.70,4255.50,4412.20,0.00,3925.40,1246.93,5627.20,1954.80,32250.50,4509.00,3102.30,1.31,6603.70,4508.90,1909.10,46.10,3374.90,1345.33,5982.80,2568.30,36000.70,1988.50,3170.60,1.23,24875.50,14735.92
Future Retail Ltd.,FRL,77517.80,74206.10,3208.20,,78736.00,54212.92,36571.30,14894.00,86891.60,23746.50,-49.30,1.67,123511.90,122926.40,491.20,,123714.50,96107.56,62679.50,16139.40,114513.10,35456.80,-716.90,0.55,17618.89,26994.67
G A I L (India) Ltd.,GAIL,416356.60,409390.00,4272.20,,384796.80,328820.93,53468.50,59838.50,418360.40,64288.50,44877.40,2.21,490471.00,481348.10,6539.40,,450819.90,392656.45,90635.00,72979.70,512407.30,93428.70,50334.10,1.67,382065.39,552992.72
G M R Infrastructure Ltd.,GMRINFRA,14318.20,11035.60,3247.20,,13115.20,9700.72,29601.30,5757.10,107926.90,11956.40,-1203.70,1.67,15419.10,11489.10,3859.80,,14884.60,9925.38,42372.00,6586.00,121588.90,13370.10,-1144.70,1.17,50017.79,116663.49
Godrej Industries Ltd.,GODREJIND,16357.60,13650.50,2619.60,,14433.50,10956.84,5067.30,7675.50,26766.00,5571.00,1949.60,6.73,16749.70,14276.80,2301.30,0.00,15507.40,12019.29,9262.10,4619.00,31941.60,7484.90,63.60,6.10,88101.19,112545.24
Grasim Industries Ltd.,GRASIM,58397.80,53710.90,4531.30,8.90,48163.70,32911.59,7197.20,5078.50,110481.00,11754.80,7741.40,2.65,64144.60,57719.00,6324.70,9.80,52201.00,37100.49,12840.20,7747.30,130774.70,13385.60,8415.30,2.55,242967.79,295224.44
Gujarat State Petronet Ltd.,GSPL,11746.40,11232.90,497.80,,6525.80,2151.57,13958.40,2129.80,44698.40,6832.60,7935.30,1.75,12392.90,11732.00,645.20,,7011.70,2274.10,16096.60,2454.00,52551.30,12088.50,6926.50,1.28,27882.70,50055.72
H C L Technologies Ltd.,HCLTECH,92084.40,89072.20,2874.40,28.40,72322.20,38773.72,10457.80,22668.80,120610.90,42974.70,20222.40,5.00,128969.40,125178.20,3418.00,18.30,92779.80,45486.53,6284.10,37353.90,183013.30,71792.70,38817.30,5.28,653350.33,1089311.83
H D F C Bank Ltd.,HDFCBANK,341488.50,,334528.40,15.10,289817.60,32262.70,238465.10,339132.70,3379715.10,380737.10,95850.80,4.08,420582.00,,414039.80,0.00,353319.20,37825.99,330066.00,304396.90,4003898.50,399782.80,121741.20,4.11,1456911.13,2010736.06
Havells India Ltd.,HAVELLS,40109.40,40037.70,7.80,1.30,38193.90,26715.48,1287.00,7253.40,26614.00,9579.30,3521.50,4.44,47469.40,47381.90,29.00,0.00,44148.70,31281.77,1087.80,6589.80,28754.60,10536.30,3649.90,4.30,75947.19,149529.02
Hero Motocorp Ltd.,HEROMOTOCO,259777.00,255450.30,3647.70,24.00,236936.00,194449.88,17308.30,25699.30,99046.70,11003.30,20196.40,9.57,263372.20,258659.60,3976.00,11.30,241816.10,196654.74,9227.60,21403.80,107308.30,15606.80,17446.60,6.15,205876.55,518618.39
Hexaware Technologies Ltd.,HEXAWARE,9599.70,9177.00,389.70,0.50,6743.70,3725.52,,2309.70,13188.80,3892.40,1972.10,2.56,10544.20,10199.70,324.70,2.10,7204.50,3678.41,,2167.70,14749.80,4374.50,2684.90,4.45,34763.88,42691.14
Hindalco Industries Ltd.,HINDALCO,290619.20,283013.40,7038.00,29.70,272265.20,218452.09,145734.40,66099.50,557974.70,102920.60,21220.70,0.79,291389.40,280912.30,8958.30,,272909.00,218322.21,245075.90,55796.00,668004.40,115336.10,-3523.40,0.52,172503.93,395797.07
Hindustan Petroleum Corpn. Ltd.,HINDPETRO,1906931.40,1895045.40,8127.50,,1906061.80,1698519.44,298312.30,230869.30,719651.70,333150.40,22262.70,0.78,2186954.70,2172089.60,10434.80,,2169813.10,1976211.71,337884.70,228320.00,769811.40,356062.10,8950.00,0.70,71670.46,135213.86
Hindustan Unilever Ltd.,HINDUNILVR,236379.00,231806.20,2824.90,1330.00,208155.00,139016.03,,54994.20,111980.20,52003.60,26270.90,25.24,285700.10,272604.60,6160.50,6377.00,248096.40,159089.83,,62600.90,117762.00,55992.60,29540.70,37.77,1324622.41,1485208.28
Hindustan Zinc Ltd.,HINDZINC,136238.10,120073.30,15421.40,6.90,80033.30,50166.57,3.90,9905.90,295041.90,68051.60,44920.50,2.08,156613.30,136079.80,20031.90,0.00,88743.90,57929.41,,10849.40,354873.90,91114.00,47850.10,1.59,429503.68,681121.42
Housing Development & Infrastructure Ltd.,HDIL,10667.90,9064.80,1441.20,112.10,12775.50,5564.86,37693.10,23733.00,166785.30,110817.10,13419.60,0.36,11536.50,9690.50,1845.40,,14692.60,3458.33,32443.60,27411.70,166862.90,112046.70,5189.60,0.19,13931.88,38862.62
Housing Development Finance Corpn. Ltd.,HDFC,176111.60,96.90,175825.90,,134843.20,1883.14,1391548.60,52745.30,1675693.80,68562.40,,5.23,214393.40,97.40,213711.80,,165684.60,2339.43,1588612.10,79703.50,1954624.90,67141.10,-283587.60,5.15,1244004.50,1674128.81
I C I C I Bank Ltd.,ICICIBANK,414524.40,,412244.10,0.00,349871.80,32705.93,1401649.10,293967.00,4894963.20,640035.30,-26766.70,1.70,485499.60,,480896.30,352.50,402244.90,35348.47,1453414.90,279107.00,5372629.40,632132.30,133737.30,1.81,1049254.43,1701356.33
I D B I Bank Ltd.,IDBI,255832.40,,253396.60,,235516.30,10388.42,534776.40,48332.00,2903163.60,208321.30,78320.10,0.76,282842.20,,279306.40,,264021.40,13509.49,658088.70,55131.10,3228174.60,215682.20,30642.00,0.55,86763.49,142991.80
I D F C Ltd.,IDFC,62189.50,117.20,61875.20,43.80,46160.30,1441.39,464287.80,14718.80,630634.70,36098.50,-92233.10,1.68,77906.40,117.90,77616.20,0.00,60256.20,1302.89,536313.60,21311.20,741401.40,39800.60,-55316.90,1.62,165928.45,230938.89
I F C I Ltd.,IFCI,33266.90,286.00,27157.70,11.00,26630.70,713.25,213358.30,10857.50,300986.10,6229.10,-7199.30,0.72,33799.20,293.00,27185.20,0.00,29290.50,674.90,179082.30,10408.80,259198.50,8082.60,36826.10,0.79,36398.62,63489.82
I R B Infrastructure Developers Ltd.,IRB,14529.30,12498.10,2031.20,,12870.00,10882.32,18112.50,11556.20,44863.10,10870.70,8526.60,4.09,22458.90,20324.10,2134.30,,20585.50,17929.56,16852.50,14316.80,47245.00,10228.90,4944.50,2.40,24162.87,85600.38
I T C Ltd.,ITC,360839.20,352208.90,8216.10,,300702.60,125352.98,891.20,48234.00,294368.30,96046.90,54575.60,9.47,431478.40,421055.10,9620.20,,366646.70,147185.92,776.70,51894.40,345487.20,120486.60,61397.50,11.00,2702143.40,2834709.96
Idea Cellular Ltd.,IDEA,193604.90,192753.20,350.80,30.70,187839.50,141014.84,121290.80,52224.10,323952.90,15843.30,30550.10,2.53,221569.40,220434.40,700.60,0.00,213386.80,162129.14,129656.50,60921.40,358695.20,17677.70,57083.10,2.69,560266.29,564056.87
India Cements Ltd.,INDIACEM,47418.30,47227.80,71.30,6.40,44457.00,20136.57,27009.50,10246.80,82730.20,7432.40,8212.60,0.96,52315.50,52132.20,140.90,13.80,50867.60,22226.79,30229.40,12210.20,88323.00,9713.60,6662.40,0.70,15911.85,31746.91
Indiabulls Real Estate Ltd.,IBREALEST,2227.20,1420.60,783.40,,2082.70,221.56,11254.20,242.00,69330.50,1192.60,1147.90,0.52,5887.60,3548.60,2337.70,0.30,3202.00,705.12,10520.50,427.50,69429.60,2691.00,1862.50,0.41,26945.88,33416.24
Indian Hotels Co. Ltd.,INDHOTEL,19201.00,18087.30,841.80,,17747.50,10409.77,26793.80,4957.90,75460.10,2564.00,4486.20,1.49,19798.70,18758.60,637.30,,22564.80,10975.32,25222.70,4812.50,74140.00,2699.70,3320.20,1.31,35730.67,76144.68
Indian Oil Corpn. Ltd.,IOC,4312202.90,4268758.90,26490.60,,4301189.90,3678069.87,754472.90,562471.90,2175219.60,969601.60,-27597.70,1.10,4795095.90,4757500.50,27437.40,,4797259.10,4196326.35,808944.90,584480.70,2354990.80,1028782.50,116106.00,1.12,497487.46,804259.26
Indian Overseas Bank,IOB,196051.30,,191849.60,25.00,185550.00,15678.28,236138.50,47702.60,2196371.50,192286.10,66219.10,0.70,227179.80,,221717.00,16.20,221507.50,17009.68,233228.60,57404.60,2446560.50,188547.00,56631.90,0.49,38812.00,86659.68
Indraprastha Gas Ltd.,IGL,28209.00,28124.50,61.20,,25154.10,18935.25,5390.20,4051.20,28475.90,2389.90,6121.10,4.32,37392.90,37263.90,94.30,,33859.00,26415.65,4584.90,4937.70,30223.10,3050.20,6432.70,2.60,36680.04,52185.06
Indusind Bank Ltd.,INDUSINDBK,63720.10,,59424.00,5.90,55694.00,4620.98,86820.10,16720.30,576724.80,70918.90,1875.40,3.33,83461.90,,83256.80,54.50,72850.10,6122.94,94595.60,19257.30,734245.10,83125.20,46122.30,2.85,202945.30,295174.51
Infosys Ltd.,INFY,336610.00,312540.00,23910.00,,251910.00,130687.00,,16120.00,361650.00,275050.00,55340.00,5.53,390650.00,367650.00,22880.00,,299490.00,167424.00,,22110.00,433750.00,307340.00,65040.00,4.60,1705280.43,1933826.42
J S W Energy Ltd.,JSWENERGY,51304.40,50164.20,1112.60,,48958.00,39787.59,53677.60,26778.40,149591.70,21597.30,16610.40,1.63,67045.60,63964.50,2604.50,,57115.30,45092.32,54098.20,23838.60,160490.70,21454.80,9298.80,1.32,68390.28,123496.13
J S W Steel Ltd.,JSWSTEEL,348999.70,347073.00,1784.80,0.80,336048.10,259600.96,159300.20,127933.30,505919.80,97831.60,21393.20,0.89,391284.70,388505.20,2608.80,0.00,375621.30,284710.34,179083.60,129354.10,547063.00,85814.80,39246.60,0.77,136790.50,285316.61
Jain Irrigation Systems Ltd.,JISLJALEQS,39473.10,38761.00,150.70,3.90,36174.10,25977.47,28241.10,13481.50,63420.60,34222.20,2393.20,2.03,36730.30,36293.10,215.90,3.20,37747.00,25342.31,28627.80,13280.60,68495.90,32860.40,3727.90,1.15,21933.47,45375.49
Jaiprakash Associates Ltd.,JPASSOCIAT,136787.90,133095.60,2658.60,0.00,122894.70,76440.36,210557.30,58785.70,408723.80,138011.70,18326.80,1.44,141880.80,139835.00,1560.40,205.90,137023.00,76715.67,243494.50,65862.60,461261.30,140173.80,15211.20,1.11,80219.87,142177.11
Jaiprakash Power Ventures Ltd.,JPPOWER,17032.50,15914.00,668.60,0.10,13655.00,2819.30,148124.20,12556.20,224176.80,12584.50,12160.50,1.96,23135.50,22315.60,368.60,0.10,19844.00,7136.27,180084.10,17355.40,270584.30,12042.50,17020.60,1.19,29526.93,55675.16
Jindal Steel & Power Ltd.,JINDALSTEL,151724.30,147418.10,3758.10,110.60,134884.80,82619.53,157143.20,34592.20,336754.00,42985.50,29040.60,4.70,173300.80,168858.40,4174.90,46.90,159109.30,97026.81,204702.80,28038.30,400671.90,56694.50,9218.90,2.63,186782.14,251415.56
Jubilant Foodworks Ltd.,JUBLFOOD,10365.00,10181.80,57.40,,9326.40,5981.59,130.70,1436.90,4758.10,370.50,1713.40,25.55,14329.20,14085.30,76.30,,12974.20,8354.79,119.90,1796.80,6630.70,690.10,2097.60,18.66,73554.53,82384.55
Karnataka Bank Ltd.,KTKBANK,34472.70,,33636.20,29.50,32012.00,2736.84,11470.80,8119.30,363215.70,23368.50,12717.50,0.69,41950.60,,40692.30,0.00,38469.80,2924.96,15797.60,9436.20,415263.70,24480.50,6704.40,0.86,15256.26,24013.97
Kotak Mahindra Bank Ltd.,KOTAKBANK,72330.30,,71677.10,5.60,61479.80,8269.76,165955.20,24970.50,656667.90,43928.50,-1059.60,5.06,92809.00,,92001.90,11.30,79201.80,9860.05,204106.20,27002.80,836936.80,56873.30,46524.30,5.15,500665.70,735117.70
L I C Housing Finance Ltd.,LICHSGFIN,62545.10,3.10,62401.20,,53403.10,683.16,573947.60,17802.40,657696.00,8532.70,-116350.20,2.34,77334.50,1.60,76899.60,,67102.40,838.34,706420.70,24523.30,805630.40,11634.10,-146758.90,1.75,83622.66,146200.87
Larsen & Toubro Ltd.,LT,553923.10,535572.00,15484.60,132.40,514914.50,421803.09,98957.70,299514.30,705601.10,396626.50,9682.20,3.18,642537.30,520268.70,19707.70,97958.20,604495.70,426784.26,88342.30,318351.30,751975.60,384661.20,20147.50,2.89,783830.94,1395040.85
Lupin Ltd.,LUPIN,54556.40,54105.20,34.90,43.40,47838.00,36420.16,10990.20,8799.40,62132.40,29152.30,4561.00,6.33,72077.20,71507.80,233.10,43.00,61297.30,45453.26,6686.80,9863.60,71054.50,36414.20,9850.40,5.80,390109.74,530077.27
M R F Ltd.,MRF,130938.60,130617.50,16.30,174.40,125588.30,97954.58,17079.40,22252.80,72320.70,31668.30,10227.70,1.52,134821.50,134531.20,136.00,,127057.10,95187.00,15989.90,24465.90,82851.40,36903.40,14763.50,1.56,56057.10,98976.40
Mahindra & Mahindra Ltd.,M&M,349463.50,343481.80,3415.30,1332.20,326647.90,261262.84,35807.60,58312.80,240519.20,60584.90,26383.90,3.55,440676.00,434126.50,5265.90,102.00,408020.90,334772.23,34885.90,67857.60,277643.90,70194.50,40445.80,3.61,561324.32,740087.08
Maruti Suzuki India Ltd.,MARUTI,405746.00,393624.00,6882.00,,390980.00,322120.50,13735.00,47405.00,287871.00,55764.00,25248.00,2.57,501246.00,490173.00,7511.00,,477082.00,385383.65,14486.00,54239.00,339433.00,55239.00,42660.00,2.08,400648.78,762465.18
Mcleod Russel India Ltd.,MCLEODRUSS,12886.70,12435.10,282.20,38.30,10585.90,6299.02,1747.60,1350.20,22370.70,2843.40,2266.10,2.70,14288.20,13780.20,295.90,66.80,12107.40,7536.48,1917.90,1326.30,26753.40,3564.70,1453.10,3.10,31359.07,30784.43
N H P C Ltd.,NHPC,69108.40,52973.40,10968.90,772.40,41358.20,16568.57,176411.40,37836.70,529769.90,111902.00,19406.60,0.92,67098.10,52820.50,10058.40,2405.20,43567.10,23447.22,186273.00,34419.20,545739.00,108314.10,18975.90,0.88,204192.33,252964.78
N M D C Ltd.,NMDC,132926.80,112687.30,19658.00,115.50,60491.20,18954.97,,9703.80,351812.90,221607.40,43301.00,2.62,129637.90,107134.40,22009.50,53.90,68061.60,17796.27,,12935.00,407062.70,235459.90,27337.00,1.98,388145.70,674199.96
