,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
,,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Finance S / Interim SQ,Finance S / Interim SQ
,,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million
,,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,Jun 2009,31 Jul 2009,30 Jun 2010
Company Name,NSE symbol,Total income,Sales,Income from financial services,Extra-ordinary income,Total expenses,Cost of goods sold,Borrowings,Current liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Total income,Sales,Income from financial services,Extra-ordinary income,Total expenses,Cost of goods sold,Borrowings,Current liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Market Capitalisation,Market Capitalisation
Hindustan Zinc Ltd.,HINDZINC,96687.80,87388.40,6198.60,12.50,52136.00,21571.75,3.90,7748.60,132099.40,23275.40,40615.60,1.87,71051.80,61431.20,8242.00,16.10,44019.50,25623.84,86.90,8028.20,159386.00,34705.80,27126.70,1.33,292117.43,409623.55
Hotel Leelaventure Ltd.,HOTELEELA,6109.30,5364.10,689.30,,4623.80,2236.83,20356.70,932.80,32708.20,3747.70,1177.00,2.11,5999.90,4719.50,577.10,646.40,4550.10,2253.46,24505.40,1713.10,49290.50,2015.00,2033.10,0.88,12808.27,18324.51
Housing Development & Infrastructure Ltd.,HDIL,24593.40,23945.70,646.40,,49991.60,46157.28,31127.50,4917.20,76029.30,55160.50,-40074.90,3.87,18901.40,17197.60,880.80,,23985.60,16843.15,41433.20,6126.30,95128.10,66842.80,-11212.60,0.50,95781.13,91673.98
Housing Development Finance Corpn. Ltd.,HDFC,89035.80,82.80,88833.30,,64673.30,1116.28,691512.20,19069.50,844741.90,11451.00,17992.20,5.66,111443.40,108.80,111078.80,,88478.20,1292.24,838560.80,28833.70,1017088.20,23401.00,-90899.20,3.06,721659.29,856618.83
I C I C I Bank Ltd.,ICICIBANK,405648.00,,403465.10,656.10,364070.70,22340.65,863986.10,192650.10,4004171.10,498133.90,-134417.90,1.84,399941.30,,392543.10,175.10,362360.00,23038.30,931554.40,154528.10,3798495.80,451596.60,-201230.70,0.75,844468.20,961190.75
I C S A (India) Ltd.,ICSA,6785.60,6706.90,71.00,,6056.40,4863.79,2013.80,1054.40,7294.00,4793.90,-1338.30,4.78,11253.00,11235.30,16.80,,9956.60,8225.93,3916.10,1015.50,11451.80,6454.20,-1145.80,0.69,8624.12,6854.05
I D B I Bank Ltd.,IDBI,99949.50,,96528.50,8.10,92654.90,3901.61,438229.70,44668.00,1308674.70,107048.20,133692.20,0.95,132565.20,,127814.80,132.80,123979.80,5122.71,444170.40,49794.70,1725542.10,136047.30,196222.30,0.44,76573.16,86370.25
I D F C Ltd.,IDFC,25923.30,,25550.70,15.30,19231.60,562.77,222884.90,6702.10,286096.10,30478.10,-55281.00,3.58,33461.50,95.20,33113.40,18.50,26102.30,785.36,235330.40,6236.10,303790.70,48781.80,-1204.70,1.16,174698.06,233254.72
I F C I Ltd.,IFCI,36232.90,146.30,19250.30,4.90,26027.20,993.65,102229.90,8814.40,183756.20,37951.30,20187.30,1.50,21974.20,190.60,13881.20,384.00,15402.70,524.14,96712.70,9925.60,179224.50,8015.60,6220.60,0.52,37814.16,42019.84
I I F L Holdings Ltd.,IIFL,6724.40,,6575.30,,5437.50,1252.76,1305.70,5148.70,18534.20,5601.00,1967.70,4.43,4944.00,,4920.70,,3885.70,1395.17,18.00,5526.90,17529.30,5359.60,4936.20,1.60,38726.61,27691.60
I T C Ltd.,ITC,221319.20,214673.80,4103.50,,190551.00,76222.37,2144.30,27990.00,175686.40,54017.80,26159.40,6.48,238272.70,232478.40,3519.80,,211932.10,78674.14,1775.50,29860.00,198077.30,63457.10,30699.60,5.10,940580.37,1166262.10
I V R C L Ltd.,IVRCLINFRA,37711.90,36860.40,817.30,,35639.70,31781.88,10678.40,8779.90,37490.40,16726.80,-3775.60,3.38,50833.50,49729.90,946.80,,48604.40,42932.68,13980.20,16795.10,51512.60,23957.50,196.70,0.90,44690.77,50157.80
Idea Cellular Ltd.,IDEA,69190.30,67199.90,1815.90,,58746.70,39568.42,67403.20,23180.90,131589.10,10216.40,25022.20,7.63,103344.50,98570.80,4557.90,,93331.90,66337.52,76882.70,30134.80,228840.50,31292.90,18637.50,1.38,244752.52,195868.73
Igate Computer Systems Ltd. [Merged],PATNI,16498.60,15410.20,1028.70,15.00,12607.10,6558.31,17.50,5216.20,34380.80,7276.30,4782.20,0.66,18525.60,17348.60,1035.00,,13098.30,7025.83,9.40,2763.30,39469.70,5051.70,6172.20,1.95,46339.83,67309.77
India Cements Ltd.,INDIACEM,36805.50,35699.00,327.60,2.20,30733.30,12231.54,18115.30,9176.40,63452.90,10907.70,10124.50,2.03,38266.30,37113.10,444.60,2.20,34108.50,14352.16,19880.30,10679.60,70519.20,10616.30,7061.30,1.01,39568.98,33128.89
Indiabulls Real Estate Ltd.,IBREALEST,6488.80,477.70,6011.10,,1811.80,202.40,22.40,55.30,33975.20,2936.10,-1521.90,4.85,1406.00,450.30,947.30,,1240.40,206.20,13691.80,179.60,54670.30,666.90,-623.90,0.72,98794.68,63321.50
Indian Bank,INDIANB,64444.30,,57656.40,1.90,54356.90,8144.53,15832.40,27180.10,705077.00,80885.80,39018.40,1.55,79893.20,,74902.20,5.40,67440.00,9328.61,8307.90,32182.90,840538.40,80637.90,20119.80,0.64,61800.93,97106.53
Indian Hotels Co. Ltd.,INDHOTEL,18385.50,17651.70,419.60,,14610.90,7631.71,11380.60,2868.80,38045.20,2560.10,5171.00,4.00,17487.80,16202.60,1000.90,40.90,15147.50,8045.08,17664.70,3438.90,54887.80,2595.60,2929.60,0.94,49408.58,75892.30
Indian Oil Corpn. Ltd.,IOC,2746974.90,2705595.90,32773.80,443.00,2696939.20,2271843.32,355231.70,330692.30,1253202.80,487574.40,-93823.90,1.29,3348773.00,3300033.90,37284.90,211.60,3302541.40,2835888.02,449720.60,336799.00,1390637.10,416853.10,-231987.50,1.05,664530.59,978707.65
Indian Overseas Bank,IOB,88142.40,,85472.70,15.70,76119.00,8153.18,63536.40,62924.40,1018377.20,117849.80,31289.90,1.55,113544.70,,110291.80,685.00,100286.80,10843.39,104945.80,27909.70,1210734.10,125015.40,27892.10,0.42,47697.24,56713.68
Indusind Bank Ltd.,INDUSINDBK,21789.20,,21366.20,,21038.70,1397.69,19914.40,8790.70,233193.30,29915.50,-3303.70,2.27,27994.40,,27705.50,,26511.00,1955.71,28169.60,9783.70,276762.10,45562.90,10607.70,0.80,30814.00,84331.26
J S W Steel Ltd.,JSWSTEEL,129404.50,125178.00,1649.30,190.40,114958.20,76570.85,75465.30,37381.20,207515.20,23941.50,38460.60,2.09,154784.20,151307.10,446.60,1023.50,153051.40,107456.56,112726.30,74762.80,284465.10,29876.80,41286.90,0.57,130513.22,198542.82
Jaiprakash Associates Ltd.,JPASSOCIAT,46157.40,43675.30,1853.30,,40680.50,21992.55,82549.20,33997.50,171312.60,39605.90,10119.60,6.82,64968.90,61517.50,2694.20,,56580.80,33862.17,130268.40,46337.20,255624.70,63671.00,6148.70,1.61,337556.22,273121.78
Jindal Saw Ltd.,JINDALSAW,52996.50,51610.60,259.90,,51635.10,39371.70,16365.60,13134.50,55167.50,30233.10,3865.40,0.52,70728.30,69682.20,483.00,1.90,61217.60,50550.55,7370.60,8328.50,55366.50,18193.00,18104.80,1.64,25378.30,55632.22
Jindal Steel & Power Ltd.,JINDALSTEL,62561.90,61316.30,807.50,0.10,52221.20,27856.96,38633.50,10388.70,97939.30,18500.80,16076.50,8.49,86738.60,84575.30,1786.30,0.10,72104.80,46434.21,49626.50,24462.00,144923.30,19131.00,23769.60,3.44,455873.67,583247.41
K S Oils Ltd.,KSOILS,20584.00,20450.50,125.00,,19775.80,17493.54,2847.50,2825.70,13647.30,7054.50,675.00,3.46,31794.00,31628.90,141.80,,32555.90,26599.51,9339.20,3797.60,24173.20,11981.60,3264.80,1.66,21436.52,23985.00
Kingfisher Airlines Ltd.,KFA,15699.00,14562.80,347.20,494.30,17580.40,13468.43,9497.80,6415.90,18300.70,4903.90,-5195.50,8.33,62360.40,53548.00,2527.10,5308.20,78448.70,45840.46,56706.60,34895.70,74447.80,7375.40,-7820.80,-0.40,13654.42,13175.79
Kotak Mahindra Bank Ltd.,KOTAKBANK,31364.50,,30694.20,11.20,28425.20,4513.51,59014.90,23628.20,283153.00,32660.30,16192.40,6.00,36393.70,,35283.80,2.70,33632.70,5360.11,67340.10,23936.50,287118.60,25859.00,-15353.70,2.50,227019.37,268748.85
L I C Housing Finance Ltd.,LICHSGFIN,23383.20,,23193.00,,19511.30,332.51,208118.60,3547.30,231272.30,5137.10,-38804.90,1.31,30405.70,,30281.10,,25089.50,426.29,261194.50,6382.20,291448.30,3395.70,-49235.90,0.85,58454.75,94714.26
Lanco Infratech Ltd.,LITL,16036.20,15741.50,254.20,6.70,14567.50,12684.29,5528.70,23312.00,45156.00,11705.80,6844.60,5.41,40976.60,40824.20,111.60,20.00,41093.40,37239.41,13431.30,27076.50,62057.50,16830.70,-1062.00,1.73,91235.09,161322.93
Larsen & Toubro Ltd.,LT,260503.30,253103.10,5298.10,69.20,246231.90,195104.81,35839.80,117416.90,274326.90,129218.90,19258.40,9.31,364583.80,343566.00,6421.90,12456.00,330818.80,266736.90,65560.30,147761.50,376771.60,181500.90,14119.20,3.16,883096.91,1091099.17
Lupin Ltd.,LUPIN,28072.80,26616.20,151.60,1138.90,25480.70,17090.17,9655.50,4383.70,29611.60,14761.90,2530.70,3.11,30295.60,29938.50,151.70,12.00,26380.50,20185.41,9449.10,7721.80,33915.30,14424.20,3998.80,4.12,79531.70,175138.29
Mahanagar Telephone Nigam Ltd.,MTNL,56080.20,47309.90,3054.50,26.10,50211.30,35191.40,,43219.70,234226.20,89054.80,24478.30,0.51,55161.30,44637.10,5316.80,19.90,53044.20,37415.53,,48352.70,248609.00,115160.10,15525.60,0.36,64638.00,41800.50
Mahindra & Mahindra Ltd.,M&M,135051.20,130147.70,1796.80,1727.30,125508.60,89967.54,25870.60,22965.50,104277.10,31650.10,8091.40,3.94,150881.40,146681.30,3216.90,102.70,140910.00,107650.30,40527.60,35202.00,143770.80,37705.40,15928.20,2.04,239521.41,362880.87
Mangalore Refinery & Petrochemicals Ltd.,MRPL,377254.60,373391.20,1884.70,,365580.30,305451.17,20580.60,47488.60,124563.30,66894.40,15591.90,3.63,429066.40,427188.90,1440.90,19.00,411172.40,356583.84,19868.00,31293.20,122692.70,50130.20,19576.50,1.52,148120.25,132671.73
Maruti Suzuki India Ltd.,MARUTI,219513.00,212212.00,4264.00,,205568.00,151230.80,12592.00,20972.00,161497.00,20837.00,18228.00,2.84,243019.00,234337.00,5386.00,,227266.00,183777.70,7538.00,29809.00,178672.00,39038.00,11933.00,2.41,408648.83,411335.70
Moser Baer India Ltd.,MOSERBAER,20905.90,19632.40,756.00,6.10,22738.50,16372.45,26173.10,3672.50,52153.10,16032.30,3048.60,1.30,25772.70,22443.80,1244.70,1848.60,27477.30,20015.09,23424.20,5310.80,48521.70,15772.10,5070.20,0.53,14987.66,11545.80
Mphasis Ltd.,MPHASIS,17261.30,17035.60,59.50,2.50,15053.60,10376.00,47.40,3865.20,14949.80,5337.10,1753.40,4.29,34609.90,34050.20,551.50,8.10,26241.20,18890.07,1291.20,8661.30,32404.70,10367.40,8743.30,6.99,99832.95,118212.51
N T P C Ltd.,NTPC,406366.00,372481.00,29708.00,21.00,332218.00,262886.10,272028.00,71649.00,967352.00,225349.00,92824.00,3.08,475618.00,419728.00,31597.00,127.00,393605.00,320412.20,345793.00,74821.00,1114528.00,262696.00,91787.00,2.48,1777722.12,1645794.69
Nagarjuna Fertilizers & Chemicals Ltd. [Merged],NAGARFERT,22162.00,21963.60,30.40,,23389.30,16314.50,14537.40,2731.50,37457.20,5208.90,2500.10,1.83,23855.70,23735.70,50.00,,22470.00,18061.10,13150.10,3012.30,34308.00,4807.30,3954.00,0.84,15272.70,13723.23
National Aluminium Co. Ltd.,NATIONALUM,60534.60,56014.90,4150.80,5.70,44422.70,21765.39,,13183.10,111243.40,49795.80,19019.10,3.28,60390.80,56241.00,3765.80,2.80,48550.80,26276.85,,16034.00,124392.90,44653.60,19382.20,1.42,198833.95,274282.61
Neyveli Lignite Corpn. Ltd.,NEYVELILIG,37849.90,30446.70,5351.80,33.40,26864.00,16406.44,27906.80,14659.60,153622.10,55827.10,11087.70,2.22,40958.60,28376.30,5973.40,19.70,32753.90,19062.51,40577.00,20589.00,179954.90,69654.40,6073.00,1.49,230685.07,261974.35
Noida Toll Bridge Co. Ltd.,NOIDATOLL,718.80,663.90,7.10,,439.00,179.12,2178.50,140.40,7398.40,1732.50,1576.50,2.01,803.20,792.10,8.60,,466.30,176.28,1981.10,117.20,6760.90,13.20,495.60,1.13,8006.39,5846.52
Oil & Natural Gas Corpn. Ltd.,ONGC,672608.40,621531.80,36407.10,,506733.00,335802.50,369.40,233609.20,1279424.20,319233.20,196194.80,2.97,725987.90,664043.10,40713.30,657.70,565535.70,381644.96,267.40,300342.50,1530395.30,289105.10,178516.00,2.12,2489754.57,2825022.84
Opto Circuits (India) Ltd.,OPTOCIRCUI,3517.00,3286.90,117.40,0.20,2356.50,2009.09,882.30,120.90,4929.70,3269.80,443.60,9.83,4291.60,4012.30,254.70,,3023.40,2337.35,5226.10,329.70,10660.00,4267.00,936.80,4.04,28152.13,44031.71
Oracle Financial Services Software Ltd.,OFSS,18796.70,17929.70,471.30,0.40,14688.00,7582.77,,4269.60,33144.40,16780.70,3339.70,2.80,23809.20,22126.20,1648.10,,16852.10,8717.70,,6421.30,42873.50,24733.40,4311.40,1.77,128644.65,189666.01
Orchid Chemicals & Pharmaceuticals Ltd.,ORCHIDCHEM,13231.00,12501.90,716.80,0.20,11579.00,7551.88,19534.40,2858.30,35585.90,11948.80,2163.90,1.54,12959.60,12032.20,40.30,673.40,14155.20,8671.11,25967.50,3863.40,43251.10,15439.70,347.90,0.81,6818.79,11728.61
Oriental Bank Of Commerce,ORIENTBANK,76476.10,,73802.00,31.10,72943.90,5176.74,35653.40,35073.80,907053.30,113290.60,57139.70,0.77,99325.20,,98499.40,4.20,90421.00,6866.20,29719.60,33746.90,1125826.10,135258.10,78057.50,0.43,43055.25,81738.58
P T C India Ltd.,PTC,38948.40,38564.60,379.60,,38461.20,37599.03,,1912.50,17538.10,3038.70,142.20,1.49,65434.00,64503.80,917.90,,64525.70,63198.25,,2562.40,19124.00,9812.20,-913.60,1.04,26732.29,29572.56
Patel Engineering Ltd.,PATELENG,10354.70,9775.80,424.90,,12283.60,10581.27,6584.30,6351.00,21507.30,12459.80,-1527.50,4.32,15969.30,14657.20,1209.90,3.50,17603.70,14618.14,10212.20,9284.50,29463.60,16655.00,-2174.60,0.82,24680.97,29830.16
Petronet L N G Ltd.,PETRONET,66096.90,65553.10,508.10,,61350.40,57143.02,15776.20,4307.50,40299.00,7886.40,8351.60,3.27,85052.00,84287.00,755.90,5.00,79867.60,75208.52,22816.90,7365.30,54295.50,17313.50,2652.60,1.47,52387.50,58237.50
Polaris Consulting & Services Ltd.,POLARIS,9623.50,9380.20,203.50,,9097.20,5643.84,8.30,1011.00,7748.60,3306.10,800.80,1.29,12030.60,11713.40,304.50,,10918.70,6466.19,3.60,1687.50,9394.10,3534.10,1962.90,0.64,12173.23,17799.83
Power Finance Corpn. Ltd.,PFC,50566.00,141.60,50250.00,,38498.40,464.19,406686.40,22621.40,547657.00,17838.60,-64942.20,1.99,71010.30,,65636.50,,51310.70,488.45,521607.50,18605.90,682190.00,17481.10,-108280.20,1.34,268520.02,344502.18
Power Grid Corpn. Of India Ltd.,POWERGRID,51786.20,46364.00,3738.60,61.40,37494.50,14057.07,239605.50,36726.70,433337.70,44272.80,29966.00,3.01,70416.00,57135.40,12951.90,0.80,53694.50,16736.60,306250.20,61236.70,544781.50,64652.80,64757.30,2.71,494117.96,438140.37
Praj Industries Ltd.,PRAJIND,7756.80,7322.90,371.10,,6074.10,4672.61,,3186.70,7360.20,2954.60,802.40,7.11,8172.50,7934.50,209.60,,6875.00,4795.54,127.40,3401.60,9249.90,4594.30,958.10,2.42,16625.90,15130.08
Punj Lloyd Ltd.,PUNJLLOYD,46235.60,45487.90,461.40,8.00,44023.60,33350.29,13676.50,13635.20,53232.50,28149.40,-2348.20,3.91,69725.70,67424.10,2042.20,78.70,66514.70,50149.69,29378.70,24006.30,82157.90,49649.20,-6507.30,1.06,74880.46,45214.84
Punjab National Bank,PNB,162914.90,,160584.00,14.70,142427.30,19732.64,116113.60,80582.80,1990487.70,217200.30,68916.80,1.49,225561.30,,219395.90,22.50,194652.50,23321.64,124596.60,91333.20,2469396.60,250043.40,118241.30,0.99,217637.55,330736.56
Ranbaxy Laboratories Ltd. [Merged],RANBAXY,42806.30,39734.10,1654.00,963.50,54410.10,27808.16,37253.70,35414.00,120387.40,43178.20,-4276.20,3.00,55478.70,46533.70,6079.80,263.80,50331.70,34438.51,33533.70,26508.70,116344.30,37046.30,-6662.40,5.50,117725.15,193675.64
Reliance Capital Ltd.,RELCAPITAL,20866.90,52.00,20814.90,,10646.50,1299.35,93239.80,8446.90,164956.10,12286.00,-60205.10,5.01,30179.40,66.10,29778.30,0.10,20499.20,1474.70,140428.70,1521.30,213496.90,7602.20,-3582.70,1.28,217483.28,187356.42
Reliance Communications Ltd.,RCOM,153276.40,147951.30,5162.90,1.20,127411.90,75955.33,202864.30,72077.60,570883.00,23522.90,29828.20,4.24,199673.90,150895.80,10956.50,31430.40,151647.20,95404.24,309036.10,57814.90,922774.80,32327.10,18848.70,0.70,569155.41,409296.53
Reliance Industries Ltd.,RELIANCE,1459331.80,1392694.60,65246.00,42.50,1245596.30,1094363.29,364796.80,210454.70,1501494.40,248277.10,129307.40,4.17,1484272.30,1463280.70,20291.90,95.70,1335454.70,1190012.51,739044.80,326910.00,2459531.60,416324.90,145165.20,2.10,3077544.24,3564588.02
Reliance Infrastructure Ltd.,RELINFRA,73823.70,61010.40,8871.60,615.60,65281.80,53701.17,49888.80,26195.30,204091.70,24193.60,2277.60,2.87,111710.50,97597.80,10175.60,79.50,99125.50,81997.50,73321.80,46555.00,255664.90,43544.60,8926.40,1.11,271574.56,294089.18
Reliance Natural Resources Ltd. [Merged],RNRL,3673.10,2027.90,1639.10,,2987.10,1889.79,12036.00,466.70,29806.40,558.90,83.60,9.42,4714.10,2700.10,1812.90,1.90,4015.40,2252.06,15216.00,743.90,33962.30,1972.00,283.50,4.07,136284.73,107704.95
Reliance Petroleum Ltd. (2005) [Merged],RPL,,,,,,0.00,128275.30,10998.80,273810.90,7504.20,-3689.70,5.23,,,,,,,,,,,,,546300.00,
Reliance Power Ltd.,RPOWER,1328.70,,1328.30,,382.00,22.40,,4238.60,139743.30,3612.10,3374.10,5.31,3347.20,,3346.90,,858.20,235.37,,430.50,138521.60,144.30,-5245.70,1.78,403141.76,410811.52
Rolta India Ltd.,ROLTA,8988.80,8509.20,408.40,,6371.40,4470.09,6937.90,1137.40,22479.00,7710.70,3331.10,3.04,10242.60,9466.90,477.70,250.20,6409.70,5023.83,9646.10,1192.20,28604.40,7965.80,3664.20,1.25,25205.59,27069.76
Rural Electrification Corpn. Ltd.,RECLTD,35556.60,,35540.40,,26955.10,692.96,342827.80,14865.70,429493.80,25355.80,-56893.40,1.70,49451.20,,49070.50,0.10,36730.40,652.25,449359.50,24367.10,559677.50,31211.10,-100716.10,1.33,174050.38,300730.64
Shipping Corpn. Of India Ltd.,SCI,41231.60,37268.40,2557.50,34.90,33092.60,22624.81,14542.00,8405.20,81564.80,28916.70,8922.70,1.00,46107.30,41671.00,3312.30,346.30,36700.60,24559.04,24716.70,9736.10,101154.60,35891.70,11102.40,0.52,56891.00,66820.99
Shree Renuka Sugars Ltd.,RENUKA,18163.60,17963.40,17.80,,17182.30,15072.16,9810.90,1706.80,19293.30,3342.40,832.60,4.60,23262.40,23206.50,53.50,0.60,27642.40,18332.07,12934.40,8496.10,36775.70,13836.20,-2280.70,5.03,52938.14,45445.93
Siemens Ltd.,SIEMENS,90464.00,86100.70,2555.80,1505.10,84519.60,71178.91,10.60,42663.60,81330.40,51966.00,6616.80,6.51,91817.00,86143.30,4844.00,238.30,82464.60,71080.67,5.90,39656.00,97744.30,59536.00,3468.30,6.44,162410.07,248385.92
Sintex Industries Ltd.,SINTEX,18348.50,17902.90,377.60,6.80,16378.60,12303.88,15369.30,3124.30,37542.70,19658.90,404.40,3.31,20767.70,19820.40,869.40,4.10,18299.80,13927.12,19383.60,2897.90,42829.70,17770.60,2319.50,0.82,29728.71,44115.32
State Bank Of India,SBIN,584404.90,,575250.50,110.40,517113.70,65609.50,730167.50,583477.60,7221250.90,1093634.40,244574.80,2.06,765405.50,,755884.90,,674193.20,81979.73,840579.40,747032.90,9650429.60,1374673.80,1134654.90,1.17,1150180.75,1461501.84
Steel Authority Of India Ltd.,SAIL,474548.20,456850.40,13113.30,497.80,403543.20,251773.24,30452.40,64009.70,422321.60,249923.80,81395.20,3.32,513746.20,488372.70,18468.10,469.40,470770.90,310384.70,75628.30,76886.70,556566.40,326492.10,59059.80,1.42,724059.22,795928.19
Sterling Biotech Ltd.,STERLINBIO,11884.10,11783.80,,,9660.90,7205.88,26695.30,456.10,47426.70,8598.40,-258.90,2.19,15107.50,14381.70,,620.50,14450.50,9208.69,30908.70,483.30,55401.10,12855.20,-13.20,1.15,28159.62,26983.70
Sterlite Industries (India) Ltd. [Merged],STER,143104.50,134515.90,8185.00,,134896.20,118994.08,32578.10,7873.90,184350.60,33602.80,8554.20,3.85,133457.70,122777.40,7258.50,,117928.00,98843.61,38300.40,9729.70,198605.10,37410.20,19762.40,1.80,541890.19,571069.16
Sun Pharmaceutical Inds. Ltd.,SUNPHARMA,33434.40,24273.50,9088.40,6.50,23467.80,18748.25,1025.20,7263.10,54743.80,24659.40,6258.90,6.05,41140.60,28336.50,12388.20,4.70,28725.50,23060.82,236.00,5730.90,62941.40,24898.60,12272.30,4.47,243309.98,369723.47
Sun T V Network Ltd.,SUNTV,9259.90,8610.60,567.20,1.30,5590.10,2339.51,3.70,1280.20,17510.80,7182.30,3598.00,8.10,10915.20,10082.00,616.30,162.60,6544.10,3293.40,0.90,1479.90,20447.10,7325.20,5846.50,3.67,105949.65,172214.98
Suzlon Energy Ltd.,SUZLON,71849.80,69422.40,1475.70,,60734.10,45620.44,30847.40,19463.90,129335.70,56838.10,4849.40,5.68,74164.60,72544.70,1550.10,1.60,79530.50,51842.07,73294.80,33017.70,179140.60,67622.20,-3703.80,0.98,155359.80,101057.10
Syndicate Bank,SYNDIBANK,88467.40,,85666.70,4.30,79986.70,7937.72,38908.70,34036.30,1071322.80,136218.10,52681.40,1.01,105551.40,,101272.40,4.80,96423.20,9461.75,54141.80,35504.40,1302556.70,169345.90,8614.40,0.55,43610.45,47916.69
Tata Chemicals Ltd.,TATACHEM,48849.50,42085.70,6374.30,48.10,39614.80,27573.20,23438.40,9706.60,75670.50,16018.10,4598.90,1.84,87258.30,85380.10,1178.00,2.20,83693.20,64339.30,36761.00,17709.90,100017.60,28725.00,5757.70,0.86,59768.29,81320.57
Tata Communications Ltd.,TATACOMM,34680.40,32833.00,803.10,15.80,31635.80,24965.92,8364.00,19363.10,100318.20,15460.10,3030.80,2.23,43379.00,37494.30,5367.60,,38219.50,26545.19,24139.10,25214.50,124767.70,20421.30,10868.50,2.17,144010.50,74755.50
Tata Consultancy Services Ltd.,TCS,193716.00,182936.70,6723.70,,148628.00,94786.85,182.50,24041.80,148061.90,52917.30,38279.10,7.27,227990.60,224079.00,2590.70,82.70,181045.80,114756.55,410.40,35138.80,186106.40,62998.90,48343.60,3.95,1029400.38,1469872.97
Tata Motors Ltd.,TATAMOTORS,338855.70,324347.80,12418.90,508.10,318161.70,236674.16,62805.20,86436.70,261608.90,60492.70,61794.70,3.07,301757.40,285132.80,13970.30,643.00,289211.50,220575.64,131655.60,85979.70,382686.30,51809.70,12950.20,0.66,189627.21,394217.89
Tata Power Co. Ltd.,TATAPOWER,64969.00,59205.30,4978.50,62.70,56262.60,50124.86,30372.70,12538.70,130941.00,20035.50,10926.60,3.22,79405.50,72710.50,6335.70,9.00,70182.80,61908.68,51982.00,14193.30,161847.60,23598.10,6231.40,1.96,308221.19,310480.92
Tata Steel Ltd.,TATASTEEL,231646.30,221893.60,9452.20,282.60,185163.30,93308.82,180216.90,38552.60,551720.10,36473.70,62542.00,2.32,274952.40,268435.30,6517.10,,225827.70,126271.78,269461.80,60398.60,691031.70,62046.00,75499.00,0.61,368032.01,430875.57
Tata Teleservices (Maharashtra) Ltd.,TTML,18153.10,17838.40,112.60,45.10,19410.50,11869.65,22875.40,13212.40,36844.00,4786.60,4804.70,-26.53,20686.10,20410.80,0.30,75.70,22280.00,13114.42,25584.60,15354.40,40257.40,5310.60,3816.70,-11.77,65548.15,42307.49
Tech Mahindra Ltd.,TECHM,37243.00,36047.00,871.00,,33821.00,10808.30,950.00,6598.00,22497.00,12761.00,2097.00,6.97,44036.00,43601.00,125.00,,34170.00,12504.00,,8793.00,29662.00,15663.00,12003.00,1.72,103361.85,91091.05
Television Eighteen India Ltd.[Merged],TV-18,3276.30,2922.20,344.00,,2971.40,983.18,5166.60,3401.10,14295.80,2830.00,1526.80,9.52,4250.60,2877.10,1003.20,2.30,4052.40,1273.62,8703.00,1580.30,16309.90,2867.80,139.60,1.54,12169.44,17546.50
Titan Company Ltd.,TITAN,31828.80,30981.90,272.50,,33305.00,23310.60,2574.90,8019.10,16175.00,11763.20,982.00,10.76,39533.40,39260.90,259.30,,39730.50,30258.35,1754.00,9411.30,18013.50,13708.80,1535.80,6.30,54334.73,105213.76
Triveni Engineering & Inds. Ltd.,TRIVENI,17600.80,16995.00,31.10,,17587.30,12427.09,11687.00,3736.40,26123.00,7766.80,122.10,2.64,20162.40,19678.00,221.20,1.50,16177.80,14296.43,8338.00,5072.10,26190.30,7540.30,5380.10,3.11,28173.41,26290.88
Tulip Telecom Ltd.,TULIP,12395.10,12164.40,195.80,,11020.60,9697.86,8938.20,513.00,14109.70,8625.90,1451.10,5.57,17037.10,16082.80,933.90,,14763.30,12465.59,11224.40,2341.80,20834.90,7592.00,2870.20,1.49,29081.20,25347.45
Uco Bank,UCOBANK,74262.60,,70396.60,0.70,70141.00,7303.88,46659.60,19879.40,897949.50,94602.80,76164.10,1.19,92809.30,,89297.00,0.60,87232.10,9211.37,51374.20,20248.30,1119959.10,123611.30,72797.90,0.47,23512.61,42547.93
