,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
Aditya Birla Nuvo Ltd.,ABIRLANUVO,68044.90,67135.50,586.50,,65873.80,47059.87,32872.10,11858.90,102486.50,24919.00,3321.10,1.71,90819.30,88681.20,1729.00,0.90,88327.40,64384.55,45611.20,16249.60,125521.60,39633.40,3965.20,1.89,89162.88,140109.89
Allahabad Bank,ALBK,124765.60,,121377.40,0.40,110534.50,12469.80,69181.70,38977.70,1512910.50,122887.40,53608.30,1.43,170636.50,,168425.50,1.00,151968.60,13574.82,90944.80,36828.80,1829576.10,153086.30,124247.90,0.96,66903.50,35726.87
Alok Industries Ltd.,ALOKTEXT,67553.50,66335.70,1196.50,,65735.40,44901.24,98493.40,6616.60,142969.70,50258.10,11260.80,0.56,94715.40,92669.80,1758.20,220.50,106076.70,60727.29,127865.00,9176.00,183341.80,69614.10,-1153.90,0.44,13013.74,9020.11
Ambuja Cements Ltd.,AMBUJACEM,100661.30,96732.80,2108.40,332.00,87794.40,41263.26,493.60,15881.90,116317.40,35178.60,14830.50,2.95,114027.30,110053.80,2820.50,293.30,103065.00,47404.30,428.10,15871.40,124272.60,37450.80,18283.50,3.52,277793.31,258729.76
Andhra Bank,ANDHRABANK,91885.00,,87660.80,8.60,79214.30,7999.65,76397.40,21036.90,1091092.40,115164.90,2441.30,1.30,122013.00,,117908.60,10.40,108566.30,8638.84,82405.60,24772.70,1245782.30,99133.60,37255.60,0.89,56881.34,36064.95
Apollo Tyres Ltd.,APOLLOTYRE,60755.40,60264.40,263.90,161.10,62860.10,45221.58,19079.80,10223.70,58032.50,15610.00,1533.10,1.85,89517.20,89354.40,74.90,,87570.50,70514.40,21482.20,10941.30,63794.70,16661.30,5391.20,1.96,39187.93,33920.87
Arvind Ltd.,ARVIND,27373.90,26666.90,375.90,301.20,26905.30,21063.66,18136.00,6263.90,43274.30,14081.40,2369.60,1.18,39420.40,35236.60,3033.00,919.30,35043.80,26888.03,17717.60,6761.20,47699.00,13468.90,3843.80,1.21,18514.59,20333.79
Ashok Leyland Ltd.,ASHOKLEY,124372.40,123927.80,293.30,18.90,119814.80,95024.83,25682.70,31227.90,106173.80,37728.40,8804.70,2.85,143971.40,141964.10,1829.50,34.80,140061.90,110204.72,30978.90,36182.20,119420.50,38997.10,11041.50,2.79,59333.09,36052.17
Asian Paints Ltd.,ASIANPAINT,73219.60,72582.90,433.50,19.00,67043.50,41162.01,657.50,11952.70,38891.70,15631.10,7432.50,12.27,92643.40,91393.10,933.10,4.00,84497.30,52586.69,1682.20,14168.70,48261.40,20259.00,8804.80,12.50,349368.61,486888.80
Aurobindo Pharma Ltd.,AUROPHARMA,42870.00,42299.90,490.20,2.40,38295.80,30092.56,23177.10,7746.10,58826.80,29777.60,2445.70,2.22,43977.90,43787.30,71.00,5.80,43505.30,34565.02,27943.20,6382.70,61899.60,28585.10,1841.90,1.39,31732.22,49302.07
Axis Bank Ltd.,AXISBANK,197942.60,,194608.60,,164057.70,17302.86,262678.80,68448.70,2427460.30,251837.80,149622.50,3.03,274363.00,,270842.80,203.00,231940.90,20923.45,340716.70,70336.70,2856508.60,192709.00,67329.70,2.08,432662.40,485176.67
B E M L Ltd.,BEML,30443.90,28262.10,399.20,0.00,30426.20,21471.29,8159.50,9706.50,43103.90,32535.70,-1583.40,1.33,30042.40,29206.50,245.10,0.10,33758.00,21272.07,9596.40,14928.30,50591.50,36927.70,2418.20,1.25,13263.77,5973.90
B F Utilities Ltd.,BFUTILITIE,233.50,213.20,0.50,,256.20,107.12,1147.00,269.10,2200.50,224.50,-38.70,32.13,371.30,244.60,124.10,,240.70,103.83,1040.60,255.80,2234.20,282.40,283.30,22.64,15349.56,5689.70
B G R Energy Systems Ltd.,BGRENERGY,47802.70,47611.50,185.50,,44593.20,39754.47,13362.50,23842.50,52482.70,41715.20,-1942.40,3.62,34684.70,34632.10,49.00,,32447.80,27648.32,17681.20,22984.60,58636.80,46408.10,-1571.50,2.12,20122.25,6094.04
Bajaj Auto Ltd.,BAJAJ-AUTO,187525.90,173322.20,5064.40,8388.10,154956.50,127995.18,3262.20,24255.80,94194.80,26969.90,14857.80,8.62,211213.90,204791.80,5556.40,105.50,182114.90,152760.52,1250.30,26916.40,112451.40,39857.20,30054.00,8.04,464231.51,559852.84
Bajaj Hindusthan Sugar Ltd.,BAJAJHIND,52034.90,50588.80,1257.80,,43030.20,41985.82,51967.30,13270.50,102317.80,17336.90,15792.30,0.78,46444.40,44134.20,2043.20,,49369.80,39377.16,57080.00,3503.50,107148.60,13423.40,-4675.50,0.50,19437.76,8535.99
Bajaj Holdings & Invst. Ltd.,BAJAJHLDNG,10788.30,1.50,10743.20,,787.40,18.59,,254.80,50913.70,2235.00,6917.80,1.92,6569.50,1.10,6524.60,,894.90,10.61,,278.20,53014.40,5063.60,5923.10,1.87,85261.96,91049.22
Balrampur Chini Mills Ltd.,BALRAMCHIN,30925.80,30686.60,164.40,32.00,41255.90,23935.44,20082.80,2395.00,39896.10,17668.90,-6318.80,1.39,24171.50,23909.10,174.30,19.10,29139.80,20474.72,19868.00,7660.10,42931.40,23407.80,1920.60,1.15,13241.81,8868.60
Bank Of Baroda,BANKBARODA,249754.10,,239231.20,13.70,207337.30,21933.46,223078.60,64688.60,3583971.80,532443.10,149301.80,1.91,335891.80,,322593.20,25.70,285822.20,23079.98,235730.50,86944.40,4473214.70,713022.20,255458.00,1.24,269738.05,236577.54
Bank Of India,BANKINDIA,243934.90,,237835.70,,219047.80,26977.12,220213.70,122682.70,3511725.60,466900.20,260194.20,1.63,330920.80,,320800.20,7.50,304145.60,24704.24,321142.30,112176.50,3845354.80,423076.20,-105417.30,1.05,170929.17,110063.16
Bata India Ltd.,BATAINDIA,16959.90,15650.80,1188.10,25.00,15598.20,10208.77,,2782.50,9242.10,5497.50,697.90,6.25,19020.60,18717.60,135.10,9.60,17944.10,12179.12,,3506.00,11304.50,7009.70,1784.00,8.30,57185.12,61879.58
Bharat Electronics Ltd.,BEL,59434.50,55776.30,2726.70,13.60,50913.40,41554.14,4.10,75850.30,156926.50,123718.90,30175.30,2.69,64312.00,57985.90,5751.10,21.20,56941.10,48450.64,0.90,86322.10,173585.00,127414.00,1208.60,2.16,92968.00,88264.00
Bharat Forge Ltd.,BHARATFORG,31502.10,31034.00,306.50,,28752.00,21164.98,14733.80,6905.70,44869.60,12059.80,3410.10,4.05,39270.70,38594.90,630.20,6.30,35812.20,26225.86,19810.20,9074.20,53837.40,18033.10,6715.00,3.48,69896.49,47443.48
Bharat Heavy Electricals Ltd.,BHEL,459906.50,440028.10,7564.80,42.70,401068.00,287455.49,1633.40,313465.70,677157.40,490661.20,26586.10,5.01,529802.60,502563.90,9349.20,40.10,467635.00,342625.64,1930.10,335684.30,777965.10,585979.00,-8135.70,2.48,527824.94,387455.08
Bharat Petroleum Corpn. Ltd.,BPCL,1650841.00,1633126.00,11154.50,,1655936.20,1432628.17,189718.70,195058.90,571988.20,238588.30,30091.00,1.57,2242607.70,2225004.70,8552.50,771.90,2235512.70,2017620.30,229936.90,245412.10,666544.40,332918.20,8547.60,1.70,262696.51,234098.53
Bharti Airtel Ltd.,BHARTIARTL,385095.00,380177.00,2102.00,5.00,307926.00,229357.40,118975.00,133996.00,796311.00,35530.00,132302.00,3.08,422475.00,416038.00,5530.00,,365175.00,266831.30,153014.00,125977.00,901466.00,46895.00,113762.00,2.60,1139448.91,1377104.34
Bhushan Steel Ltd.,BHUSANSTL,76458.10,75762.90,671.50,18.90,71124.60,47753.53,165926.40,20191.60,252715.40,44021.50,10077.00,1.59,108199.70,107926.40,173.60,99.60,98743.10,69342.97,215752.70,30025.70,334677.40,58105.00,28495.80,1.21,100636.60,104468.96
Biocon Ltd.,BIOCON,17437.00,16005.00,469.00,,13122.00,9918.10,1688.00,3196.00,26141.00,9157.00,3479.00,3.55,17494.00,16036.00,546.00,0.00,15353.00,11397.00,1613.00,3789.00,28308.00,8430.00,1508.00,2.28,48180.00,63030.00
Bombay Dyeing & Mfg. Co. Ltd.,BOMDYEING,20143.90,19717.20,299.90,,28433.20,23113.30,12408.70,2812.90,28113.30,12549.70,5519.70,4.61,24033.50,23566.80,360.00,0.00,30273.80,24646.55,13012.90,4626.00,37247.50,22641.00,1017.90,5.78,20771.21,9707.14
Bosch Ltd.,BOSCHLTD,91004.00,86860.00,3194.00,9.00,81871.00,59143.40,3071.00,15272.00,71576.00,31607.00,3809.00,4.50,97441.00,93201.00,3679.00,13.00,87298.00,65187.50,2304.00,13736.00,79370.00,37773.00,8456.00,5.36,280836.47,282720.41
C E S C Ltd.,CESC,43191.00,42333.90,830.30,,38307.00,29595.20,30165.80,30068.70,120015.50,17421.20,9925.10,0.90,48968.10,47389.10,880.50,16.80,43425.00,33517.92,30769.80,34610.20,127315.20,22101.00,10148.40,0.70,37224.66,40116.93
Cairn India Ltd.,CAIRN,951.00,23.90,927.10,,3077.70,221.40,13500.00,1538.00,333192.70,6736.40,-531.00,2.10,2489.30,0.00,2456.20,0.00,2049.70,413.95,12500.00,942.00,332656.60,4707.00,-1210.70,2.00,636669.70,563866.92
Canara Bank,CANBK,283454.70,,269441.20,4.50,243195.80,23777.47,142616.40,80654.30,3362348.70,372109.50,181173.50,1.55,339456.30,,326619.70,21.30,306629.20,24210.19,155253.90,79444.60,3744671.20,350058.70,162052.20,1.02,162226.60,121337.70
Central Bank Of India,CENTRALBK,164857.20,,162106.40,,152333.10,20707.59,128879.90,64936.30,2101306.30,196305.50,-69789.30,1.64,205452.30,,203222.50,,200121.90,18051.78,129195.90,78002.70,2300593.20,173511.50,32490.30,0.83,52853.09,58653.00
Century Textiles & Inds. Ltd.,CENTURYTEX,52881.90,52236.20,87.10,214.30,50887.60,30341.61,30093.00,8053.50,64848.40,14577.50,4763.50,1.68,54628.00,54127.60,115.10,28.50,54856.70,32499.15,39205.80,7977.80,80649.00,15156.70,3403.70,1.81,27001.86,20325.83
Chambal Fertilisers & Chemicals Ltd.,CHAMBLFERT,47506.40,46602.60,694.30,75.40,45390.80,35234.24,24836.90,2630.10,48266.40,13570.10,5663.30,2.03,66758.70,64801.70,1180.90,28.00,65581.00,50578.45,35568.80,3678.00,63355.70,28254.80,-5961.60,1.81,29675.62,14608.90
Cipla Ltd.,CIPLA,64903.70,64003.80,374.60,107.00,56686.90,43066.56,4706.40,9319.10,89881.90,37211.90,9500.00,3.91,72230.30,70775.60,1125.00,11.60,60878.30,45047.73,378.70,9229.70,96371.90,36793.50,16190.40,3.25,271869.17,321409.42
Coal India Ltd.,COALINDIA,57234.20,6497.20,48862.50,,10358.60,3084.16,13704.30,74108.50,276867.50,118777.10,1209.30,12.28,96243.20,6738.00,88416.90,0.20,15421.60,3250.68,13627.20,83400.90,307229.70,158915.30,92883.50,11.10,2269785.55,1778372.40
Colgate-Palmolive (India) Ltd.,COLPAL,24316.80,23829.50,304.90,,20591.60,11936.88,0.50,5915.90,14922.60,6322.30,3126.80,28.83,28562.20,28055.40,419.80,2.90,24583.20,14217.92,0.50,5869.10,16804.10,6219.80,3318.80,34.93,157513.68,187112.52
Core Education & Technologies Ltd.,COREEDUTEC,5298.50,5155.90,141.90,,4169.30,2635.87,7948.60,893.80,18934.90,4303.80,1355.60,3.50,9576.50,8784.00,667.00,,7346.10,3697.50,12070.80,1494.00,27022.90,4930.10,2833.40,2.51,32799.18,2644.58
Crompton Greaves Ltd.,CROMPGREAV,65073.30,64111.80,922.80,,58698.40,46393.00,134.00,15293.40,44183.70,21739.50,2393.80,7.64,70088.60,69344.70,649.90,,65113.90,53516.10,74.50,16686.40,46683.70,26152.50,3737.00,3.30,74509.24,53953.63
Cummins India Ltd.,CUMMINSIND,43803.40,42878.50,591.70,,38356.30,30115.47,,7000.60,29070.80,13479.00,4292.50,7.65,45869.60,44105.30,1436.90,0.50,40545.90,31228.14,,6829.70,31499.90,14788.20,4383.20,6.72,118475.28,118641.60
D C B Bank Ltd.,DCBBANK,6483.60,,6367.00,10.50,6269.30,1014.04,8607.10,2951.90,74250.20,6150.80,868.10,1.62,8205.30,,8142.50,,7654.50,1143.41,11234.50,3312.30,86872.70,5973.10,-1765.80,1.34,9675.01,11556.56
D L F Ltd.,DLF,41843.30,29119.60,12211.90,0.00,29147.50,7474.73,150595.50,53069.40,347905.60,132397.50,14860.30,3.30,45918.00,34873.90,10581.30,0.30,35500.10,11842.27,159551.00,49639.50,360911.30,144058.50,4192.00,2.36,355056.50,266713.99
Dabur India Ltd.,DABUR,33404.00,33060.90,264.90,17.20,29469.00,19377.57,2533.50,5312.90,24410.70,8805.80,3190.20,15.19,38741.50,37958.50,758.60,6.50,34702.40,23387.54,2771.60,6407.90,28778.60,10887.10,4862.20,14.25,207913.50,281422.18
Delta Corp Ltd.,DELTACORP,2748.60,2500.00,213.20,,1462.30,868.80,656.90,33.00,7144.00,485.90,1010.80,2.73,695.70,539.00,156.60,,230.90,59.80,47.20,32.00,7663.60,1077.70,158.60,2.26,12920.08,11535.40
Dena Bank,DENABANK,55877.00,,52824.80,,49760.70,4916.09,16916.60,11048.40,708387.10,60724.10,30301.20,1.00,75151.60,,71077.40,,67120.20,5204.57,38809.50,16116.40,873879.30,63741.60,24822.00,0.73,32257.89,18745.63
Dish T V India Ltd.,DISHTV,15245.90,12380.20,2828.00,,17159.40,11097.15,10862.60,12106.80,26878.10,3486.00,4004.40,113.61,20156.90,17372.50,2756.20,,21769.80,14580.23,14223.70,8055.50,26358.40,4369.70,4736.90,-72.57,73714.32,53406.14
Divi'S Laboratories Ltd.,DIVISLAB,13581.30,13290.60,288.80,,8879.60,7522.57,230.40,2313.80,23116.10,9540.30,3261.00,4.90,19287.00,18627.40,639.20,,13936.30,10562.91,554.40,2955.70,28048.30,12144.70,3444.70,4.68,145569.70,124332.21
Dr. Reddy'S Laboratories Ltd.,DRREDDY,59415.00,57779.00,1097.00,,51271.00,34918.50,14448.00,11508.00,102673.00,30888.00,2463.00,4.61,68707.00,67802.00,774.00,,60631.00,37848.30,15354.00,17221.00,117536.00,42071.00,14030.00,4.45,274231.29,387960.31
Educomp Solutions Ltd.,EDUCOMP,10698.60,10206.70,390.00,,6879.80,4334.24,6713.70,2456.00,26490.20,8451.20,3271.20,2.47,10955.90,10765.10,91.30,,9477.00,5650.80,9494.40,3387.90,31598.20,11567.90,1571.60,1.02,19128.83,3042.66
Escorts Ltd.,ESCORTS,33533.50,32641.20,377.90,9.90,32681.30,26901.03,3718.30,8570.90,32452.30,10408.00,1862.50,0.43,40477.00,39972.00,388.70,10.90,40359.10,32941.29,5544.50,10630.40,35280.70,12296.40,577.50,0.43,6136.41,9444.55
Essar Oil Ltd.,ESSAROIL,536966.50,534114.40,2386.90,0.00,551059.80,442730.12,146116.30,156154.30,347838.70,128377.20,11802.00,4.83,638525.30,632516.60,5577.40,0.80,661261.10,556183.15,190660.40,188132.10,418236.10,161551.70,4768.00,3.39,75931.09,70331.85
Exide Industries Ltd.,EXIDEIND,52270.90,50469.40,1019.80,678.40,47484.40,32903.07,21.50,6587.40,36229.00,12527.70,3977.90,4.49,57504.90,56783.10,637.40,2.80,53107.50,39351.69,,7867.10,41059.70,14303.00,5100.60,4.18,109097.50,104635.00
Federal Bank Ltd.,FEDERALBNK,45688.40,,44087.60,3.30,39817.60,4249.21,18883.60,10808.40,516990.80,43356.60,23310.40,1.40,60907.30,,59813.60,3.30,53139.30,4790.94,42410.30,13031.40,606267.70,45216.80,5931.00,1.28,70864.98,59811.95
Financial Technologies (India) Ltd.,FINANTECH,5746.40,3576.70,1451.70,,4827.10,1218.31,4040.80,864.70,27724.00,1922.00,-516.60,1.93,8705.70,4255.50,4412.20,0.00,3925.40,1246.93,5627.20,1954.80,32250.50,4509.00,3102.30,1.31,33206.50,24875.50
Fortis Healthcare Ltd.,FORTIS,4409.90,2522.20,1838.20,,2991.80,1751.49,4492.90,984.40,35857.70,2189.30,-0.50,2.03,5855.20,2654.30,3197.70,,3841.30,1999.78,11096.10,1680.40,45108.00,1596.40,1005.00,1.27,39788.65,44848.11
G A I L (India) Ltd.,GAIL,334264.90,329849.70,4112.30,145.70,299978.50,259584.34,23100.00,47543.70,327626.70,51092.70,30772.50,3.06,416356.60,409390.00,4272.20,,384796.80,328820.93,53468.50,59838.50,418360.40,64288.50,44877.40,2.21,448850.73,382065.39
G M R Infrastructure Ltd.,GMRINFRA,7343.80,5426.30,1861.00,,6755.00,4220.77,23760.80,3722.60,99344.30,7707.90,77.10,2.20,14318.20,11035.60,3247.20,,13115.20,9700.72,29601.30,5757.10,107926.90,11956.40,-1203.70,1.67,90499.11,50017.79
G V K Power & Infrastructure Ltd.,GVKPIL,1231.10,414.80,813.40,,548.30,152.54,1009.50,27.90,26396.10,74.20,-229.80,1.61,405.80,276.00,121.50,,488.50,79.43,4165.90,17.70,29469.00,2983.00,190.10,1.09,20450.77,9238.38
Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,26489.40,24686.70,1603.20,,22744.30,12252.90,49.00,2713.90,30256.90,24732.50,2682.80,8.58,29397.60,27425.20,1866.10,1.80,23099.20,14912.63,45.90,3280.60,58507.10,25183.60,2353.60,9.14,178719.13,200589.45
Godrej Industries Ltd.,GODREJIND,13186.30,11264.20,1583.80,248.30,12083.60,8791.10,5543.40,4748.30,22860.40,3579.20,1014.60,5.36,16357.60,13650.50,2619.60,,14433.50,10956.84,5067.30,7675.50,26766.00,5571.00,1949.60,6.73,79724.98,88101.19
Grasim Industries Ltd.,GRASIM,53592.70,50320.30,2563.00,334.70,41901.00,28279.88,8137.60,3708.70,100177.80,9295.10,9729.90,2.77,58397.80,53710.90,4531.30,8.90,48163.70,32911.59,7197.20,5078.50,110481.00,11754.80,7741.40,2.65,263264.60,242967.79
Great Eastern Shipping Co. Ltd.,GESHIP,16643.40,13818.40,1555.50,1056.90,13978.80,8005.03,36158.20,2033.00,96127.30,9407.10,6783.30,0.73,20393.90,17096.20,2260.20,772.40,18960.50,11888.90,38744.20,2505.90,99295.00,18413.80,1047.90,0.73,39618.16,33571.79
Gujarat Fluorochemicals Ltd.,GUJFLUORO,11106.40,8148.20,981.30,71.50,8040.90,5484.74,5830.70,4202.00,29267.20,3822.80,2839.50,2.25,21497.50,12518.30,534.60,490.40,18184.20,5754.74,8511.80,2904.10,34627.20,8752.60,4259.20,2.62,38150.90,27912.88
Gujarat Mineral Devp. Corpn. Ltd.,GMDCLTD,14707.40,14306.50,194.40,12.40,10916.50,6587.36,1330.20,3579.90,26868.60,1450.00,3887.00,2.58,17718.00,16973.70,473.90,6.70,12813.50,6727.48,,5304.70,33020.30,1930.30,5618.00,2.83,59243.40,27618.30
Gujarat State Petronet Ltd.,GSPL,10919.00,10465.20,206.90,,5855.20,1782.61,14781.90,2948.70,41151.40,3772.60,5975.00,2.78,11746.40,11232.90,497.80,,6525.80,2151.57,13958.40,2129.80,44698.40,6832.60,7935.30,1.75,39726.55,27882.70
H C L Technologies Ltd.,HCLTECH,69610.50,67944.80,1564.30,14.30,58723.10,31419.93,10874.70,15153.40,97766.60,36306.40,14101.30,5.82,92084.40,89072.20,2874.40,28.40,72322.20,38773.72,10457.80,22668.80,120610.90,42974.70,20222.40,5.00,359502.15,653350.33
H D F C Bank Ltd.,HDFCBANK,244867.60,,244772.80,,205603.60,27460.38,143940.60,266053.90,2774287.70,405932.50,110220.60,4.30,341488.50,,334528.40,15.10,289817.60,32262.70,238465.10,339132.70,3379715.10,380737.10,95850.80,4.08,1385685.03,1456911.13
Havells India Ltd.,HAVELLS,31970.80,31788.90,107.70,5.40,30688.30,22001.00,1336.20,5844.20,21794.00,6435.00,3365.70,3.45,40109.40,40037.70,7.80,1.30,38193.90,26715.48,1287.00,7253.40,26614.00,9579.30,3521.50,4.44,66966.64,75947.19
Hero Motocorp Ltd.,HEROMOTOCO,214877.00,211489.70,2956.20,4.60,195868.00,158903.97,21518.00,28927.50,107411.80,7892.30,19131.60,10.74,259777.00,255450.30,3647.70,24.00,236936.00,194449.88,17308.30,25699.30,99046.70,11003.30,20196.40,9.57,400373.44,205876.55
Hexaware Technologies Ltd.,HEXAWARE,7574.80,6802.00,676.40,1.30,5255.00,2948.13,,2737.50,12403.50,5736.00,1086.70,2.57,9599.70,9177.00,389.70,0.50,6743.70,3725.52,,2309.70,13188.80,3892.40,1972.10,2.56,33795.39,34763.88
Hindalco Industries Ltd.,HINDALCO,258382.60,253522.00,4762.30,,241049.70,193123.41,90398.90,54253.60,466727.80,94210.10,22144.70,1.35,290619.20,283013.40,7038.00,29.70,272265.20,218452.09,145734.40,66099.50,557974.70,102920.60,21220.70,0.79,229936.53,172503.93
Hindustan Construction Co. Ltd.,HCC,39853.20,39327.90,462.00,0.00,41044.80,30967.12,35850.50,30603.80,85166.40,49735.00,-97.60,1.45,41525.90,40297.60,1049.40,160.90,43748.40,31581.30,45255.30,28780.60,90419.40,51550.20,1699.00,1.20,10646.01,4822.55
Hindustan Oil Exploration Co. Ltd.,HINDOILEXP,3840.40,3577.00,75.50,1.00,3052.00,1793.50,5894.30,540.50,22273.90,1386.80,1631.00,2.23,2067.60,1673.10,141.70,0.20,1661.50,1076.98,5906.90,596.40,23245.90,1464.70,631.10,1.21,15489.55,3229.71
Hindustan Petroleum Corpn. Ltd.,HINDPETRO,1452879.00,1438789.10,12842.50,,1471878.60,1263564.23,250211.60,180997.40,613947.60,256137.30,10014.30,0.96,1906931.40,1895045.40,8127.50,,1906061.80,1698519.44,298312.30,230869.30,719651.70,333150.40,22262.70,0.78,116386.19,71670.46
Hindustan Unilever Ltd.,HINDUNILVR,211567.70,206399.40,2925.90,1800.90,191458.60,120321.94,,57828.40,104019.10,55513.40,16562.00,23.32,236379.00,231806.20,2824.90,1330.00,208155.00,139016.03,,54994.20,111980.20,52003.60,26270.90,25.24,1010314.49,1324622.41
Hindustan Zinc Ltd.,HINDZINC,114828.70,105650.20,8658.90,1.30,67380.20,40811.64,3.90,10076.00,250600.30,69110.20,42297.90,2.58,136238.10,120073.30,15421.40,6.90,80033.30,50166.57,3.90,9905.90,295041.90,68051.60,44920.50,2.08,504291.82,429503.68
Housing Development & Infrastructure Ltd.,HDIL,19237.00,18055.90,1165.10,0.00,34415.10,27451.50,41954.00,18768.30,161818.60,106578.90,-15354.40,0.78,10667.90,9064.80,1441.20,112.10,12775.50,5564.86,37693.10,23733.00,166785.30,110817.10,13419.60,0.36,33247.97,13931.88
Housing Development Finance Corpn. Ltd.,HDFC,130980.60,96.60,130716.70,,95664.60,1614.45,1151423.20,35790.10,1392919.30,67390.20,-173866.30,5.94,176111.60,96.90,175825.90,,134843.20,1883.14,1391548.60,52745.30,1675693.80,68562.40,,5.23,1039302.99,1244004.50
I C I C I Bank Ltd.,ICICIBANK,330829.60,,328699.00,411.70,279315.80,28049.08,1095542.80,126918.90,4066780.90,429589.30,-115777.00,2.33,414524.40,,412244.10,0.00,349871.80,32705.93,1401649.10,293967.00,4894963.20,640035.30,-26766.70,1.70,1108408.61,1049254.43
I D B I Bank Ltd.,IDBI,207070.80,,204589.60,,190567.60,9419.04,515696.50,45576.60,2533768.00,228850.90,-31812.20,1.11,255832.40,,253396.60,,235516.30,10388.42,534776.40,48332.00,2903163.60,208321.30,78320.10,0.76,112499.91,86763.49
I D F C Ltd.,IDFC,46100.30,100.50,45696.80,70.00,33329.10,1165.80,362972.70,11373.40,507219.30,35386.70,-116515.40,2.21,62189.50,117.20,61875.20,43.80,46160.30,1441.39,464287.80,14718.80,630634.70,36098.50,-92233.10,1.68,203617.17,165928.45
I F C I Ltd.,IFCI,32039.50,283.00,23911.40,340.90,25079.70,729.33,191873.10,11146.90,275839.80,8613.50,-32616.60,1.03,33266.90,286.00,27157.70,11.00,26630.70,713.25,213358.30,10857.50,300986.10,6229.10,-7199.30,0.72,26119.44,36398.62
I I F L Holdings Ltd.,IIFL,7998.80,,7992.70,0.00,6775.20,1827.98,4655.60,9333.80,27841.20,11545.70,1915.90,1.95,6391.10,,6233.40,143.60,5758.10,2018.11,168.00,8726.40,25453.10,8491.10,4149.50,1.51,14916.89,14743.06
