-0.022799274,
1.3995383664,
-4.6229340971,
-0.789062543,
1.2896081644,
0.2280901553,
0.2619089124,
3.8061096453,
2.4906599024,
0.3235196432,
,
,
,
0.2927142778,median
4.9585102793,variance
0.4364638875,mean
