,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
Andhra Bank,ANDHRABANK,139672.50,,134800.70,4.80,126781.20,9603.22,111193.40,23051.00,1463268.00,82514.70,36059.70,0.63,156306.00,,150648.80,6.00,151950.20,10734.74,131850.90,24080.90,1673919.10,115964.90,98269.20,0.43,48525.31,44670.95
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,33544.20,33188.40,355.80,,30453.10,23838.21,9677.40,3042.30,43615.00,9045.00,3372.50,4.28,38840.90,38616.30,224.60,0.00,35533.70,28015.50,10794.70,3519.30,48566.30,9543.10,3030.90,4.30,140961.61,189189.35
Apollo Tyres Ltd.,APOLLOTYRE,95388.00,94857.80,185.20,,92368.50,70617.25,21024.50,8792.20,65987.00,16347.20,7672.30,1.81,97943.40,97156.10,388.50,,94799.70,68884.13,15189.90,11691.80,69638.80,18666.40,11266.50,2.95,88977.53,103102.97
Arvind Ltd.,ARVIND,39840.70,39027.70,264.70,422.50,38888.40,28499.76,21195.60,7528.90,55667.60,16844.00,4227.00,0.99,49492.70,48796.20,430.60,83.30,46542.30,35951.05,24169.20,8258.20,63581.50,18575.40,5005.80,1.90,59556.07,82237.51
Ashok Leyland Ltd.,ASHOKLEY,143448.80,139479.80,3753.50,41.70,136318.10,107511.45,43554.40,33716.20,131574.90,36903.00,6851.40,1.84,115964.80,109183.10,4404.20,2026.60,111058.70,91273.61,46903.20,31070.20,130310.40,30612.70,5272.50,1.92,97186.69,240334.28
Asian Paints Ltd.,ASIANPAINT,105918.00,104900.70,651.90,36.90,97177.10,58044.79,541.00,16448.10,56815.50,24056.50,10811.20,15.61,123412.20,121981.70,1064.50,45.50,112550.50,67886.21,476.90,20187.20,67559.00,27340.10,13708.90,14.60,602999.69,846779.81
Aurobindo Pharma Ltd.,AUROPHARMA,55960.10,55695.00,203.00,,52211.00,41475.73,27819.90,9622.80,70011.70,35251.20,6249.20,1.45,73443.30,72699.70,478.80,,62079.90,47962.84,29251.60,13182.50,86088.80,49375.10,3280.30,3.72,207575.69,443754.66
Axis Bank Ltd.,AXISBANK,338576.00,,335635.40,,286781.70,23557.43,439511.00,84479.40,3405861.70,260997.10,122717.60,1.84,382961.90,,379823.10,,320785.20,26311.76,502909.40,104511.20,3832874.70,354859.30,27609.00,1.80,923418.24,1362622.28
Bajaj Auto Ltd.,BAJAJ-AUTO,219760.40,211360.70,6532.10,770.20,189084.70,157167.52,884.40,26306.60,126368.70,33898.60,19231.30,6.59,219042.50,211777.00,5289.00,822.50,186752.30,153360.23,591.90,29635.20,148953.70,33935.80,32040.10,6.28,600697.00,730738.54
Bank Of Baroda,BANKBARODA,388423.60,,379251.70,12.40,343616.40,27085.25,265792.80,128830.10,5471354.50,909963.60,579702.00,0.92,434357.20,,422311.90,29.60,388946.40,32790.76,368129.70,154100.50,6595045.40,1384598.70,323228.10,0.89,374385.54,392540.52
Bank Of India,BANKINDIA,370968.00,,357160.30,0.00,343474.50,22020.07,353675.90,111499.70,4526027.30,612666.70,257043.50,0.79,448477.40,,433274.90,,421184.70,28965.52,484275.10,162789.80,5731902.10,771862.70,148337.00,0.56,176301.20,108380.09
Bata India Ltd.,BATAINDIA,21297.70,20984.10,190.50,0.80,20603.60,13761.29,,4530.80,13827.60,8989.00,1749.90,8.33,28140.60,27376.00,249.60,241.50,27035.10,18283.33,,5395.50,16374.30,9817.90,1114.40,7.04,80143.35,77142.23
Bharat Forge Ltd.,BHARATFORG,34495.70,33299.30,632.70,2.10,31298.20,23046.59,18737.20,6673.50,51798.20,15263.90,5247.40,2.09,37165.50,35702.40,797.50,501.60,33533.80,23807.07,19943.20,6973.00,57329.70,18702.90,7652.70,3.65,168484.89,267212.96
Bharat Heavy Electricals Ltd.,BHEL,538104.30,509631.50,7997.60,33.10,470794.90,345868.89,14999.00,292425.30,823927.40,623928.90,18647.80,1.42,439927.50,410575.10,13121.50,0.50,394783.20,296697.39,27331.60,266849.40,846647.00,655601.60,45181.40,1.45,558909.46,681289.46
Bharat Petroleum Corpn. Ltd.,BPCL,2525652.60,2506492.60,14372.40,,2513943.30,2272857.54,238390.40,220894.40,679703.10,328360.80,54206.40,1.64,2726627.20,2710518.10,9575.40,0.00,2706330.10,2443794.46,203215.60,266488.20,737278.50,350837.80,82766.30,1.71,419497.33,670118.33
Bharti Airtel Ltd.,BHARTIARTL,468503.00,453509.00,14007.00,0.00,417533.00,308382.50,142183.00,158829.00,995061.00,48219.00,138839.00,2.05,509103.00,499185.00,7183.00,95.00,443702.00,327678.50,103654.00,190084.00,1120348.00,51599.00,160220.00,1.90,1490630.50,1674111.16
Biocon Ltd.,BIOCON,20446.00,19833.00,410.00,1.00,17868.00,13312.50,1313.00,4272.00,30199.00,9798.00,3318.00,2.48,23113.00,22393.00,489.00,,19856.00,15003.80,1214.00,4755.00,32275.00,13460.00,1603.00,3.51,94020.00,91480.00
C E S C Ltd.,CESC,56692.30,53849.80,812.50,42.80,50507.30,38127.45,37395.40,44376.20,149034.70,27365.00,15969.30,0.61,57018.60,55722.90,793.80,2.50,50499.70,39959.71,40296.20,49401.50,163335.30,26562.80,19714.10,1.03,80664.88,74927.87
Cairn India Ltd.,CAIRN,191735.80,91960.80,7849.20,82661.20,44408.70,18853.82,0.00,9620.80,382487.80,17232.90,134442.30,1.53,129431.10,99269.90,19338.20,0.00,54986.50,25424.25,,17048.60,442734.60,20658.90,45082.80,1.64,590840.47,324255.78
Canara Bank,CANBK,376441.20,,364694.50,24.20,347720.20,26812.73,202833.70,109984.80,4126741.30,437461.70,219447.00,0.74,437957.80,,419152.70,27.70,413575.90,31398.89,272306.40,125877.80,4922659.70,533456.10,115314.00,0.51,184365.16,142503.48
Century Textiles & Inds. Ltd.,CENTURYTEX,66464.00,65868.20,128.50,26.70,67408.00,39899.54,48502.50,8978.30,91014.40,17101.40,4855.60,1.48,74112.70,73529.80,274.80,26.10,73975.00,44574.63,56787.30,11003.50,96156.00,19494.50,5824.70,1.93,56148.42,71502.57
Cipla Ltd.,CIPLA,85237.10,82973.80,1863.20,23.70,73073.50,49411.25,9993.80,10661.40,122321.50,42693.40,13552.90,3.44,98363.00,95587.20,2332.00,26.40,86060.80,60011.84,9163.40,12867.60,142729.90,44826.50,17851.90,3.05,366533.60,569441.46
Coal India Ltd.,COALINDIA,115562.80,6369.00,108053.90,0.00,17594.20,3573.86,11362.30,80515.90,340478.90,189199.80,105429.80,9.52,165187.90,6081.90,158635.10,0.40,15352.80,3554.24,0.00,67124.10,250523.60,101778.00,136202.50,11.09,2322527.19,2773199.79
Colgate-Palmolive (India) Ltd.,COLPAL,33741.20,33242.10,400.00,0.00,28591.70,16854.08,,7176.50,20481.40,6998.30,5531.40,34.49,39060.20,37913.00,358.20,644.10,33985.00,18495.92,,7722.10,24192.70,5768.70,4007.80,31.11,212991.95,270605.31
Crompton Greaves Ltd.,CROMPGREAV,77629.20,76642.40,908.70,,73600.70,60140.28,140.60,19629.20,53858.50,28000.10,1686.60,1.98,83009.20,80760.80,1847.00,0.00,77926.00,63293.70,308.80,19540.10,57341.10,30710.70,2041.60,3.01,121870.79,115133.27
D L F Ltd.,DLF,33518.60,21491.50,11532.60,0.00,28503.10,5651.61,157374.70,60627.40,370376.40,178057.40,-1291.10,2.73,40255.40,24680.20,13799.20,932.20,34987.20,9153.04,138998.60,65636.70,376565.50,186385.80,20488.30,1.89,353235.78,205099.43
Dabur India Ltd.,DABUR,44933.40,44061.50,857.20,1.10,38767.50,26832.71,2420.40,7087.70,33206.70,10339.70,6629.70,15.25,50358.80,49349.90,989.50,2.30,43761.10,29728.05,442.90,8519.70,37350.90,12469.40,6648.20,16.47,363982.56,515275.36
Dish T V India Ltd.,DISHTV,22886.80,20071.50,2052.20,,23561.60,16442.40,16455.50,9972.70,31557.20,4160.60,6140.00,-46.02,25879.30,23920.40,1765.40,,27410.10,18244.47,14241.20,8075.30,27737.80,3974.90,7078.20,-17.96,62461.85,123675.36
Divi'S Laboratories Ltd.,DIVISLAB,21927.60,21444.30,476.90,0.00,16825.40,11887.40,330.70,2872.00,35825.50,14068.20,4828.30,5.13,26161.80,25329.50,822.50,0.10,19376.20,13745.47,184.30,2946.90,43168.20,17269.90,5581.30,5.97,195909.18,260371.58
Dr. Reddy'S Laboratories Ltd.,DRREDDY,86520.00,83946.00,1214.00,,74867.00,47366.40,21000.00,15608.00,137652.00,55801.00,2888.00,3.85,100282.00,98100.00,1530.00,28.00,82658.00,50972.50,26662.00,18747.00,167676.00,70345.00,9055.00,4.68,478420.02,695211.15
Exide Industries Ltd.,EXIDEIND,69508.40,68678.50,704.20,0.60,65505.00,53543.55,,8300.50,45642.00,17565.70,3597.20,3.24,67957.90,67618.40,288.70,1.80,64116.60,45213.24,0.00,8882.90,49750.20,18257.30,6469.50,2.78,139782.50,124312.50
Federal Bank Ltd.,FEDERALBNK,68735.10,,68047.90,1.90,60353.40,5792.17,51869.90,14409.40,713020.70,46890.20,33047.60,1.29,77536.00,,74747.80,12.80,69147.10,7021.78,56879.60,14941.50,749704.70,54939.90,37106.90,1.18,102613.45,116251.58
G A I L (India) Ltd.,GAIL,490471.00,481348.10,6539.40,,450819.90,392656.45,90635.00,72979.70,512407.30,93428.70,50334.10,1.67,595821.30,582005.60,10027.20,0.00,558338.50,491153.36,102680.80,80515.50,570129.80,115004.90,49215.70,1.76,552992.72,450246.05
G M R Infrastructure Ltd.,GMRINFRA,15419.10,11489.10,3859.80,,14884.60,9925.38,42372.00,6586.00,121588.90,13370.10,-1144.70,1.17,12631.20,4785.70,7806.30,,10972.20,4679.27,52213.50,6343.30,143329.70,19489.40,1509.40,1.17,116663.49,74141.21
Glenmark Pharmaceuticals Ltd.,GLENMARK,21723.90,20478.70,1147.20,0.50,17816.80,11315.32,5806.50,6820.50,39153.60,9397.70,2530.10,4.97,25058.50,24387.10,661.00,,20772.60,13048.14,3533.20,8382.00,46142.00,14785.00,1142.40,5.28,178837.83,285513.81
Godrej Industries Ltd.,GODREJIND,16749.70,14276.80,2301.30,0.00,15507.40,12019.29,9262.10,4619.00,31941.60,7484.90,63.60,6.10,17012.40,13946.90,2632.70,250.00,16293.80,11581.89,14159.00,6698.00,37032.90,4214.70,391.70,7.38,112545.24,131231.69
Grasim Industries Ltd.,GRASIM,64144.60,57719.00,6324.70,9.80,52201.00,37100.49,12840.20,7747.30,130774.70,13385.60,8415.30,2.55,65740.40,61575.10,3793.60,1.50,56657.60,43026.32,13020.80,7774.90,138923.50,18898.20,524.70,2.45,295224.44,341351.66
H C L Technologies Ltd.,HCLTECH,128969.40,125178.20,3418.00,18.30,92779.80,45486.53,6284.10,37353.90,183013.30,71792.70,38817.30,5.28,171568.80,164973.70,6082.60,483.60,111077.10,51484.40,5685.90,44021.70,255894.20,129090.60,58902.40,6.67,1089311.83,1403517.96
H D F C Bank Ltd.,HDFCBANK,420582.00,,414039.80,0.00,353319.20,37825.99,330066.00,304396.90,4003898.50,399782.80,121741.20,4.11,493517.70,,483829.50,33.00,408733.90,39913.85,394390.00,381612.30,4916580.90,754246.70,167616.10,4.13,2010736.06,2794542.60
Havells India Ltd.,HAVELLS,47469.40,47381.90,29.00,0.00,44148.70,31281.77,1087.80,6589.80,28754.60,10536.30,3649.90,4.30,53330.70,52890.10,360.80,,48585.70,34030.34,1955.20,7869.40,34329.20,14680.50,6260.10,5.47,149529.02,174322.45
Hero Motocorp Ltd.,HEROMOTOCO,263372.20,258659.60,3976.00,11.30,241816.10,196654.74,9227.60,21403.80,107308.30,15606.80,17446.60,6.15,277106.00,271935.30,4469.60,6.80,255928.90,204820.01,2842.60,26188.60,101125.00,17878.90,27595.90,8.11,518618.39,535701.66
Hexaware Technologies Ltd.,HEXAWARE,10544.20,10199.70,324.70,2.10,7204.50,3678.41,,2167.70,14749.80,4374.50,2684.90,4.45,12142.70,11545.60,553.50,0.00,8958.70,4726.17,,2607.20,14546.20,4993.10,3231.90,5.79,42691.14,86405.14
Hindalco Industries Ltd.,HINDALCO,291389.40,280912.30,8958.30,,272909.00,218322.21,245075.90,55796.00,668004.40,115336.10,-3523.40,0.52,316316.30,304269.10,12568.80,0.00,308990.10,237454.59,270195.90,74638.80,741387.40,121877.50,20313.70,0.80,395797.07,217236.50
Hindustan Petroleum Corpn. Ltd.,HINDPETRO,2186954.70,2172089.60,10434.80,,2169813.10,1976211.71,337884.70,228320.00,769811.40,356062.10,8950.00,0.70,2349523.90,2339077.90,7647.10,0.00,2337930.50,2117956.77,321660.50,243917.40,788564.30,346294.40,88075.60,0.70,135213.86,312095.80
Hindustan Unilever Ltd.,HINDUNILVR,285700.10,272604.60,6160.50,6377.00,248096.40,159089.83,,62600.90,117762.00,55992.60,29540.70,37.77,306484.70,295270.00,6519.30,1883.10,269365.30,170844.93,,68139.90,132689.40,60571.30,33177.60,39.97,1485208.28,1994277.86
Hindustan Zinc Ltd.,HINDZINC,156613.30,136079.80,20031.90,0.00,88743.90,57929.41,,10849.40,354873.90,91114.00,47850.10,1.59,170034.70,148930.40,20704.20,,102540.10,63637.77,,15851.70,417134.30,52859.30,54711.60,1.46,681121.42,663586.35
Housing Development & Infrastructure Ltd.,HDIL,11536.50,9690.50,1845.40,,14692.60,3458.33,32443.60,27411.70,166862.90,112046.70,5189.60,0.19,9404.50,7607.90,1796.10,,10334.80,4565.22,25623.10,26394.80,160806.30,110669.40,10421.50,0.23,38862.62,36097.19
Housing Development Finance Corpn. Ltd.,HDFC,214393.40,97.40,213711.80,,165684.60,2339.43,1588612.10,79703.50,1954624.90,67141.10,-283587.60,5.15,245428.10,91.90,244365.10,,190890.50,2793.70,1840283.80,93949.40,2255106.10,91082.80,-298768.90,4.93,1674128.81,2112989.15
I C I C I Bank Ltd.,ICICIBANK,485499.60,,480896.30,352.50,402244.90,35348.47,1453414.90,279107.00,5372629.40,632132.30,133737.30,1.81,546060.40,,541906.00,1363.80,447955.60,38894.30,1547590.70,299362.50,5968823.10,683597.90,-31628.20,1.96,1701356.33,1755363.65
I D B I Bank Ltd.,IDBI,282842.20,,279306.40,,264021.40,13509.49,658088.70,55131.10,3228174.60,215682.20,30642.00,0.55,295791.50,,293137.80,0.00,284577.50,13217.04,601462.90,62456.40,3294076.70,203275.20,88281.10,0.48,142991.80,105460.21
I D F C Ltd.,IDFC,77906.40,117.90,77616.20,0.00,60256.20,1302.89,536313.60,21311.20,741401.40,39800.60,-55316.90,1.62,82991.70,106.50,82054.40,106.10,65933.00,1235.89,556716.20,26944.00,790025.20,28522.10,-39498.20,1.26,230938.89,238926.50
I F C I Ltd.,IFCI,33799.20,293.00,27185.20,0.00,29290.50,674.90,179082.30,10408.80,259198.50,8082.60,36826.10,0.79,36435.30,400.30,28929.70,0.30,31354.30,627.00,207687.30,9600.00,290667.30,7916.20,-37457.70,0.76,63489.82,41384.73
I R B Infrastructure Developers Ltd.,IRB,22458.90,20324.10,2134.30,,20585.50,17929.56,16852.50,14316.80,47245.00,10228.90,4944.50,2.40,25284.10,22137.30,2962.80,,22402.00,19598.31,21945.20,19933.50,59160.20,12444.50,5139.00,1.99,85600.38,86368.84
I T C Ltd.,ITC,431478.40,421055.10,9620.20,,366646.70,147185.92,776.70,51894.40,345487.20,120486.60,61397.50,11.00,483737.10,470686.60,10996.30,,393180.50,173578.60,665.40,56091.60,397095.80,138696.50,62859.50,10.71,2834709.96,2614101.09
Idea Cellular Ltd.,IDEA,221569.40,220434.40,700.60,0.00,213386.80,162129.14,129656.50,60921.40,358695.20,17677.70,57083.10,2.69,264161.60,261205.60,2239.60,,247268.50,188937.21,193771.10,70926.60,450811.10,16490.80,75311.20,2.93,564056.87,623836.75
India Cements Ltd.,INDIACEM,52315.50,52132.20,140.90,13.80,50867.60,22226.79,30229.40,12210.20,88323.00,9713.60,6662.40,0.70,51287.50,50345.80,118.80,512.00,53222.10,22813.71,32024.70,12940.30,87656.50,9808.10,5355.50,0.54,31746.91,28444.74
Indiabulls Real Estate Ltd.,IBREALEST,5887.60,3548.60,2337.70,0.30,3202.00,705.12,10520.50,427.50,69429.60,2691.00,1862.50,0.41,3885.20,849.00,3026.40,,2430.60,141.30,17706.90,526.40,75927.30,3265.30,-642.70,0.40,33416.24,29085.70
Indian Oil Corpn. Ltd.,IOC,4795095.90,4757500.50,27437.40,,4797259.10,4196326.35,808944.90,584480.70,2354990.80,1028782.50,116106.00,1.12,5439596.00,5034765.80,34213.60,0.00,5380957.70,4751208.95,862627.90,677645.00,2611708.20,1074342.20,220498.90,1.04,804259.26,1047297.30
Indian Overseas Bank,IOB,227179.80,,221717.00,16.20,221507.50,17009.68,233228.60,57404.60,2446560.50,188547.00,56631.90,0.49,251289.40,,243759.20,18.70,245272.00,19462.27,245057.70,62466.30,2748986.60,242401.10,111433.40,0.44,86659.68,46943.24
Indraprastha Gas Ltd.,IGL,37392.90,37263.90,94.30,,33859.00,26415.65,4584.90,4937.70,30223.10,3050.20,6432.70,2.60,43452.40,43241.60,170.90,,39851.50,31728.76,3524.90,5399.90,33012.90,5511.20,6475.60,2.37,52185.06,67781.08
Indusind Bank Ltd.,INDUSINDBK,83461.90,,83256.80,54.50,72850.10,6122.94,94595.60,19257.30,734245.10,83125.20,46122.30,2.85,101440.70,,100955.60,1.70,87360.50,7487.43,147619.60,22644.80,871896.80,89878.10,-20832.60,3.05,295174.51,569766.15
Infosys Ltd.,INFY,390650.00,367650.00,22880.00,,299490.00,167424.00,,22110.00,433750.00,307340.00,65040.00,4.60,469360.00,443410.00,25670.00,0.00,367420.00,201341.00,,32070.00,532110.00,327970.00,86900.00,4.48,1933826.42,2473924.25
J S W Energy Ltd.,JSWENERGY,67045.60,63964.50,2604.50,,57115.30,45092.32,54098.20,23838.60,160490.70,21454.80,9298.80,1.32,60654.00,58026.10,2476.20,,56515.90,40259.77,49390.50,17526.00,153908.00,20883.30,15031.30,1.39,123496.13,138256.62
J S W Steel Ltd.,JSWSTEEL,391284.70,388505.20,2608.80,0.00,375621.30,284710.34,179083.60,129354.10,547063.00,85814.80,39246.60,0.77,496264.80,492954.30,2911.00,0.00,485867.30,355185.27,271844.30,146066.20,716765.30,97096.30,52741.80,1.07,285316.61,200979.79
Jain Irrigation Systems Ltd.,JISLJALEQS,36730.30,36293.10,215.90,3.20,37747.00,25342.31,28627.80,13280.60,68495.90,32860.40,3727.90,1.15,43353.30,42971.70,154.10,156.10,43498.50,31283.95,29388.50,13513.20,69778.90,31711.10,5206.40,1.23,45375.49,32968.13
Jaiprakash Associates Ltd.,JPASSOCIAT,141880.80,139835.00,1560.40,205.90,137023.00,76715.67,243494.50,65862.60,461261.30,140173.80,15211.20,1.11,143612.30,137483.90,6042.10,0.00,140252.40,80156.49,281590.20,54798.10,491869.50,138401.00,2628.60,0.88,142177.11,23351.59
Jaiprakash Power Ventures Ltd.,JPPOWER,23135.50,22315.60,368.60,0.10,19844.00,7136.27,180084.10,17355.40,270584.30,12042.50,17020.60,1.19,27500.00,27016.70,452.70,10.60,27302.70,10791.96,205413.60,17983.80,295095.60,9922.60,20724.50,0.66,55675.16,18509.42
Jindal Steel & Power Ltd.,JINDALSTEL,173300.80,168858.40,4174.90,46.90,159109.30,97026.81,204702.80,28038.30,400671.90,56694.50,9218.90,2.63,161271.30,157359.30,3777.70,1.40,144088.40,100719.13,243692.40,40854.50,435641.20,67161.90,27061.60,2.05,251415.56,72277.40
Jubilant Foodworks Ltd.,JUBLFOOD,14329.20,14085.30,76.30,,12974.20,8354.79,119.90,1796.80,6630.70,690.10,2097.60,18.66,17484.60,17245.70,84.00,,16233.70,10537.32,144.30,2456.90,8829.90,665.30,2309.00,12.36,82384.55,120254.45
Just Dial Ltd.,JUSTDIAL,3768.70,3627.70,116.30,,3084.10,1556.66,0.00,1752.30,6864.30,298.50,1023.10,NA,5017.60,4612.90,385.70,,3811.50,1950.28,,2065.20,8874.90,423.70,1330.30,20.34,117367.55,76118.07
Karnataka Bank Ltd.,KTKBANK,41950.60,,40692.30,0.00,38469.80,2924.96,15797.60,9436.20,415263.70,24480.50,6704.40,0.86,46991.10,,45434.20,17.30,43880.80,4054.20,19151.90,12726.80,471688.00,28136.00,22420.90,0.72,24013.97,26552.50
Kotak Mahindra Bank Ltd.,KOTAKBANK,92809.00,,92001.90,11.30,79201.80,9860.05,204106.20,27002.80,836936.80,56873.30,46524.30,5.15,102402.60,,101015.20,266.10,87377.40,11079.64,128955.70,31467.70,876276.60,78259.90,56833.30,4.90,735117.70,1270555.59
L & T Finance Holdings Ltd.,L&TFH,4396.90,126.40,4250.40,,1283.60,134.48,7446.10,3405.30,55106.00,541.30,1392.50,3.59,2935.60,178.00,2734.20,,971.80,64.34,6603.10,119.30,53334.00,567.20,839.60,3.58,117501.96,121851.37
L I C Housing Finance Ltd.,LICHSGFIN,77334.50,1.60,76899.60,,67102.40,838.34,706420.70,24523.30,805630.40,11634.10,-146758.90,1.75,93981.30,,93622.10,0.00,80809.40,951.49,840977.30,30697.70,957677.80,13704.10,-139814.80,1.58,146200.87,251927.77
Larsen & Toubro Ltd.,LT,642537.30,520268.70,19707.70,97958.20,604495.70,426784.26,88342.30,318351.30,751975.60,384661.20,20147.50,2.89,600331.70,570066.40,24589.90,250.60,545334.40,450728.45,114589.20,303607.80,809644.80,411867.10,9588.00,3.50,1395040.85,1666833.74
Lupin Ltd.,LUPIN,72077.20,71507.80,233.10,43.00,61297.30,45453.26,6686.80,9863.60,71054.50,36414.20,9850.40,5.80,94751.80,89775.70,4102.30,10.30,71967.50,53260.59,1444.70,11148.00,88948.60,48006.90,15262.10,6.00,530077.27,763396.23
M R F Ltd.,MRF,134821.50,134531.20,136.00,,127057.10,95187.00,15989.90,24465.90,82851.40,36903.40,14763.50,1.56,147144.10,146487.90,476.80,,138070.70,102488.51,19027.70,27360.80,98248.60,42254.50,16852.50,3.07,98976.40,173205.10
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,39597.70,,39560.20,0.90,30770.80,2096.49,189666.50,11089.70,254925.80,7718.20,-69527.30,2.49,49535.90,,49491.70,0.80,40663.60,2660.54,240030.60,13498.40,316659.20,11320.60,-59174.60,2.81,133801.96,146684.48
Mahindra & Mahindra Ltd.,M&M,440676.00,434126.50,5265.90,102.00,408020.90,334772.23,34885.90,67857.60,277643.90,70194.50,40445.80,3.61,438909.60,431201.80,6522.70,27.90,404024.20,329638.57,40453.30,74884.60,316412.70,89183.90,36341.80,3.60,740087.08,846921.57
Maruti Suzuki India Ltd.,MARUTI,501246.00,490173.00,7511.00,,477082.00,385383.65,14486.00,54239.00,339433.00,55239.00,42660.00,2.08,499344.00,487843.00,7053.00,,471102.00,378410.90,18810.00,62784.00,386163.00,41834.00,48625.00,2.84,762465.18,1308444.68
Mcleod Russel India Ltd.,MCLEODRUSS,14288.20,13780.20,295.90,66.80,12107.40,7536.48,1917.90,1326.30,26753.40,3564.70,1453.10,3.10,15392.40,14750.60,429.50,15.80,13487.60,8398.63,2210.10,1352.00,28713.60,4053.90,1532.80,2.47,30784.43,24654.90
N H P C Ltd.,NHPC,67098.10,52820.50,10058.40,2405.20,43567.10,23447.22,186273.00,34419.20,545739.00,108314.10,18975.90,0.88,71511.20,55879.20,13971.90,10.50,61672.20,27573.74,198664.90,34587.60,540369.50,96333.80,36460.30,0.81,252964.78,209235.63
N M D C Ltd.,NMDC,129637.90,107134.40,22009.50,53.90,68061.60,17796.27,,12935.00,407062.70,235459.90,27337.00,1.98,142208.00,120651.40,19968.60,31.30,78151.50,21682.94,,13679.80,415165.50,215258.30,28785.50,1.84,674199.96,404004.56
N T P C Ltd.,NTPC,715626.20,637858.60,35304.30,16887.30,589432.30,487615.49,581635.30,139056.60,1762918.20,389928.80,141742.30,1.46,757240.00,703096.70,24530.20,128.60,647492.60,547421.43,671729.30,173323.60,1920057.60,369735.90,141155.00,1.15,1196004.61,1113549.97
